错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
当我七岁那年，父亲对我说；“小亮想读书吗？,200110540540150011,印度尼西亚,1,200110,我的童年,75,90,66,44,63,332,C,
小时候，家境不佳，爸妈每天都要出外干活，剩下我自个儿在家。,200103680519201606,马来西亚,2,200103,我的童年,85,85,64,70,74,373,B,
交通方便不方便？,200105550523150028,韩国,1,200105,一封写给父母的信,65,70,41,47,67,276,未参加,
我非常感谢你们从我出生到现在好好儿地照顾我。,200105550523250036,韩国,2,200105,一封写给父母的信,65,70,52,54,51,278,未参加,
昨天晚上弟弟给我打电话以后，我知道了妈妈{CD的}腰疼严重，{CD所以}{CQ和}住院的事情。,200105550523150059,韩国,1,200105,一封写给父母的信,75,65,47,51,56,281,未参加,
女儿已经二十五岁了，还不能{CC无能}赡养{CC扶养}父母，女儿真无法对得起爸妈。,200105550523250058,韩国,2,200105,一封写给父母的信,75,70,82,70,58,344,B,
爸爸去世{CC世去}{CD了}已经四年了。,200105550523250298,韩国,2,200105,一封写给父母的信,70,75,38,61,56,289,未参加,
爸爸，妈妈，我以后好好学习当一个在社会上有用的人才。,200105550523150327,韩国,1,200105,一封写给父母的信,70,75,44,30,58,266,未参加,
那时我挂[B卦]电话以后，不由得掉下眼泪来了。,200105550523250355,韩国,2,200105,一封写给父母的信,70,75,74,47,49,304,C,
我不会辜负你们的期[B其]待。,200105550523250519,韩国,2,200105,一封写给父母的信,65,70,71,61,61,314,C,
从北京，我们坐火车到了大同。,200105212540200001,印度尼西亚,2,200105,我的一个假期,80,80,80,70,74,376,B,
当然对我而言也不例外。,200105212525100004,日本,1,200105,我的一个假期,75,80,80,70,76,372,B,
我在现实社会中生活也不会忘记这个好梦。,200105212525200027,日本,2,200105,我的一个假期,70,75,52,61,57,304,C,
第三个和尚叫“五休”，[BC、]他很喜欢睡觉，不爱劳动。,200105109525200704,日本,2,200105,由“三个和尚没水喝”想到的……,75,65,73,53,86,339,C,
他对两个和尚说：“[BC[]我们这样下去的话有可能会干死的。,200105109525100757,日本,1,200105,由“三个和尚没水喝”想到的……,65,55,57,58,55,272,未参加,
心中高高兴兴地，可是表情是很冷静地同意了{CJs}。,200105109525100757,日本,1,200105,由“三个和尚没水喝”想到的……,65,55,57,58,55,272,未参加,
”。,200105109525100862,日本,1,200105,由“三个和尚没水喝”想到的……,65,65,66,58,61,299,C,
谢谢您，是您让我的一生有这么大的改变，我永远忘不了您对我的恩情、[BC，]您对我的影响。,200203522522250021,缅甸,2,200203,记对我影响最大的一个人,85,95,76,73,93,418,B,
