错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
年复一年{CC一年复一复}，一班级又升上更高班，不断上进，偏而有一个年头，学校当局由{CC能}半年制转为一年制的教学方式，万般无奈，只好把上班级升到下班级，再把下班级，跳到上一个下班级，与上一个上班级组合成一班，如此一来，把半年制改成一年制，而我却有幸，当时处於下班级，，省了半年的时间与经费。,200110540540150008,印度尼西亚,1,200110,我的童年,65,80,66,58,85,342,C,
当然是因为今年要毕业，所以要写论文，还有一些很重要的考试。,200104124520200378,蒙古国,2,200104,一封写给父母的信,70,85,58,49,54,308,C,
我打算利用假期{CD要}去南方旅游。,200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
儿子会担[B怛]心的。,200105550523150034,韩国,1,200105,一封写给父母的信,65,75,52,37,56,272,未参加,
这并不是他们有任何问题，而是时代的势头。,200105550523250042,韩国,2,200105,一封写给父母的信,75,70,44,73,72,323,未参加,
我现在为了提高汉语水平每天晚上从7点半到9点半在辅导班{CC辅习班}学习。,200105550523250043,韩国,2,200105,一封写给父母的信,70,70,58,58,63,307,C,
我相信只要努力，未来的困难都可以解决。,200105550523150049,韩国,1,200105,一封写给父母的信,75,85,63,61,47,324,C,
亲爱的父亲、母亲[BQ：]严寒的冬天已经过去了。,200105550523150293,韩国,1,200105,一封写给父母的信,80,70,77,73,79,369,B,
爸爸，妈妈，两位迄今把我们三姐弟{CC兄弟}养[F養]这么大，这不是好伟大的一件事情吗？,200105550523250296,韩国,2,200105,一封写给父母的信,75,70,58,73,65,330,C,
每次都出麻烦的事，给父母添[B填]了很多麻烦。,200105550523250329,韩国,2,200105,一封写给父母的信,75,70,52,44,58,288,未参加,
身体建康，长命百岁{CC长寿百命}。,200105550523250329,韩国,2,200105,一封写给父母的信,75,70,52,44,58,288,未参加,
俗语说“前三十爱子，后三十爱父”。,200105550523250350,韩国,2,200105,一封写给父母的信,65,70,55,49,49,274,未参加,
如果没有你们的爱、关心、信心[BQ，]怎能存在我{CJX}？,200105550523250354,韩国,2,200105,一封写给父母的信,65,70,41,54,54,270,未参加,
突然间，我明白了答案。,200105550523150499,韩国,1,200105,一封写给父母的信,85,85,41,68,70,344,未参加,
离开了泰国佛殿，我走进桃花园。,200105212542200008,越南,2,200105,我的一个假期,85,80,65,46,74,343,C,
因为我去年九月份在东莞开始了工作，所以不但时时刻刻会感到寂寞[B莫]，而且随时随地担心她。,200105212525100046,日本,1,200105,我的一个假期,70,75,34,61,68,297,未参加,
只通过邮件的内容，我也不太了解父亲的病情，想立刻回国。,200105209525200066,日本,2,200105,我的一个假期,75,75,65,58,68,331,C,
火车需要二十个小时才能抵达。,200105209529100050,泰国,1,200105,我的一个假期,80,95,80,70,76,396,B,
我感觉到了世界之境{CJ？}。,200105201525200013,日本,2,200105,我的一个假期,65,70,62,70,72,325,C,
！,200105215525200003,日本,2,200105,我的一个假期,75,80,65,58,72,341,C,
大量生产，大量消费的时代已经终结了，人类必须回顾以前，而认识建设新时代的需要。,200105109525100475,日本,1,200105,由“三个和尚没水喝”想到的……,60,70,52,62,70,299,未参加,
本来在庙里的和尚他只有一个人的时候主动去山底下自己挑水，后来人多了他越来越依靠别的和尚。,200105109525200597,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,61,55,57,294,C,
一个和尚是认识的人很多{CJs}，所以他到最近的农村找朋友，但从这个庙到最近的农村的距离五十公里{CJs}，还有道路也不平、[BC，]斜路很多。,200105109525100706,日本,1,200105,由“三个和尚没水喝”想到的……,60,55,45,64,57,262,未参加,
都靠他们，[BC。]好像废人似的。,200105109525100718,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,57,53,77,295,未参加,
”于[F於]是，两个和尚一起抬水喝。,200102522522250008,缅甸,2,200102,由“三个和尚没水喝”想到的……,85,90,67,58,86,382,C,
数学方面，让[F讓]我们[F們]吸收到灵[F靈]活应用的方法，很多课多题也都给我们有很好的思考力。,200203522522250030,缅甸,2,200203,记对我影响最大的一个人,75,75,28,31,41,240,未参加,
而且患者会感到一些负担，[BC。]得了不治之症，会十分痛苦。,200205204919100054,加拿大,1,200205,如何看待“安乐死”,65,65,33,54,61,262,未参加,
如果我得了不治之症，那我会选择安乐死。,200205204525200075,日本,2,200205,如何看待“安乐死”,70,70,58,54,58,298,C,
最近，在日本也发生“安乐死”的问题。,200205204525200145,日本,2,200205,如何看待“安乐死”,60,65,55,47,32,242,未参加,
不过现代世界是西方医学为主的时代（日本国内或世界西方各国）。,200205204525100182,日本,1,200205,如何看待“安乐死”,70,70,77,56,58,319,C,
人对生命这个东西也有不同的看法了。,200205212540200021,印度尼西亚,2,200205,如何看待“安乐死”,80,65,80,60,75,348,C,
其实，我们还要考虑社会上有很多坏[B怀]人。,200205209525200068,日本,2,200205,如何看待“安乐死”,75,75,35,70,61,306,未参加,
他跟××××一样，明治时代的很有名的作家又是军医。,200205201525200145,日本,2,200205,如何看待“安乐死”,80,80,49,58,46,305,C,
例如[BQ，]觉[F覺]得他们[F們]玩{CC员}电玩是浪费金钱。,200210602801250023,澳大利亚,2,200210,如何解决“代沟”问题,75,75,76,80,79,375,B,
比如{CC比喻}把不高兴与高兴的事都和父母分担，那子女们便不会觉得[B的]父母{CD是}难以沟通了。,200210801519150013,马来西亚,1,200210,如何解决“代沟”问题,70,65,78,82,68,349,C,
所以，我改变了自己。,200210540540250003,印度尼西亚,2,200210,如何解决“代沟”问题,75,60,23,36,46,226,未参加,
我想如果大家去这样做，“代沟”也会逐渐{CD的}减少。,200210540615250010,捷克,2,200210,如何解决“代沟”问题,85,85,53,71,84,373,C,
多接触、多了解、多教育、多关心、互相尊敬、互相爱护将对“代沟”距离拉近{CJba}，只有这样家庭上上下下一团和气，“万[F萬]{CJX}和家事兴”才能使全家{CC家庭}在快乐[F樂]{CQ的}气氛中{CD下}过日子。,200210540540150038,印度尼西亚,1,200210,如何解决“代沟”问题,70,85,73,73,70,363,B,
二、自小应注意到周围[F圍]环境的影响，例如住处{CC住家}周围[F圍]的邻居朋友，让儿女们不{CC没}{CJX}被不好的朋友{CD不}影响。,200210540540150043,印度尼西亚,1,200210,如何解决“代沟”问题,75,70,53,67,77,331,C,
P}[BQ“]唉，还是你开通[BQ”]，她笑了。,200210540540250061,印度尼西亚,2,200210,如何解决“代沟”问题,75,60,65,76,73,335,C,
代沟这个词，意思是指两代人（父母与子女）之间的差异。,200210540540150067,印度尼西亚,1,200210,如何解决“代沟”问题,80,65,65,47,68,313,C,
要清楚孩子们的交友情况，做错事时要耐心的开导，自小就培养他们知错能改的品德，总之是别让他们沾上坏习惯。,200210540540250081,印度尼西亚,2,200210,如何解决“代沟”问题,65,65,62,78,86,340,C,
年青的一代抱怨老一辈的人太过保[B抱]守{CJ+zxy旧有观念}，不能适应{CD因}科技发展带来{CC导致}的新的生活方式和新的思维方式。,200210540540250112,印度尼西亚,2,200210,如何解决“代沟”问题,75,60,62,65,88,336,C,
你考上的时候，你能学习{CQ得}更努力，因为知道学习的机会很难得[B待]。,200205109631200448,希腊,2,200205,如何面对挫折,80,65,42,47,41,263,未参加,
我觉得产生了这些困难是{CD从}上高中的时候。,200205109540201084,印度尼西亚,2,200205,如何面对挫折,70,60,45,38,48,246,未参加,
寄上一份当地本产，希望你们喜欢。,200205680519250004,马来西亚,2,200205,一封写给父母的信,85,85,81,69,86,401,B,
远距离{CC离}的感情会比较珍惜，它让我时时想起在家乡与母亲您一起煮饭的情景，我也记起{CC钩起}了与父亲在吉隆坡一起工作，一起吃饭和所有的一切一切。,200205680519150022,马来西亚,1,200205,一封写给父母的信,85,75,73,75,69,369,B,
请原谅我许久没给您们捎信。,200205680519150036,马来西亚,1,200205,一封写给父母的信,80,70,68,65,80,353,C,
就好比你问一位作家：“请问那所有的作品中，觉得哪[B那]一本最好？,200305533533250004,新加坡,2,200305,我最喜欢读的一本书,65,75,79,77,79,362,B,
《[BC“]寻秦记》[BC”]作者天马行空的幻想，和把不可能的情形逆转成出人意料之外的结果是令我深深着迷的最大原因。,200305533533250004,新加坡,2,200305,我最喜欢读的一本书,65,75,79,77,79,362,B,
