错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
这是以证明——离婚对个人、对社会都会产生极为恶劣的雪球效应之影响。,200103533519250014,马来西亚,2,200103,我对离婚问题的看法,80,85,77,70,100,406,B,
如果真的无法相处，相爱的话，我也不反对{CC反该}去离婚。,200103533533250012,新加坡,2,200103,我对离婚问题的看法,80,80,75,70,61,358,B,
双方必须互相信任，互相体谅，坦诚地从错误中改过，肯定能有美满{CQ的}婚姻生活。,200103533519250030,马来西亚,2,200103,我对离婚问题的看法,80,85,70,56,87,372,B,
当其中一方已移情别恋，无论你用何种方法，都难让对方回心转意，除非是出于责任感的存在，才能勉强让双方挽回这段婚姻。{CD在},200103533533250026,新加坡,2,200103,我对离婚问题的看法,75,80,60,56,61,323,C,
现在我也有机会见面{CLH}他们。,200109529529251003,泰国,2,200109,我的童年,65,80,34,35,24,226,未参加,
我转学到泰文学校读初中，中文只能{CD在}晚间课余在家里自习。,200109529529151004,泰国,1,200109,我的童年,70,85,42,32,81,302,未参加,
有一次我把一粒珠子塞入鼻孔内拿不出來，只有大声的哭，爸妈[F媽]不知怎么{CC樣}办，最后[F後]妈妈用口吸出来，真叫大家虛惊一场[F場]。,200109529529251008,泰国,2,200109,我的童年,70,70,70,61,83,342,C,
哥哥喜欢打羽毛球，我也喜欢。,200110540540250020,印度尼西亚,2,200110,我的童年,65,85,36,39,54,269,未参加,
各门课都学{CC上}得很好。,200110540540250025,印度尼西亚,2,200110,我的童年,70,90,66,63,76,358,C,
总而言之我与哥哥、堂哥堂姐及表哥表姐的感情[L]非常的好。,200103680519101603,马来西亚,1,200103,我的童年,80,80,75,72,85,384,B,
我在北京没吃过一顿不好吃的菜。,200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
女儿已经二十五岁了，还不能{CC无能}赡养{CC扶养}父母，女儿真无法对得起爸妈。,200105550523250058,韩国,2,200105,一封写给父母的信,75,70,82,70,58,344,B,
爸爸！,200105550523250298,韩国,2,200105,一封写给父母的信,70,75,38,61,56,289,未参加,
真对不起。,200105550523150333,韩国,1,200105,一封写给父母的信,65,65,41,44,36,235,未参加,
真对不起你。,200105550523250355,韩国,2,200105,一封写给父母的信,70,75,74,47,49,304,C,
我父母为了让我更了解中国，就让{CC从}我{CQ从}十二岁那年开始学习汉语，学习也只是一个星期一次，两个小时，实在太少了。,200105212540200002,印度尼西亚,2,200105,我的一个假期,80,75,72,63,59,340,B,
她信上写：“你去留学以后，没有机会来{CD到}菲律宾{CQ了}。,200105224525200004,日本,2,200105,我的一个假期,65,70,60,61,70,312,C,
除了我母亲开自己50周岁的晚会以外，我要参加3个婚礼。,200105209922200028,美国,2,200105,我的一个假期,70,75,77,42,61,314,C,
他慢[B漫]慢[B漫]儿平静下来，并且与那个同学及其他的同学谈论起刚才发生的事情。,200105201525100041,日本,1,200105,我的一个假期,65,80,75,70,68,346,B,
我们先到太原去了，[BQ。]因为中国朋友住在那儿。,200105201525100046,日本,1,200105,我的一个假期,65,75,57,58,66,308,C,
小孩子的时候，每天玩儿，所以没感觉到假日是很珍贵的，那时候我过假日过得和平时一样，所以怎么过的{CC了}，现在记不清楚。,200105201525200044,日本,2,200105,我的一个假期,70,60,65,84,63,327,C,
”第三个和尚向他们说：“天气这么热，蒸发{CC发蒸}的水也很多呀！,200105109525100485,日本,1,200105,由“三个和尚没水喝”想到的……,75,65,70,75,77,349,B,
三个和尚{CD的}吃亏就在于他们都想不靠自己的劳动沾光。{CP要具体地想一想，我想到的事，比如说婚姻，现代日本的女性当中，有些人想全依靠丈夫，自己不想工作，[BC。]想去做喜欢的事情{CC5爱好},200105109525200508,日本,2,200105,由“三个和尚没水喝”想到的……,70,65,54,51,66,292,未参加,
[BD×][BD×]再说，很多来中国学习的留学生选择的专业就是像中医之类的，因为这些专业在本国没有机会学习。,200105109631200723,希腊,2,200105,由“三个和尚没水喝”想到的……,80,65,48,42,37,260,未参加,
那么，我们该怎么办呢？,200105109525200736,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,84,73,86,357,C,
我觉得去年的三位同事不如今年的一位同事。,200105109525200814,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,43,69,64,290,未参加,
到外都是人、人、人。,200105109525200834,日本,2,200105,由“三个和尚没水喝”想到的……,65,50,66,58,55,275,未参加,
”[BC」]我怎么会准备呢？,200105109525200846,日本,2,200105,由“三个和尚没水喝”想到的……,60,55,21,40,41,198,未参加,
妻子在家里全心全意地照顾丈夫是日本的传统。,200106570525250014,日本,2,200106,如何看待“妻子回家”,70,75,71,67,84,356,B,
我又是长子。,200203522522150025,缅甸,1,200203,记对我影响最大的一个人,80,75,69,62,55,332,C,
我非常爱自己的父亲、母亲和妹妹，他们也有他们的生活，[BC、]我不希望为了我，牺牲他们的生命或生活。,200205204525200036,日本,2,200205,如何看待“安乐死”,65,65,52,56,54,276,未参加,
“安乐死”虽然一些人是反对的，但安乐死有着好处，所以是可取的。,200205204529100072,泰国,1,200205,如何看待“安乐死”,70,65,55,26,51,253,未参加,
比如说有一个人说，“我不要痛苦地活下去。,200205204525200140,日本,2,200205,如何看待“安乐死”,65,75,71,58,58,314,C,
若医生{CC者}都照这个原则工作，[BC、]我想安乐死的问题可能很少会出现。,200205212801100003,澳大利亚,1,200205,如何看待“安乐死”,85,75,63,85,91,391,B,
听到这个消息以后我感到很{CC太}合理{CD过分的感觉}。,200205212525100047,日本,1,200205,如何看待“安乐死”,80,65,74,79,65,351,B,
本来妻子的命运是死亡，可是现代医疗让她活下来，给她实在受不了的痛苦。,200205224525100013,日本,1,200205,如何看待“安乐死”,65,80,49,70,77,329,C,
如果在法律规定当中，有可以选择安乐死的权利的话，不可能发生文章中的犯罪。,200205209525200003,日本,2,200205,如何看待“安乐死”,75,80,46,56,54,302,C,
所以我认为安乐死{WWJ},200205201525200034,日本,2,200205,如何看待“安乐死”,65,65,58,72,75,319,C,
人们都有权利。,200205201525200096,日本,2,200205,如何看待“安乐死”,75,85,58,70,77,358,B,
有生的权利，同时{CJ-sy有}死的权利。,200205201525200096,日本,2,200205,如何看待“安乐死”,75,85,58,70,77,358,B,
自杀或安乐死，归根结底是一种逃避行为，我们应该珍惜生命，在有限的生命中努力奋斗才对，所以我认为安乐死是不可取的。,200205201525100140,日本,1,200205,如何看待“安乐死”,80,80,58,60,80,350,C,
不要说买汽车，能够每天吃饭和穿衣服算是好命了[L]。,200210540540250003,印度尼西亚,2,200210,如何解决“代沟”问题,75,60,23,36,46,226,未参加,
起先做媳妇还能忍气吞声，大事化小，小事化无，久而久之，做媳妇的感到[BD，]婆婆{CD怎样}反而步步紧[B进[F進]]逼，不通情理，后来进[F進]而埋怨做丈夫的不能主持公道。,200210540540150093,印度尼西亚,1,200210,如何解决“代沟”问题,65,75,56,76,79,338,C,
每天使我从睡梦[F夢]中惊[F驚]醒的喊叫声，是妈[F媽]妈[F媽]的声音。,200203522522210001,缅甸,2,200203,记对我影响最大的一个人,80,90,33,66,82,346,未参加,
但生性使然，在{CC1对于}朋友之间的交往情况不是很好，对长辈[F輩]也不懂得恭敬，待人接物也不是很好，在四年级时，我被同学排挤{CC亦}，也没交到几个朋友，这时[F時]老师叫我去他的家，说是要帮[F幫]我补[F補]习和练习功课，家长也都同意我去，这样的机会也让我的人生遇上一个转折点。,200203522522210004,缅甸,2,200203,记对我影响最大的一个人,85,80,55,73,84,370,C,
我到三年级末就稳重{CC锺来}一点儿，妈妈随[F隨]时随[F隨]地看我[BQ，]如果我做错[F錯][BQ，]不关什么事情妈妈就骂我打我，一年到头都这样对我不公[B共]平[BQ。]到我长[F長]大了[BQ，]我就慢[B曼]慢[B曼]了解{CQ到}原[L]来的时候妈妈也是一天比一天笑口张[F張]开来。,200203522522110015,缅甸,1,200203,记对我影响最大的一个人,60,60,14,21,30,167,未参加,
我朋友都说因为我是他的掌上明珠[BQ，]所以特别爱{CJ-by我}并且{CC2和}有耐心地指导我。,200205109919200622,加拿大,2,200205,如何面对挫折,85,85,76,67,77,385,B,
一天的时间里，除了工作，[BC、]我们还受很特有的条规和纪律的约束；另一方面，[BC、]除了得和其他三人同住一狭小的房间之外，还得吃不太新鲜的饭菜。,200205680519150036,马来西亚,1,200205,一封写给父母的信,80,70,68,65,80,353,C,
我学汉语的理由有很多。,200304131525100279,日本,1,200304,我学汉语是为了……,60,75,27,24,52,224,未参加,
的确[F確]，有一些声音是对人们不好的。,200305576525200027,日本,2,200305,静音环境对人体的危害,65,65,50,52,60,276,未参加,
没有任何声响，在这样的情况下，你不能受到新的刺激。,200305576525200036,日本,2,200305,静音环境对人体的危害,65,70,71,76,80,348,C,
这种有关吸烟的规定引起许多人的反对。,200405204610200358,法国,2,200405,吸烟对个人健康和公众利益的影响,75,65,30,35,58,250,未参加,
至今{CD有}某市政府注意到这一点，开始进行{CJX}对吸烟者{CD的}严厉的惩罚{CC罚}{CJ+zxy措施}。,200405212529100011,泰国,1,200405,吸烟对个人健康和公众利益的影响,75,65,36,39,61,263,未参加,
它会带来{CD了}很多不好的病比如肺[C]病、[BC，]癌症{CC癌病}[BD…]等。,200405212542200001,越南,2,200405,吸烟对个人健康和公众利益的影响,75,75,66,58,70,334,C,
吸烟对个人和公众的利益都有特别大的影响，对个人的利益影响最[C]大，因为万一吸烟已经成[C]为了习惯，就{CC都}很难脱离了。[BC，],200405212540200057,印度尼西亚,2,200405,吸烟对个人健康和公众利益的影响,90,70,66,68,81,368,C,
现在在学校里[F裡]一进[F進]{CD去}男生厕[F廁]所就热热的，因为全部的空气[F氣]都被烟带进[F進]去了。[BC，],200405522522150003,缅甸,1,200405,吸烟对个人健康和公众利益的影响,75,65,30,58,37,252,未参加,
所以不管从[F從]什么方面来看[BQ，]抽烟对于[F於]人来说[F說]，[BC：]没有半点的好处[F處]。,200405522522250002,缅甸,2,200405,吸烟对个人健康和公众利益的影响,90,90,52,31,51,312,未参加,
现在我决定不再抽烟了，因为我知道吸烟对我{CQ的}身体不好，不能只顾自己的乐趣而不顾公众的利益。,200405209529200059,泰国,2,200405,吸烟对个人健康和公众利益的影响,70,70,74,63,72,337,C,
因为成[C]年人的行为特别会影响到少年的行为。,200405209606200061,比利时,2,200405,吸烟对个人健康和公众利益的影响,65,65,60,16,67,257,未参加,
总之，关于吸烟的情况，每个人的责任就是尊重别人，帮小孩儿明白烟是不好{CJsd}。,200405209633200060,意大利,2,200405,吸烟对个人健康和公众利益的影响,60,60,44,23,42,211,未参加,
因为{CC为了}这几点[BQ，]我们仍然看到无论是哪个国家都有规定，在公共[L]场所请勿吸烟，要不遵守{CC尊重}这一点的话就会被罚款。,200405209542200116,越南,2,200405,吸烟对个人健康和公众利益的影响,65,65,44,35,49,242,未参加,
故吸烟对个人及公众[F眾]皆有{CC为[F為]}不佳的影响[BQ，]能从[F從]法规上规定严[F嚴]罚{CJ-by吸烟者}[BQ，]相对的会有不错[F錯]的成效，{CQ使}空气[F氣]清新，环[F環]境整洁。,200405209715100119,几内亚比绍,1,200405,吸烟对个人健康和公众利益的影响,85,90,85,70,76,402,A,
虽然父母{CJ-zy可以}像{CC1当作}老师一样教育孩子，[BC。]但是不要很过分{CC2溺}地{CC的}爱{CJ-by孩子}，也不合适{CJX}过少地{CC的}爱孩子。,200505109525102027,日本,1,200505,父母是孩子的第一任老师,0,70,39,37,36,177,未参加,
我和弟弟高兴[C]地{CC得}一下子吃完了，于是我弟弟毫不犹豫{CC不豪犹豫[C]}地{CC的}把垃圾放在公园的路上。,200505217525200015,日本,2,200505,父母是孩子的第一任老师,55,65,48,55,61,266,未参加,
因为正常平凡的家庭中，父母给孩子们的影响是{CJX}实际上免不了的，可以说最大的{CJsd}。,200505217525200020,日本,2,200505,父母是孩子的第一任老师,70,65,63,69,72,325,C,
孩子喜欢模拟，所以听说这方法很有用。,200505204525200016,日本,2,200505,父母是孩子的第一任老师,70,65,73,69,67,330,C,
所[C]以我也慢慢习惯了。,200505204525200145,日本,2,200505,父母是孩子的第一任老师,60,70,37,59,63,274,未参加,
我从父母{CQ那儿}学到的东西实在多。,200505204525200151,日本,2,200505,父母是孩子的第一任老师,60,85,54,79,67,334,未参加,
她对社会上的秩序、道德方面的教育特别严[C]格。,200505204525200308,日本,2,200505,父母是孩子的第一任老师,75,50,56,65,69,299,未参加,
{CJ-sy是}我父母说的规定，我长大以后也想这样。,200505204525100438,日本,1,200505,父母是孩子的第一任老师,55,70,48,59,52,268,未参加,
