错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
俗语说因了解而分开，其实[F實]不然，往往是某种原因引起，如经[F經]济问题{CC会题}、[BC，]出现第三者、[BC，]婆媳之间的不和等[BQ，]也会导致离婚的收场{CD之一}。,200103533519250027,马来西亚,2,200103,我对离婚问题的看法,70,75,52,35,68,289,未参加,
七岁我去上小学，我在普智学校读[F讀]书。,200109529529251013,泰国,2,200109,我的童年,70,65,22,16,37,196,未参加,
我读书时很用功，放学还帮妈妈看店。,200110540540250001,印度尼西亚,2,200110,我的童年,70,95,49,63,72,342,C,
父母在我心目[B母]中永远是伟大、[BC，]难以忘怀{CC忘不了}的。,200110540540250034,印度尼西亚,2,200110,我的童年,70,75,63,68,83,348,C,
当我五岁时，因当时还没有幼儿园或不热衷于幼儿园。,200103680519101601,马来西亚,1,200103,我的童年,75,80,61,72,85,364,B,
我们常去的地方有“神秘”的鬼屋（其实是等待被拆的屋子）、清澈见底的湖边以及芳草萋萋的草场。[BC，],200103680519101603,马来西亚,1,200103,我的童年,80,80,75,72,85,384,B,
”那句话还{CJX}在我记忆{CC回忆}中很清晰{CC新鲜}。,200104124506100419,巴基斯坦,1,200104,一封写给父母的信,75,85,58,51,65,327,C,
对了，今天上午我考了HSK考试（汉语水平考试）。,200104124545100427,乌兹别克斯坦,1,200104,一封写给父母的信,65,80,60,44,70,307,C,
所以我就趁没人注意我，偷偷{CQ地}走过外边的栏{CQ杆}。[BC，],200105610616150201,德国,1,200105,我的一个假期,80,80,57,49,83,341,未参加,
我已经长大了[BQ，]不过不尊重父母还{CC却是}这样做[BQ，]我还不是成人。,200105550523250006,韩国,2,200105,一封写给父母的信,65,60,52,42,38,240,未参加,
我觉得还有机会。,200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
