错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
学汉语一定要专心听老师讲的{CD说}，要努力读书，常常写汉字、[BC，]念书。,200109529529251003,泰国,2,200109,我的童年,65,80,34,35,24,226,未参加,
因为少赚{CQ钱了}吗。,200109529529151006,泰国,1,200109,我的童年,85,85,55,32,52,304,未参加,
摆摊{CC摊贩}的生意一直占据{CC主宰}着我的童年时光，白天只上半天课，下了课要帮[F幫]忙擦擦洗洗，上整天课时，也得把功课带到摊上，等生意清淡时做，同年纪的朋友其实是少得{CC的}可怜[F憐]，所以至今我还不是很容易与大伙[F夥]打成一片。,200110540540250007,印度尼西亚,2,200110,我的童年,70,90,77,73,88,391,B,
我从来不会为难我父母。,200110540540250020,印度尼西亚,2,200110,我的童年,65,85,36,39,54,269,未参加,
因此，我只是在家里学习。,200103680519101601,马来西亚,1,200103,我的童年,75,80,61,72,85,364,B,
当时的我，视做功课、写生字为第一大使命，每天恨[B狠]不得快速地写完功课后，便可随一班朋友玩去了。,200103680519201604,马来西亚,2,200103,我的童年,85,90,83,83,100,437,A,
生长在单亲家庭的我，在母亲伟大的母爱抚养{CQ下}长大。,200103680519201607,马来西亚,2,200103,我的童年,90,85,50,47,80,349,未参加,
这些都只是小事{CD一桩}，最严重的一件事还是“流血事件”。,200103680519201611,马来西亚,2,200103,我的童年,90,85,94,90,95,451,A,
结果，玩笑没开成{CC开不成}，我的右手无名指差点断成两截。,200103680519201611,马来西亚,2,200103,我的童年,90,85,94,90,95,451,A,
那味道令人难忘。,200103680519201619,马来西亚,2,200103,我的童年,80,90,80,93,98,436,B,
不知[BD，]你们是否有同样的感觉。,200104124632100219,摩洛哥,1,200104,一封写给父母的信,70,65,63,58,76,318,C,
我很担心[B信]您做买卖的时候，您觉得太热。,200105550523250008,韩国,2,200105,一封写给父母的信,70,70,58,42,61,289,C,
我在汉城{CD的}生活已经三个月了[BQ，]在这儿{CD的}生活，我没问题了。,200105550523150031,韩国,1,200105,一封写给父母的信,65,65,44,25,42,225,未参加,
