错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
那时候的我都没学好如何踏脚车，结果便一个不小心跌在地上。,200103680519201618,马来西亚,2,200103,我的童年,90,85,56,60,76,364,C,
现在{CD在}国内天气怎样？,200104124520200378,蒙古国,2,200104,一封写给父母的信,70,85,58,49,54,308,C,
我心里振奋了，一定要见到教皇。[BC，],200105610616150201,德国,1,200105,我的一个假期,80,80,57,49,83,341,未参加,
天气快要到夏天了，在这样鸟语花香的季节里[BQ，]我写这样极简[B间]单的{CC地}信给父母表示关[B天]心{CD了}。[BC、],200105550523150001,韩国,1,200105,一封写给父母的信,65,60,58,44,58,268,未参加,
我绝[B决]对不能让你们失望。,200105550523150029,韩国,1,200105,一封写给父母的信,65,70,47,58,58,284,C,
你们好。,200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
现在我有一点儿后悔。,200105550523250325,韩国,2,200105,一封写给父母的信,75,80,63,65,74,348,C,
爸好！,200105550523250329,韩国,2,200105,一封写给父母的信,75,70,52,44,58,288,未参加,
一年后我当兵[B宾]时我才知道了你们的爱{CC1爱情}。,200105550523150333,韩国,1,200105,一封写给父母的信,65,65,41,44,36,235,未参加,
现在想起来我去年{CQ在}中国留学的时候，常常给你们写信。,200105550523250352,韩国,2,200105,一封写给父母的信,70,60,47,51,40,253,未参加,
我都知道。,200105550523250528,韩国,2,200105,一封写给父母的信,75,70,44,47,54,279,未参加,
一边是绿绿的森林和鲜艳的野花，另一边是湖泊。,200105212542200008,越南,2,200105,我的一个假期,85,80,65,46,74,343,C,
到了医院[BQ，]进{CQ了}外祖母的病房，我发现{CD了}母亲的回答是和实际的不一样{CJsd}，外祖母跟去年不一样{CJ+zxy的样子}[BQ，]在床上坐[B座]着，我现在想，快死亡的人的样子是真是她那样的{CJsd}。,200105209525200023,日本,2,200105,我的一个假期,65,60,70,35,55,268,未参加,
这活动的内容是在敬老院演奏一些老年人喜欢听的音乐。,200105201525200044,日本,2,200105,我的一个假期,70,60,65,84,63,327,C,
她有两个跟我差不多的女孩子。,200105201525200075,日本,2,200105,我的一个假期,65,80,60,51,50,294,C,
南京实在太热，而且{CC2而}是闷热{CJs}。,200105302525200045,日本,2,200105,我的一个假期,65,70,57,56,57,291,C,
不过我们都互相踢{CC跳}皮球，以为别人会做这件事。,200105109512200680,菲律宾,2,200105,由“三个和尚没水喝”想到的……,75,80,61,71,73,351,B,
{CJ-zhuy}由“三个和尚没水喝”使我想到人有时候为了占别人的便宜反而{CQ让}自己受到伤害。,200105109525100697,日本,1,200105,由“三个和尚没水喝”想到的……,70,55,61,60,75,305,C,
换句话说，“三个和尚没水喝”的意思跟{CD所}上述的是一个意思的{CJsd}。,200105109631200723,希腊,2,200105,由“三个和尚没水喝”想到的……,80,65,48,42,37,260,未参加,
王和尚来作大仙，张和尚去山里集起来木{CJ？}。,200105109525100735,日本,1,200105,由“三个和尚没水喝”想到的……,75,55,63,75,73,326,C,
孙和尚主张“这里的水全都是我的，因为我就是这高山庙的和尚，那么山底下的水也应该我的{CJs}。,200105109525100793,日本,1,200105,由“三个和尚没水喝”想到的……,70,55,59,64,61,293,C,
