错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
离婚是一个{CC种}非常痛[B通]苦的课题。,200103533533150002,新加坡,1,200103,我对离婚问题的看法,90,70,42,30,39,264,未参加,
在里面是含有爱情，不过最重要{CQ的}还是两个人必须彼此容忍，彼此支持，好好教育{CC教训}后代。,200103533533150002,新加坡,1,200103,我对离婚问题的看法,90,70,42,30,39,264,未参加,
可是，他们却很少{CC甚少}离婚，反而对自己的伴侣从一而终，对家庭做出奉献。,200103533533250021,新加坡,2,200103,我对离婚问题的看法,75,70,80,58,94,366,C,
我的世界里只有玩具汽车、玩具手枪、模型等等。,200103680519201611,马来西亚,2,200103,我的童年,90,85,94,90,95,451,A,
我的童年，和外公是分不开的。,200103680519201619,马来西亚,2,200103,我的童年,80,90,80,93,98,436,B,
我相信你们为我感到很骄傲。,200104124605200375,保加利亚,2,200104,一封写给父母的信,75,85,52,58,72,335,C,
这里的教育方法最适合{CC符合}我。,200104124545100462,乌兹别克斯坦,1,200104,一封写给父母的信,70,80,41,37,42,260,未参加,
您不要忘记。,200105550523150034,韩国,1,200105,一封写给父母的信,65,75,52,37,56,272,未参加,
你们别{CD见}怪我。,200105550523250051,韩国,2,200105,一封写给父母的信,70,70,47,49,49,273,未参加,
有人说“休学不太好[BQ，]像你这样{CQ的}女孩{CC女儿}，年龄[B领]大{CD时}{CQ对}你的就业没有好处”他说的对。,200105550523250328,韩国,2,200105,一封写给父母的信,75,70,66,56,56,312,C,
现在我不能跟您说，以后，我肯定成为一个让别人羡[Pxiàn]慕[B目]的{CD您}女儿[F兒]，但我可以说我{CQ会}努力成为一个不愧对{CC2愧}您的好女儿[F兒]，我一定努力的。,200105550523250346,韩国,2,200105,一封写给父母的信,70,70,49,68,61,306,C,
有时候，我一个人在房间里忍不住流下来{CJX}泪。,200105550523250352,韩国,2,200105,一封写给父母的信,70,60,47,51,40,253,未参加,
从大埔坐车到漳州虽然只需要5个小时，但5个小时内我已经换了3次车，从{CD车辆}比较好的车到不好的。,200105212540200041,印度尼西亚,2,200105,我的一个假期,75,75,65,63,48,316,C,
