错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
对于[BQ“]已经没有感情价值存在的婚姻是没有必要维持下去[BQ”]的看法[BD——]，我相信没有几个人会反对吧。,200103533533250017,新加坡,2,200103,我对离婚问题的看法,80,75,87,77,79,389,B,
我鼓励她为婚姻而努力，用自己双手改变现实，不要净[B争]埋怨丈夫。,200103533533250025,新加坡,2,200103,我对离婚问题的看法,75,85,77,75,70,375,B,
可是民间风俗还是[D布]有很{CJX}中国味。,200110540540150006,印度尼西亚,1,200110,我的童年,65,75,47,39,56,269,未参加,
也由于[F於]这[F這]个原因，造成我不能与家人和睦相处{CJZR}。,200110540540250018,印度尼西亚,2,200110,我的童年,70,90,63,63,79,358,C,
“小碹，不要太晚回来！,200103680519201608,马来西亚,2,200103,我的童年,90,90,89,88,98,453,A,
事实{CC现[F現]实}上，我和哥哥们都相处得很和睦{CC睦和}。,200103680519201617,马来西亚,2,200103,我的童年,80,80,80,75,93,400,B,
离开你们的身边已经将近一年了。,200104124510100278,朝鲜,1,200104,一封写给父母的信,85,75,74,68,79,373,B,
最后祝你们身体健康，祝你们{CQ在}往后的生活与工作中有更大的成就。,200104124510100278,朝鲜,1,200104,一封写给父母的信,85,75,74,68,79,373,B,
爸爸，您知道我小时候{CC3小时}经常跟您说{CD过}：“我长大后就出国努力学习，学完后就回祖国，[BC。]为祖国尽力作出贡献{CC努力}。,200104124506100419,巴基斯坦,1,200104,一封写给父母的信,75,85,58,51,65,327,C,
你们想一想吧。,200105550523150028,韩国,1,200105,一封写给父母的信,65,70,41,47,67,276,未参加,
亲爱的父亲和母亲！,200105550523250023,韩国,2,200105,一封写给父母的信,65,70,58,65,76,320,C,
您们{CC2您}好，父母节刚刚过去了，遇到这样的节日更想念你们。,200105550523250023,韩国,2,200105,一封写给父母的信,65,70,58,65,76,320,C,
最近几年来发生了大的变化。,200105550523150049,韩国,1,200105,一封写给父母的信,75,85,63,61,47,324,C,
谢谢您，爸爸！,200105550523250050,韩国,2,200105,一封写给父母的信,65,70,36,42,49,248,未参加,
亲爱的父亲、母亲[BQ：]严寒的冬天已经过去了。,200105550523150293,韩国,1,200105,一封写给父母的信,80,70,77,73,79,369,B,
多多保重！,200105550523250295,韩国,2,200105,一封写给父母的信,80,70,47,61,42,290,C,
现在{CJ-sy是}你们可以依靠我的时候了。,200105550523250329,韩国,2,200105,一封写给父母的信,75,70,52,44,58,288,未参加,
老师批准我回国，给我办理{CQ了}签证。,200105209525200066,日本,2,200105,我的一个假期,75,75,65,58,68,331,C,
今年一月学校放寒假的时候，我回日本，见到家里人。,200105201525200006,日本,2,200105,我的一个假期,65,70,55,75,70,321,C,
我介绍一下我们的旅程和对这次旅游的我的感受。,200105201525200011,日本,2,200105,我的一个假期,70,70,72,68,63,331,C,
在北大学习的那段很短的时间里，我认识{CD到}了一位韩国留学生，她是读文学的本科生，她不仅会说汉语{CJX}很流利{CQ地}，而且亚州各国的文化知识也很丰富，我受到了她的很大的影响[BQ，]决定{CC决心}了以后我也想在中国学习。,200105201525200016,日本,2,200105,我的一个假期,65,65,55,65,61,295,C,
一言难尽。,200105201525200050,日本,2,200105,我的一个假期,70,70,57,54,41,280,未参加,
我连课文也没有打开[F開]。,200105201525200050,日本,2,200105,我的一个假期,70,70,57,54,41,280,未参加,
主要目的是在哈尔滨看冰灯。,200105302525100061,日本,1,200105,我的一个假期,65,80,44,75,76,328,未参加,
旅游之前我很害怕东北冬天的寒冷，所以准备了四件毛衣、一件羽绒服和一件军大衣。,200105302525100061,日本,1,200105,我的一个假期,65,80,44,75,76,328,未参加,
和尚也是普通人，应该可以做坏事呀！,200105109525100485,日本,1,200105,由“三个和尚没水喝”想到的……,75,65,70,75,77,349,B,
人少问题自然少，你我相处和睦[B莫]，互相帮助。,200105109529200478,泰国,2,200105,由“三个和尚没水喝”想到的……,85,75,70,64,79,365,B,
对了！,200105109525200695,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,36,55,50,255,未参加,
就拿垃[B拉]圾问题来说吧，我常常看见很多人在外边扔东西，而且谁都懒得收回、[BC，]打扫，导致环境污染了，扔东西的人也不能享受美好的环境。,200105109525200739,日本,2,200105,由“三个和尚没水喝”想到的……,70,80,66,75,79,360,C,
因为不{CJX}他下去挑水他就一定没水喝，所以这是他自己的事就不会想到别人。,200105109520200854,蒙古国,2,200105,由“三个和尚没水喝”想到的……,70,70,57,49,70,304,未参加,
不过[F過]她給我信[B新]心。,200203522522250011,缅甸,2,200203,记对我影响最大的一个人,65,55,28,44,44,218,未参加,
当时，母亲竟不赞成我把孩子生下，为的是面子。,200203533533250014,新加坡,2,200203,记对我影响最大的一个人,80,70,81,79,86,386,B,
病人所经历的痛苦不是一般人或者是宗教可以轻易[B而]理解的。,200205204919100091,加拿大,1,200205,如何看待“安乐死”,90,75,63,56,75,353,C,
有一位医生帮助他的患者自杀，[BC。]那个医生犯了故意杀人罪。,200205204525200145,日本,2,200205,如何看待“安乐死”,60,65,55,47,32,242,未参加,
我想问他或者她“如果自己的爱人得了不治之症的话，你真的可以忍受不帮助你爱人{CD的}自杀吗？,200205212525100004,日本,1,200205,如何看待“安乐死”,65,65,49,65,56,284,C,
我认为可取{CJ+by“安乐死”}[BQ。],200205224525100028,日本,1,200205,如何看待“安乐死”,65,75,44,72,65,308,未参加,
而且一个人得了不治之症，这之后受到的痛苦是别人难以理解的。,200205201525200096,日本,2,200205,如何看待“安乐死”,75,85,58,70,77,358,B,
今年，在日本出了一种“脑死”的问题。,200205201525200147,日本,2,200205,如何看待“安乐死”,80,80,55,56,44,307,C,
因为他不是因恨她而杀的，而是因爱她，想让她罢脱[B说]这个痛苦而杀的。,200205215525200024,日本,2,200205,如何看待“安乐死”,75,70,83,67,72,356,B,
然而，生命是宝[F寶]贵[F貴]的，希望往后的日子里对于[F於]“安乐死”的{CJ-dy法律}制定能客观一点。,200210543634250003,英国,2,200210,如何看待“安乐死”,70,85,56,73,55,331,C,
