错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
就去当小学教师。,200110540540250001,印度尼西亚,2,200110,我的童年,70,95,49,63,72,342,C,
当时虽然年纪小，但周围的环境、压力，都在告诉你，你必须快点长大，否则就会遭受{CC遭到}惨痛的命运。,200103680519201609,马来西亚,2,200103,我的童年,85,75,64,80,85,381,B,
每天，太阳公公还未伸[B升]出头来，后院的公鸡就先闹了。,200103680519201612,马来西亚,2,200103,我的童年,85,85,86,83,93,427,A,
妈妈看见了，便安慰我，打开我的心结。,200103680519201618,马来西亚,2,200103,我的童年,90,85,56,60,76,364,C,
我希望你们能够到中国来。,200104124630200404,西班牙,2,200104,一封写给父母的信,65,75,38,37,49,251,未参加,
再激动了顾虑了我的心{CJ？}[BQ。]天下没有不经人的路嘛。,200105550523150001,韩国,1,200105,一封写给父母的信,65,60,58,44,58,268,未参加,
姐姐在城市里上班，我也在汉城读书，您只有一个人在家很{CC真}孤独吧。,200105550523250008,韩国,2,200105,一封写给父母的信,70,70,58,42,61,289,C,
真是对不起，我会寄[B计]一些礼物，希望爸{CD的}谅[B亮]解。,200105550523150032,韩国,1,200105,一封写给父母的信,65,75,60,51,67,305,C,
因为我是老大，所以从小替你们{CJX}不仅照顾弟弟而且做家务。,200105550523250041,韩国,2,200105,一封写给父母的信,70,70,49,49,67,293,未参加,
目前，{CJ-sy是}我国经济1997年以来最困难的一年，物价不断上升，出口不振，失业率也很高。,200105550523250043,韩国,2,200105,一封写给父母的信,70,70,58,58,63,307,C,
我为了当老师[BD。]而准备考试。,200105550523250047,韩国,2,200105,一封写给父母的信,70,70,38,49,61,276,未参加,
我明年毕[B比]业，[BC。]所以下个学期我必须得找到工作。,200105550523150056,韩国,1,200105,一封写给父母的信,70,65,58,54,74,307,C,
我一定要把您们作为世界上最幸福的父母{CJba}。,200105550523150297,韩国,1,200105,一封写给父母的信,70,70,71,56,63,318,C,
