错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
众所周[C]知，我们{CD的}父母的那个年代，他们的婚姻又有什么爱情可言？,200103533533250021,新加坡,2,200103,我对离婚问题的看法,75,70,80,58,94,366,C,
但我觉得需要一定的忍耐接受对象，努力营造良好{CQ的}家庭环境。,200103533525250034,日本,2,200103,我对离婚问题的看法,75,75,65,75,74,354,B,
在我记忆中朋友对待我{CQ很}好。,200109529529251005,泰国,2,200109,我的童年,70,75,39,49,61,283,未参加,
中国人虽然廖廖{CQ无几}但在族群的日常生活里都用土音很重的广西话{CC调}相互沟[F溝]通。,200110540540150015,印度尼西亚,1,200110,我的童年,75,90,74,65,90,388,B,
不知是什么原因，也许是因为我排最小[D的]吧，全家大小都很疼我。,200110540540250017,印度尼西亚,2,200110,我的童年,70,85,71,63,76,357,C,
每天都是这样。,200110540540250128,印度尼西亚,2,200110,我的童年,65,85,41,37,40,258,未参加,
当时也并不十分明白那是怎么一回事。,200103680519201619,马来西亚,2,200103,我的童年,80,90,80,93,98,436,B,
因为我从那番话里感到您对我的一片爱心。,200104124501200069,中国,2,200104,一封写给父母的信,90,75,55,49,72,335,未参加,
同时我也答应您，我会努力学习。,200104124501200069,中国,2,200104,一封写给父母的信,90,75,55,49,72,335,未参加,
依我看，中国有很美好的前途，虽然在世界上它还是发展中的一个国家，但是我觉得[L]，在发展中国家中，中国可以作为一个榜样。,200104124538100152,伊朗,1,200104,一封写给父母的信,65,85,49,39,47,275,未参加,
爸爸妈妈你们好！,200104124547100232,哈萨克斯坦,1,200104,一封写给父母的信,75,65,63,39,65,294,未参加,
我整个[F個]小头[F頭]在雪中，从外边看{CC一往外看}便像{CC如}个[F個]小雪人。[BC，],200105610606250212,比利时,2,200105,我的一个假期,80,80,80,46,55,333,C,
我能够做好{CC到}你们担心的事。[BC.],200105550523250354,韩国,2,200105,一封写给父母的信,65,70,41,54,54,270,未参加,
”现在再想那时的事，我突然脸红了。[BC．],200105550523250465,韩国,2,200105,一封写给父母的信,60,75,38,49,51,259,未参加,
我决定了去韩国找{CD了}朋友。,200105212525200027,日本,2,200105,我的一个假期,70,75,52,61,57,304,C,
如果我凑巧找到这种名胜古迹的话[BQ，]{CJ-zy会}感动地{CC的}{CD像}欢天喜地{CD的样子}。,200105209525100033,日本,1,200105,我的一个假期,70,65,50,54,44,269,未参加,
我已经不知道{CQ在}那里到底呆了多久，但我却记住那里优美的风景。,200105209627100063,瑞士,1,200105,我的一个假期,65,60,34,46,63,251,未参加,
因为有人来接我，我好象是很重要的客人，而迎接的人是中国人，好像我也成为了中国人。,200105209525200013,日本,2,200105,我的一个假期,70,65,80,65,72,338,C,
那样的各种的记忆，{CQ在}我的脑[B恼]子里又回来了。,200105209525100022,日本,1,200105,我的一个假期,60,60,32,65,74,273,未参加,
忘却了人与人之间该有的情怀。,200105109529200478,泰国,2,200105,由“三个和尚没水喝”想到的……,85,75,70,64,79,365,B,
人多了，一定好好考虑，好好安[B按]排喝水问题。,200105109525200599,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,48,62,53,291,C,
一个和尚是认识的人很多{CJs}，所以他到最近的农村找朋友，但从这个庙到最近的农村的距离五十公里{CJs}，还有道路也不平、[BC，]斜路很多。,200105109525100706,日本,1,200105,由“三个和尚没水喝”想到的……,60,55,45,64,57,262,未参加,
我认为这样{CQ的}现象是值得研究的。,200105109525200694,日本,2,200105,由“三个和尚没水喝”想到的……,65,80,54,60,53,300,C,
但是{WWJ},200106570525250007,日本,2,200106,如何看待“妻子回家”,65,60,35,74,49,266,未参加,
传说古时候，在一座高山上的一座庙里[BD，]有一个和尚，他每天都要到山底下自己挑水喝。{CJ-zhuy日子},200102522522250020,缅甸,2,200102,由“三个和尚没水喝”想到的……,70,85,57,66,88,358,C,
谁来教训我？,200203533533250022,新加坡,2,200203,记对我影响最大的一个人,90,85,71,66,77,386,B,
我不怕死。,200205204525200102,日本,2,200205,如何看待“安乐死”,70,85,52,72,63,334,C,
可是“安乐死”有矛盾。,200205204525100177,日本,1,200205,如何看待“安乐死”,65,65,44,56,58,272,未参加,
但是谁都不知道意外的事会不会到来。,200205212525100053,日本,1,200205,如何看待“安乐死”,80,65,49,74,65,321,C,
我对安乐死的看法是不同意的。,200205212525200054,日本,2,200205,如何看待“安乐死”,80,80,58,67,61,338,C,
尽管这样，但法律为什么又给他痛苦呢？,200205224525100013,日本,1,200205,如何看待“安乐死”,65,80,49,70,77,329,C,
可是自杀是为了逃避现实的最低级的方法。,200205201525100162,日本,1,200205,如何看待“安乐死”,80,70,58,81,54,333,C,
如何解决“代沟”问题我们家是一个开明的家，刚巧我们一家九口人都有机会{CJ+wy读书}[BQ，]{CJ-zhuy我们家}{CJ-sy是个}“知书识礼”的“书香之家”。,200210540540250019,印度尼西亚,2,200210,如何解决“代沟”问题,65,75,51,60,82,320,C,
[F隨]着时代的发展{CC进展}，物质{CC物资}生活{CQ的}多样化[BD。]以及民主意识的普及，“代沟问题”越来越复杂，也越来越普遍。,200210540540150034,印度尼西亚,1,200210,如何解决“代沟”问题,80,95,84,89,91,434,A,
父母与子女之间在生活上常常发生很多问题[BQ，]因为他们生活在不同的时代[BQ，]随着时代的变化，他们在行为[D上]，生活态度，观念上等{CQ方面}不一致。,200210540540150068,印度尼西亚,1,200210,如何解决“代沟”问题,60,60,37,34,28,201,未参加,
若孩子不能跟他们沟通，岂不孤立了{CJ+dy我的}子女吗？,200210540540150086,印度尼西亚,1,200210,如何解决“代沟”问题,75,80,59,58,73,336,C,
就以我个人来讲，小时候父母亲总是孜孜不倦地教导我：凡事都要三思而行、实事求是；[BC。]要刻苦勤俭、待人以诚等等{CJ+zxy处事哲学}。,200210540540150103,印度尼西亚,1,200210,如何解决“代沟”问题,60,65,76,80,91,355,C,
正[B真]如我邻家的一个男孩，幼时是个聪明绝顶的可爱小男孩。[BC，],200210540540250123,印度尼西亚,2,200210,如何解决“代沟”问题,65,65,59,60,64,297,C,
我就小声的叫了他的名字，他用凶[F兇]恶[F惡]的{CQ目光}看着[F著]{CQ我}说[F說]有什么事吗[F嗎]？,200203522522110008,缅甸,1,200203,记对我影响最大的一个人,70,70,31,35,41,235,未参加,
同时又有次序{CC秩序}地把《红楼梦》的成书过程，以及曹雪芹的生平遭遇说得细致入微，让研究《红》书的读者能知道与《红》小说有关的事项，使读者明了一部伟大著作成书的过程，其间最令[B另]我感兴趣的是，根据周汝昌的说法，《红》最后四十回（八十——一百二十回）竟然{CC尽然}是康熙皇帝时的大臣和珅叫高颚伪造的，这一发现让我顿时明了《红》小说中，以及历来研究《红》学的许多可疑{CC厥疑}的事。,200305533533150002,新加坡,1,200305,我最喜欢读的一本书,75,70,68,80,94,376,C,
我决定亲自来到中国学习汉语。,200304131525100006,日本,1,200304,我学汉语是为了……,75,65,74,49,68,318,C,
这种{CC股}气氛一下子吸引了我，使我想学更多的中国文化、历史，语言等多方面的知识。,200304131525200102,日本,2,200304,我学汉语是为了……,60,60,74,52,82,310,未参加,
