错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
如今我已学到了{CC3成长[F長]}各种方面语[F語]言、学问[F問]、经验[F驗][BQ，]能够[F夠]在这社会脚踏实地，替社会作一些善事。,200109529529251011,泰国,2,200109,我的童年,75,75,27,21,30,218,未参加,
你实在太狠心{CC忍心}了！,200110540540250027,印度尼西亚,2,200110,我的童年,75,90,63,58,61,341,C,
上课时，老师总喜欢当场提问题，考核我们是否把当天教授的课掌握了。,200111512512250003,菲律宾,2,200111,我的一个假期,80,95,87,75,98,430,B,
我当时十分高兴，马上骑上脚车到附近走走。,200103680519201618,马来西亚,2,200103,我的童年,90,85,56,60,76,364,C,
再见。,200105550523150034,韩国,1,200105,一封写给父母的信,65,75,52,37,56,272,未参加,
那就是姐[B组]姐的婚事。,200105550523150049,韩国,1,200105,一封写给父母的信,75,85,63,61,47,324,C,
下次我回{CC去}家时，我答应{CQ给}您买礼物去。,200105550523250299,韩国,2,200105,一封写给父母的信,60,65,41,44,49,242,未参加,
五月十二日妈的女儿,200105550523250299,韩国,2,200105,一封写给父母的信,60,65,41,44,49,242,未参加,
有一天，你们叫我说：“你最近愁眉苦脸，你坦白说吧！,200105550523250466,韩国,2,200105,一封写给父母的信,65,75,33,56,51,267,未参加,
一个星期是普遍[B编]{CJsd}，大部分的人海外或国内{CJX}去旅游。,200105212525200031,日本,2,200105,我的一个假期,65,65,37,16,39,206,未参加,
我一个人的话，可能不敢随便地参观少数民族的寨子，幸亏我的向导就是哈尼族{CJ-zxy人}，他带我去很多寨子玩，这样，我就能接触到少数民族的日常生活。,200105209525200062,日本,2,200105,我的一个假期,75,70,77,70,83,364,B,
那时我跟朋友为她们准备了晚饭。,200105209525200056,日本,2,200105,我的一个假期,70,70,39,51,44,262,未参加,
虽然哈尔滨非常冷，但是我的心里很暖和。,200105201525200012,日本,2,200105,我的一个假期,70,80,50,65,52,307,C,
我通过G老师的这件事，才悟出了这个道理。,200105201525100041,日本,1,200105,我的一个假期,65,80,75,70,68,346,B,
我的脚当然一点事都没有，浑身却满不是滋味，尤其看到一步一颠时竹杆重重地硌到前面小伙子浸着汗的肩膀上，我就恨自己为什么没有早点儿去减肥。,200105215525200003,日本,2,200105,我的一个假期,75,80,65,58,72,341,C,
记[F記]忆中的我，并不是沉静[F靜]那一类的，而是有些怪诞[F誕]吧！,200203522522250009,缅甸,2,200203,记对我影响最大的一个人,85,80,79,77,91,405,B,
王老师对我恩重如山，影响我的一生，使我永远也忘不了她。,200203533533250022,新加坡,2,200203,记对我影响最大的一个人,90,85,71,66,77,386,B,
在日本也是有安乐死的问题的。,200205204525100039,日本,1,200205,如何看待“安乐死”,60,65,27,47,56,238,未参加,
但是，现实总是比理想严格的。,200205204525100063,日本,1,200205,如何看待“安乐死”,75,65,63,60,65,315,C,
如果病人有权选择[F擇]“安乐死”，他可以停止自己受到更多的折磨，[BC。]他也可以让自己死得{CC的}更有尊严。,200205204922200186,美国,2,200205,如何看待“安乐死”,75,75,85,88,96,409,B,
既然医学是为了减轻或消除病人的痛苦，[BC、]我现在明白质比量还重要。,200205212801100003,澳大利亚,1,200205,如何看待“安乐死”,85,75,63,85,91,391,B,
谈到“安乐死”的问题，要考虑很多方面的因素。,200205212616200059,德国,2,200205,如何看待“安乐死”,80,65,44,29,51,257,未参加,
人们对“安乐死”有两种看法：[BC。]一个是相信安乐死帮死者和家人解脱痛苦，[BC。]另一方面是不尊重人的生命。,200205209525200068,日本,2,200205,如何看待“安乐死”,75,75,35,70,61,306,未参加,
医生{CJX}也如果有这种病人的话，医生也很难过，病人也更可怜了。,200205201525200009,日本,2,200205,如何看待“安乐死”,70,75,55,63,68,320,C,
从患者的角度{CD看}说，这个是无奈的。,200205201525200062,日本,2,200205,如何看待“安乐死”,70,85,55,51,70,323,未参加,
不过，对这件事的{CC所}发生，我很同情也他们两个人的，如果是我自己得{CC受}了那样严重的病，又不能治或没办法治好，我也许会有这样想死的想法。,200205201529200182,泰国,2,200205,如何看待“安乐死”,80,80,77,51,63,343,C,
只要彼此交心，{CQ彼此}之间的关系就一定能得到改善。,200210602801250019,澳大利亚,2,200210,如何解决“代沟”问题,80,85,84,89,93,425,A,
作为父母是上一代的人{CJZR}，他们有上一代的学习[F習]生活经验[F驗]与风[F風]俗家庭观念，这观念是有儒家思想在内{CJsd}[BQ，]包括[BD：]五伦[F倫]八德，{CJ-zhuy这}也是我国传[F傳]统美德，属[F屬]于[F於]有教育性的教导[F導]，[BC、]引导[F導]后[F後]两代人之间{CC5一代对上一代}的沟通，也被世界各国所[L]称赞{CC赞[C]美}。,200210529529151010,泰国,1,200210,如何解决“代沟”问题,75,60,40,40,41,242,未参加,
父母的想法是古板{CC古老}{CJsd}，是过时{CJsd}，不懂得适应时代的发展，跟不上潮流。[BC，],200210529529151016,泰国,1,200210,如何解决“代沟”问题,85,80,78,62,84,382,B,
所以子女与父母之间就形成了代沟。,200210540540250004,印度尼西亚,2,200210,如何解决“代沟”问题,70,60,42,47,66,270,未参加,
所以我们父母对于他们就应该加强{CC加重}教育。,200210540540150064,印度尼西亚,1,200210,如何解决“代沟”问题,70,65,51,60,73,305,C,
例如子女在外遇{CC1遭遇}到一件事，回到家想告诉父母，才开口说了几句话，父母还没听完一段话，还没了解真相，就开口大骂[F罵]一顿。,200210540540250065,印度尼西亚,2,200210,如何解决“代沟”问题,70,60,65,54,62,296,C,
{CD与否}便可大体上了解到。P},200210540540250089,印度尼西亚,2,200210,如何解决“代沟”问题,65,85,65,82,75,362,C,
当他们还小的时候，我们做父母亲的可以按照父母的心意去管理他们。,200210540540250109,印度尼西亚,2,200210,如何解决“代沟”问题,75,85,59,60,88,360,C,
在现代的社会里，代沟已成社会讨论的重点问题。,200210540540250117,印度尼西亚,2,200210,如何解决“代沟”问题,70,70,48,60,79,315,C,
他并没有说些什么大理论[F論]，只是说[F說]了一些教我们做人的道理。,200203522522210017,缅甸,2,200203,记对我影响最大的一个人,75,65,24,48,70,269,未参加,
生活中和学习中，我经[B今]常遇到{CJ+buy过}很多困难和挫折。,200205109606200397,比利时,2,200205,如何面对挫折,90,60,67,38,53,298,未参加,
我觉得我选择来北京上大学是我最大的挫折。,200205109529200871,泰国,2,200205,如何面对挫折,80,65,70,54,66,323,C,
{CD就}不要怕，就会成功的。,200205109548100901,塔吉克斯坦,1,200205,如何面对挫折,70,65,42,36,48,247,未参加,
我也不例外，学校图[F圖]书馆让我在寒假帮[F幫]忙{CJ-sy做些}清点、建档等之类的工作，我想这并[F並]不妨碍我的学业，反而可以让我有机会早接触到实际工作，对我有极大的帮[F幫]助，因为我主修的科系就是图[F圖]书馆管理学系啦！,200205680519150010,马来西亚,1,200205,一封写给父母的信,80,75,52,73,80,351,C,
而现在的这一封信，你们{CC您们}永远也没有机会读到，因为这只是一项考试的作文题目而已，我无法将它寄出去，但这封信的内容却是我最真诚的话[F話]。,200205680519150020,马来西亚,1,200205,一封写给父母的信,75,65,62,87,90,366,C,
您们的儿子上,200205680519150020,马来西亚,1,200205,一封写给父母的信,75,65,62,87,90,366,C,
很快地，我就想到以员工优惠价购买了一瓶即食燕窝送给你们{CC您们}滋补，愿您俩延年益寿，身体健康。,200205680519250028,马来西亚,2,200205,一封写给父母的信,80,65,68,77,72,350,C,
我{CD为什么}会喜欢这本书的原因主要有两个：一我觉得这本书{CD里}把斯米坦那的著名作品都分析得很仔细。,200305533533250024,新加坡,2,200305,我最喜欢读的一本书,60,60,68,65,81,316,未参加,
我认为中国运动员的能力相当强{CC1高}，中国还有许多运动能力强{CC1高}的人才。,200304131525100074,日本,1,200304,我学汉语是为了……,80,65,77,63,63,336,C,
但是在我的祖国[BD，]日本经济情况并不好，找工作也非常困难。,200304131525200076,日本,2,200304,我学汉语是为了……,75,85,53,68,63,337,C,
我从小喜欢喝茶，所以我也对中国的茶道感兴趣了。,200304131525200137,日本,2,200304,我学汉语是为了……,65,70,33,43,68,265,未参加,
因此我学汉语为了自己，为了中国的文化{CJX}。,200304131525200151,日本,2,200304,我学汉语是为了……,65,65,27,54,35,230,未参加,
例如，有一个人在房间里思考时，里面没有任何声响的话，他这个人把比较好的办法会想起来吗{CJba}？,200305576525100004,日本,1,200305,静音环境对人体的危害,65,40,59,74,66,282,未参加,
因为这世界没有声音。,200305576525100019,日本,1,200305,静音环境对人体的危害,65,65,36,63,74,287,未参加,
对于人的健康来说，这也是很大的危害。,200305576525100026,日本,1,200305,静音环境对人体的危害,65,65,33,57,63,267,未参加,
如果不尊重{CC尊守}别人{CC旁人}的权力{CJX}不吸二手烟，那就{CC得}要受到{CC2受}严厉的惩罚。,200405109922100688,美国,1,200405,吸烟对个人健康和公众利益的影响,65,70,71,56,61,309,C,
为了缓解这种情况，现在订飞机票的时候可以选择座位；有的餐厅里不可以吸烟等。,200405109635201490,俄罗斯,2,200405,吸烟对个人健康和公众利益的影响,65,75,38,35,50,250,未参加,
某市政府出台了{CC的}一项规定，在公共场所边走边抽烟的人将被罚款。,200405109801101671,澳大利亚,1,200405,吸烟对个人健康和公众利益的影响,60,85,45,33,55,267,未参加,
我赞同这则[C]消息的观点并不是因为我没有吸烟的习惯，而是由于吸烟对个人和公众产生很多不利的影响。,200405261542100077,越南,1,200405,吸烟对个人健康和公众利益的影响,70,80,55,37,74,306,未参加,
为什么政[B整]府那么严厉的反[B返]对抽烟者呢？,200405261606200084,比利时,2,200405,吸烟对个人健康和公众利益的影响,70,65,41,44,47,253,未参加,
吸烟，对我们人类来说，这是一种伤害我们身体健康的“毒物”。,200405522522150007,缅甸,1,200405,吸烟对个人健康和公众利益的影响,80,80,60,63,63,338,C,
某市政府{CD因为}要控制吸烟者[BQ，]不让他们随地随时吸烟，不遵[B尊]守的人{CJ-zy将}被罚款。,200405209608200074,波兰,2,200405,吸烟对个人健康和公众利益的影响,70,60,60,61,58,294,C,
