错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
在宁静{CC清靜}的夜晚{CD上}，我时时不忘父亲的教诲{CC庭训}[BQ，]他对我很严厉[B历]但有时放松[F鬆]精神跟我谈[F談]天{CD到}大半天，到午饭[F飯]时他品尝{CC欣尝}我替他煮{CQ的}广东小菜，母亲在旁笑迷迷地点点头就说一句男人做女工没出息。,200110540540150003,印度尼西亚,1,200110,我的童年,70,80,41,47,70,298,未参加,
我父亲是位只读{CQ过}十六天私塾的天才，十三岁由福建来印尼谋生。,200110540540150010,印度尼西亚,1,200110,我的童年,70,85,71,49,92,359,C,
每个[F個]人都有童年的时候，我也不例外。,200110540540250018,印度尼西亚,2,200110,我的童年,70,90,63,63,79,358,C,
我的童年时代，正是在风雨岁月中度[B渡]过，{CD令人}可爱，又活泼[D双]乖巧，深得父母的宠爱，也受老师的赞许。,200110540540150022,印度尼西亚,1,200110,我的童年,80,85,44,44,83,330,未参加,
上课时，老师总喜欢当场提问题，考核我们是否把当天教授的课掌握了。,200111512512250003,菲律宾,2,200111,我的一个假期,80,95,87,75,98,430,B,
依稀[B希]记得有一次，家里来了一只流浪狗，它把我深深地{CC的}吸引住{CQ了}。,200103680519201606,马来西亚,2,200103,我的童年,85,85,64,70,74,373,B,
于是，我远远地就看见风吹舞着三角旗，喊鱼儿啊鱼儿啊，我等着你！,200103680519201612,马来西亚,2,200103,我的童年,85,85,86,83,93,427,A,
这么多年以来，最让我记在脑海里的便是“[BC‘]责人宽，责己严。,200103680519101616,马来西亚,1,200103,我的童年,85,70,67,78,80,371,C,
如果工作，那在哪儿工作？,200104124547100232,哈萨克斯坦,1,200104,一封写给父母的信,75,65,63,39,65,294,未参加,
我希望你们了解我。,200104124605200375,保加利亚,2,200104,一封写给父母的信,75,85,52,58,72,335,C,
现在，我想毕业后，应该找一份与经济有关的工作。,200104124610200377,法国,2,200104,一封写给父母的信,70,85,47,49,56,299,未参加,
也可能我找不到工作，所以我应该回到西班牙。,200104124630200404,西班牙,2,200104,一封写给父母的信,65,75,38,37,49,251,未参加,
在{CC以}你们的帮助下，我可以得到{CC通过}很好的经验。,200105550523250013,韩国,2,200105,一封写给父母的信,65,60,63,44,51,266,未参加,
因为，肯定有个{CD有}难忘的见面{CC相见}。,200105212525200036,日本,2,200105,我的一个假期,65,70,57,77,74,329,C,
我很久以前就参加工作{CC公司}了。,200105224525200026,日本,2,200105,我的一个假期,70,70,52,54,46,280,C,
当时我的生活没有意思。,200105224525200028,日本,2,200105,我的一个假期,65,80,65,68,63,329,C,
来中国以后，我的生活一下子改变了。,200105224525200028,日本,2,200105,我的一个假期,65,80,65,68,63,329,C,
那时候真的是我们回到儿童时[BD，]{CQ的}那样{CQ的}感觉。,200105209525100005,日本,1,200105,我的一个假期,70,70,70,65,72,335,C,
寒假大概有两个月。,200105209525100055,日本,1,200105,我的一个假期,65,70,34,63,57,275,未参加,
去年夏天，我回家乡过暑假{CD的}[BQ。]有一天，我和母亲去医院看外祖母。,200105209525200023,日本,2,200105,我的一个假期,65,60,70,35,55,268,未参加,
到拉萨的那天，我们把行李放在宾馆里以后，赶快去看了布达拉宫。,200105209525100003,日本,1,200105,我的一个假期,70,70,57,54,66,305,C,
她现在想一边在书报亭里帮别人卖杂志、书报[BQ，]一边在家自学日语。,200105209525200065,日本,2,200105,我的一个假期,90,90,77,51,79,385,C,
大家肯定上过学。,200105109540100683,印度尼西亚,1,200105,由“三个和尚没水喝”想到的……,85,65,50,51,84,324,未参加,
自己要解决的事，[BC。]不应[B因]该靠别人。,200105109525100718,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,57,53,77,295,未参加,
每个[F個]人都有影响的人{CJ-dy}{CJ-by}。,200203522522250011,缅甸,2,200203,记对我影响最大的一个人,65,55,28,44,44,218,未参加,
身为长女，从小我就必须[F須]为弟妹们树立起好榜样，我必须[F須]是独立坚强且不可犯错{CJsd}。,200203533533250014,新加坡,2,200203,记对我影响最大的一个人,80,70,81,79,86,386,B,
我对这短文{CD来能}理解的{CJ+zxy事}是，[BC、]妻子得了一种不治之症，受不了痛苦，要求丈夫帮她自杀，[BC。]只是这样而已。,200205204525200035,日本,2,200205,如何看待“安乐死”,65,55,63,70,51,286,C,
即使{CC不管}我自己知道死，也要努力地活着。,200205224525200040,日本,2,200205,如何看待“安乐死”,50,75,46,47,51,253,未参加,
当然，我们不应该把安乐死作为{CC2为}对病人最好的办法。,200205209525200089,日本,2,200205,如何看待“安乐死”,80,80,77,58,89,376,B,
所以我觉得安乐死是可以的。,200205201525200134,日本,2,200205,如何看待“安乐死”,80,70,66,70,58,334,C,
在荷兰，如果病人患了无法治的病而又要求安乐[B牙]死的方法{CC道路}，[BC。]很有可能，他在不久以后在医院死。,200205215606200008,比利时,2,200205,如何看待“安乐死”,80,65,58,42,58,291,C,
但是他们却没意识到：[BC，]要解决这个问题，不是坐在那儿等人来解决的，而是要诚心诚意地通过自己的努力去了解对方、[BC，]认识对方才能够解决的。,200210602801250019,澳大利亚,2,200210,如何解决“代沟”问题,80,85,84,89,93,425,A,
安乐死不是杀[F殺]人而是救人的行为，让人摆脱{CC解脱}痛苦而死得有尊严[F嚴]。,200210512512250004,菲律宾,2,200210,如何看待“安乐死”,75,70,31,47,44,256,未参加,
我姐姐是个活泼的日本公司职员{CC2员}，她的朋友不太多，但是按照这“少数”的朋友{CJ？}，每个星期五，我姐姐不到晚上十点就不回家。,200210529529251002,泰国,2,200210,如何解决“代沟”问题,65,60,31,47,50,236,未参加,
他们受了不少苦才养我们如此长大、如此有前途{CJba}。,200210529529251031,泰国,2,200210,如何解决“代沟”问题,70,70,53,54,57,292,C,
孩子们怎么{CC2怎样}坏也[L]不至于会{CD怎样}对父母无情，但是媳妇{CC2婿妇}又是个[F個]大问题，大多是媳妇{CC婿妇}的是非所引起的家庭悲剧。,200210540540150002,印度尼西亚,1,200210,如何解决“代沟”问题,65,65,20,51,15,200,未参加,
这样的情景到底有没有办法解决呢？,200210540540250112,印度尼西亚,2,200210,如何解决“代沟”问题,75,60,62,65,88,336,C,
那时候遇到了很多挫折和困难，当时说实话我真的很想放弃[BQ，]马上回家去。[BC，],200205109513100399,柬埔寨,1,200205,如何面对挫折,70,60,67,65,75,322,C,
比如说，《北京人》里边的男主人公，他就是这样。,200205109631200448,希腊,2,200205,如何面对挫折,80,65,42,47,41,263,未参加,
总之，请爸爸妈妈放心我这里的生活。,200205680519250018,马来西亚,2,200205,一封写给父母的信,90,80,57,61,86,369,C,
生下的是男还是女？,200205680519150033,马来西亚,1,200205,一封写给父母的信,85,65,57,67,74,337,C,
但到今天为止，只出了四本。,200305533533250026,新加坡,2,200305,我最喜欢读的一本书,75,65,90,73,92,382,B,
他最有名的名言就是：死人会[F會]说[F說]话[F話]。,200305533533250035,新加坡,2,200305,我最喜欢读的一本书,65,75,79,73,88,367,B,
我认为将来我会说汉语的话{CQ会}有光明的前途。,200304131525200077,日本,2,200304,我学汉语是为了……,70,75,59,43,52,288,C,
我也对这个科学者的提议{CQ表示}同意。,200305576525100007,日本,1,200305,静音环境对人体的危害,65,70,47,41,74,283,未参加,
大自然中有哪个地方没有声音{CD的}呢？,200305576525200012,日本,2,200305,静音环境对人体的危害,75,85,83,60,91,387,B,
听到声音和{CC就}是{CJX}电视天线{CJ-wy接收}一样的。,200305576525100025,日本,1,200305,静音环境对人体的危害,65,65,47,38,49,248,未参加,
比如说，人们说话的声音，汽车开车的声音等。,200305576525200054,日本,2,200305,静音环境对人体的危害,65,65,50,60,52,276,未参加,
在公众[F眾]场所吸烟而不顾别人，是一种自私和不负责任的行为。[BC，],200405109523200214,韩国,2,200405,吸烟对个人健康和公众利益的影响,40,70,16,27,44,177,未参加,
大多数吸烟者又多随便丢弃{CC抽去}吸完的烟头{CC烟实}，很不卫[F衛]生，各方面都影响城市的健康，另一方面再加上在室内如餐馆和办公室等更使室内空气无法流通，极为难受，所以我非常赞成政府出台{CC台出}的新规定，在公共场所边走边抽烟会被罚款，并[F並]加[L]以实施和进行。,200405109523200214,韩国,2,200405,吸烟对个人健康和公众利益的影响,40,70,16,27,44,177,未参加,
因为吸烟不仅有害个人健康，也{CJX}同时给他人和市容环境带来多种损害{CC伤害}。,200405109922201277,美国,2,200405,吸烟对个人健康和公众利益的影响,85,95,81,68,86,411,B,
我认为，这是一种很好的措施。,200405109540200627,印度尼西亚,2,200405,吸烟对个人健康和公众利益的影响,75,65,42,60,61,290,未参加,
很多吸烟的人喜欢勉[B免]强别[B另]人跟着他们{CJjy}，这{CD都}是会影响到公众利益{CJsd}。,200405204540200361,印度尼西亚,2,200405,吸烟对个人健康和公众利益的影响,65,65,60,47,58,279,未参加,
这项规定对我来说有点不太合理。,200405212529200062,泰国,2,200405,吸烟对个人健康和公众利益的影响,75,60,36,35,58,250,未参加,
不知大人吸烟，接近爸妈，害了孩子的健康。,200405522522250015,缅甸,2,200405,吸烟对个人健康和公众利益的影响,75,65,41,49,49,266,未参加,
比如小鸟刚孵[C]化{CJ-buy出来}的时候，它们不能抓住[B足]活的虫子为鸟食，可它们可以通过母鸟{CJ+zxy的方法}来练习抓虫，最后{CC终于}都能学会抓住[B足]虫子的方法。,200505109525200282,日本,2,200505,父母是孩子的第一任老师,50,50,51,48,62,239,未参加,
我认为，孩子是看着父母长大的，所以父母给孩子的影响当然很大。,200505109525200410,日本,2,200505,父母是孩子的第一任老师,65,70,60,63,67,311,C,
但是虽然我在家里从小就接受这样的严肃的教育，可是我一直到长[C]大从来没想过我家的教育方式比别人家严多了{CC点儿}。,200505109525200508,日本,2,200505,父母是孩子的第一任老师,70,65,41,56,77,295,未参加,
孩子通过模仿父母的行动、语言、[BC，]礼貌，慢慢地学会很多东西。,200505109525100553,日本,1,200505,父母是孩子的第一任老师,70,70,58,56,72,314,C,
父母给孩子很大的影响。,200505109525100710,日本,1,200505,父母是孩子的第一任老师,65,65,55,31,61,261,未参加,
我父母有各种各样的爱好，尤其我父亲对什么都感兴趣的人{CJs}。,200505109525200722,日本,2,200505,父母是孩子的第一任老师,60,65,28,70,64,270,未参加,
所以父母对孩子的影响很大，责任也很大。,200505217525200059,日本,2,200505,父母是孩子的第一任老师,75,65,84,77,76,364,B,
因为从小开始我们的父母亲对吃法{CJ-zy很}严格。,200505204525200032,日本,2,200505,父母是孩子的第一任老师,60,65,41,51,61,261,未参加,
一般来说，在我们的生活上，父母是非要不可的。,200505204525200115,日本,2,200505,父母是孩子的第一任老师,50,65,39,45,56,236,未参加,
比如{CC比例}，语言，思想观念，怎么吃东西，怎么玩等等。,200505204525100201,日本,1,200505,父母是孩子的第一任老师,70,60,39,51,47,252,未参加,
据有关部门调查，孩子的模仿才能比大人的强一倍{CC翻一番}。,200505204525200530,日本,2,200505,父母是孩子的第一任老师,75,70,41,65,67,307,未参加,
我们的老师当然是父亲。,200505204525200588,日本,2,200505,父母是孩子的第一任老师,60,70,39,59,58,271,未参加,
此时到处都是前来观日出的人，把整座日观峰观景处挤得水泄[B懈]不通。[BC，],200105205525200048,日本,2,200105,我的一个假期,85,80,82,63,96,399,B,
我通过这{CQ个}假期，体会{CC接触}{CQ到}中国人的友好，更喜欢学中文、[BC，]更{CJX}对中国感兴趣了。,200105205525200092,日本,2,200105,我的一个假期,80,80,85,63,87,387,B,
你的对手又比你早报道。,200112576525100018,日本,1,200112,如何面对挫折,80,75,86,79,76,387,B,
过了一个月后，就有了一个时间比较长的假期，叫“黄金周”。,200105217525200083,日本,2,200105,我的一个假期,65,75,52,58,39,276,未参加,
现在，我对食物的概念有{CQ了}{CJ-dy很大}改变{CD的很}[BQ。]{CP虽然我从来没有吃不上饭{CC不能吃饭}的经历{CC经验}，但是对食物{CJ-sy表示}感谢。P},200105204525200022,日本,2,200105,我的一个假期,65,65,22,42,52,230,未参加,
我展开一张地图看着看着，说道：“好，我去厦门！,200105204525200042,日本,2,200105,我的一个假期,65,75,50,51,70,298,未参加,
去海南以前，我很担心我在海南{CJ-zy会}觉得很寂寞。,200105204525200085,日本,2,200105,我的一个假期,65,75,42,56,68,293,未参加,
外婆一早就忙着做我们小时[F時]候最爱[F愛]吃的食物。,200105204922200117,美国,2,200105,我的一个假期,65,85,87,63,79,369,C,
我那么老吗？,200105550523250079,韩国,2,200105,一封写给父母的信,75,80,63,65,72,346,C,
真对不起你。,200105550523250085,韩国,2,200105,一封写给父母的信,65,70,49,25,49,244,未参加,
不过，这只不过是一个借口。,200105550523250099,韩国,2,200105,一封写给父母的信,70,70,71,73,67,339,C,
祝你们百年偕[B谐]老，身体健康！,200105550523250105,韩国,2,200105,一封写给父母的信,65,70,44,61,72,298,未参加,
亲爱的爸爸，妈妈：[BC。]虽然天气暖和了，早晚{CC早夕}还冷的{CJX}这几天，爸爸，妈妈最近过得怎么样？,200105550523150109,韩国,1,200105,一封写给父母的信,65,65,60,44,61,279,未参加,
妈！,200105550523150122,韩国,1,200105,一封写给父母的信,90,75,77,68,81,385,B,
习惯了吗？,200105550523250127,韩国,2,200105,一封写给父母的信,75,70,60,49,49,292,C,
我不知道那种感情的来源，因为我没生过孩子。,200105550523250153,韩国,2,200105,一封写给父母的信,70,70,52,49,56,285,未参加,
生意也好吗？,200105550523250158,韩国,2,200105,一封写给父母的信,70,70,49,58,74,309,C,
