错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
正所谓“国家”，[BC。]国与家是分不开的。,200103533533150001,新加坡,1,200103,我对离婚问题的看法,90,85,87,72,90,421,A,
但是，当儿女已{CJX}都长大成人，成家立业[F業]，对{CC在}社会有一定的贡献，那这个做母亲[F親]{CQ的}，已完成她[B他]的责任，{CD也该}让[C]她功成身退，允许她[B他]离婚，让[C]她[B他]的后半生{CC半身}过得快乐点，不需要再{CJba}眼泪[F淚]往肚子里吞，让[C]她[B他]有自己的理想，让[C]一段不愉快的婚姻结束，是应该的。,200103533533250003,新加坡,2,200103,我对离婚问题的看法,80,80,62,61,72,347,C,
中国人虽然廖廖{CQ无几}但在族群的日常生活里都用土音很重的广西话{CC调}相互沟[F溝]通。,200110540540150015,印度尼西亚,1,200110,我的童年,75,90,74,65,90,388,B,
我的童年时代，正是在风雨岁月中度[B渡]过，{CD令人}可爱，又活泼[D双]乖巧，深得父母的宠爱，也受老师的赞许。,200110540540150022,印度尼西亚,1,200110,我的童年,80,85,44,44,83,330,未参加,
直到上了小学{CJ+zxy时[F時]}，因有了功[B工]课及假期作业等，占据了一些休闲的时[F時]间，便减少了这些活动。,200103680519101602,马来西亚,1,200103,我的童年,80,85,61,47,76,343,C,
我们家中的共同点[BD，]就是有浓厚的旅游遗传因子，因此，从小就和家人到处旅行，北上南下，吃尽美食，在我的童年中，已是非常幸运了。,200103680519201617,马来西亚,2,200103,我的童年,80,80,80,75,93,400,B,
我这儿也没什么事。,200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
我去台北时，没有那么多钱，又没有朋友，不过，我天天幸福又勇敢[B感]地活下去了。,200105550523250299,韩国,2,200105,一封写给父母的信,60,65,41,44,49,242,未参加,
我已经休学过两次。,200105550523250328,韩国,2,200105,一封写给父母的信,75,70,66,56,56,312,C,
这样一来，我们除了每周打一次{CD的}长途电话之外，很[B得]少有机会能知道彼此{CQ的}近况{CD了}。,200105550525150516,日本,1,200105,一封写给父母的信,70,80,38,44,63,285,未参加,
我一个人离家来汉城的时候，你很担心，我一个人怎么生活，是吧？,200105550523250528,韩国,2,200105,一封写给父母的信,75,70,44,47,54,279,未参加,
我还接触了几位中国人，他们都很热情地对待我。,200105212525100014,日本,1,200105,我的一个假期,75,70,57,56,70,317,C,
有一次她让[F讓]我6点起床陪她去散步，一打开门迎来一阵强风，我不自觉的向后[F後]退了一步[BQ，]可是外婆没事似的把我推出了门。,200105212525200047,日本,2,200105,我的一个假期,70,80,80,63,79,362,C,
早上八点开始训练，中午休息，下午三点再训练，这是集训的内容。,200105209525100026,日本,1,200105,我的一个假期,80,75,80,75,98,399,B,
然后我们又坐卧铺去西安了。[BC，],200105201525100046,日本,1,200105,我的一个假期,65,75,57,58,66,308,C,
但是，上了学校，尤其是上了大学后，就跟小时候不一样了。,200105201525200044,日本,2,200105,我的一个假期,70,60,65,84,63,327,C,
我到了韩国。,200105201525200050,日本,2,200105,我的一个假期,70,70,57,54,41,280,未参加,
我们在敦煌时还有一件事情{CC事件}了。,200105215525100004,日本,1,200105,我的一个假期,70,65,60,82,74,337,C,
我们到了哈尔滨，哈尔滨的气温没有我想像的那么冷。,200105302525100061,日本,1,200105,我的一个假期,65,80,44,75,76,328,未参加,
我肯定不想当南霸王。,200105215525200003,日本,2,200105,我的一个假期,75,80,65,58,72,341,C,
如果那个人的能力很差，那个人对我的有些服务也不周到的时候，起[B其]码[B马]比没有那个人好，还是那个人在是{CJX}对我有帮助的。,200105109525100496,日本,1,200105,由“三个和尚没水喝”想到的……,70,70,57,62,53,300,C,
我们家中有两姐妹，家务事是大伙一起干的。,200105109516200593,老挝,2,200105,由“三个和尚没水喝”想到的……,85,75,79,75,86,392,B,
人们都不愿意做麻烦的事。,200105109525200604,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,63,75,66,325,C,
不过，他们都想：来了一个，那我不用挑了。,200105109512200680,菲律宾,2,200105,由“三个和尚没水喝”想到的……,75,80,61,71,73,351,B,
王和尚来作大仙，张和尚去山里集起来木{CJ？}。,200105109525100735,日本,1,200105,由“三个和尚没水喝”想到的……,75,55,63,75,73,326,C,
本来他们三个人的关系很好，但现在呢，每个人都只是想{CJcd想}自己的情况。{CP如果第一个和尚去挑水，第二个和尚一看就去第一个和尚那里。P},200105109525200775,日本,2,200105,由“三个和尚没水喝”想到的……,60,50,39,35,46,210,未参加,
因为新来的同事是一个人，[BC。]所以有了工作[BD，]就做工作。,200105109525200814,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,43,69,64,290,未参加,
所以妇女辞职回家，开始了主妇生涯，成为丈夫的得力帮手，我对中国都市出现的这样的现象觉得没什么意外。,200106570525250014,日本,2,200106,如何看待“妻子回家”,70,75,71,67,84,356,B,
但是后[F後]来又来了一位和尚，于是两个人就抬水喝。,200102522522250013,缅甸,2,200102,由“三个和尚没水喝”想到的……,80,80,48,39,50,289,未参加,
我们是生活在一起的群体，所以要分工分明，努力把自己分内{CC2本分里}的工作干好，大家如果都这么想，集体的事业就会越干越好。,200102522522150027,缅甸,1,200102,由“三个和尚没水喝”想到的……,90,90,43,64,82,367,未参加,
我倒是认为这是谬论。,200205204610200022,法国,2,200205,如何看待“安乐死”,80,90,66,76,77,384,B,
下面有几项现由:[BC。]第一，如果有人从讨债人那里借了一笔钱，[BC。]但那个人一点也没有还钱的能力。,200205204525200060,日本,2,200205,如何看待“安乐死”,70,65,74,60,54,309,C,
人生的最后价段，也就是死的时候，每个人都想安静的死去吧？,200205204525100110,日本,1,200205,如何看待“安乐死”,70,80,66,63,44,313,C,
有没有“不治之症”呢[B哪]？,200205204525100113,日本,1,200205,如何看待“安乐死”,75,70,77,70,63,344,B,
就是“脑死”的时候。,200205204525200102,日本,2,200205,如何看待“安乐死”,70,85,52,72,63,334,C,
我认为丈夫的决心并不是轻率的行为或者一种逃避，而是这个夫妻人生中最后的选择。,200205224525100013,日本,1,200205,如何看待“安乐死”,65,80,49,70,77,329,C,
我觉得这件事，丈夫没有杀人罪。,200205201525200135,日本,2,200205,如何看待“安乐死”,85,80,38,42,42,280,未参加,
最后，父母要对孩子讲{CD得有}道理。,200210529529251008,泰国,2,200210,如何解决“代沟”问题,70,65,51,40,53,265,未参加,
然而，如今的社会是竞争的社会，是复杂的社会，人与人之间的交情、交往也不像[B象]以前那样能以最简单的方式去体会、解决，因此，{CD在上代人看来，}后一辈人的行为方式、[BC，]生活态度以及他们的价值观念在上一辈人看来[B人]，完全不一样。,200210529529251023,泰国,2,200210,如何解决“代沟”问题,75,85,78,91,93,415,B,
父母抱孙[F孫]子，享受{CC过了}老年的天伦之乐。,200210540540150002,印度尼西亚,1,200210,如何解决“代沟”问题,65,65,20,51,15,200,未参加,
做小孩的也要对父母关[F關]心，也要体[F體]谅[F諒]到父母的辛苦。,200210540519250049,马来西亚,2,200210,如何解决“代沟”问题,75,80,73,78,75,372,B,
