错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
大家围着饭桌吃饭，兴高采烈地谈起在学校里发生的天天不同的“新闻”，有哪位{CC那位}同学测验得了满分，有哪位{CC那位}同学今天忘了带作业簿被老师罚站……[BD。]学期结束，我们放假了，父母亲带我们姐弟三人坐火车到三宝垅市探望年老的祖父母。,200110540540150005,印度尼西亚,1,200110,我的童年,70,90,52,75,90,370,C,
回想以往日子，有许多辛[B幸]酸苦辣[B敕]的，也有甜蜜的。,200110540540250017,印度尼西亚,2,200110,我的童年,70,85,71,63,76,357,C,
放学时就由[B有]二哥来接。,200110540540250017,印度尼西亚,2,200110,我的童年,70,85,71,63,76,357,C,
”这首歌对我来说，是一首讽刺的歌曲。,200110540540250018,印度尼西亚,2,200110,我的童年,70,90,63,63,79,358,C,
虽然，童年时发生过的许许多多的事，在记忆里有些已经消失得无影无踪，但是，我生长的地方却是如此清晰地{CC的}刻在我的脑[F腦]海里。,200110540540250035,印度尼西亚,2,200110,我的童年,70,65,66,61,83,331,C,
那时，刚[F剛]好是下雨天，而我家又在比较偏僻的乡村，要走一段路才能到大街搭车去城市。,200110540540250037,印度尼西亚,2,200110,我的童年,70,75,36,32,81,283,未参加,
离开你们的身边已经将近一年了。,200104124510100278,朝鲜,1,200104,一封写给父母的信,85,75,74,68,79,373,B,
关于学习[BQ，]说起来话长。,200104124545100462,乌兹别克斯坦,1,200104,一封写给父母的信,70,80,41,37,42,260,未参加,
其实我跟姐姐很想回去看看你们，[BC、]但由于工作太忙，抽不出时间去，而弟弟{CD的话、}去了{CJX}当兵，更甭提了吧。,200105550523250296,韩国,2,200105,一封写给父母的信,75,70,58,73,65,330,C,
以后不让你们操心了{CC呢}！,200105550523250337,韩国,2,200105,一封写给父母的信,70,65,66,54,65,306,C,
从小照顾我成长{CC生长}到今天都是你们的功劳{CJZR}。,200105550523250343,韩国,2,200105,一封写给父母的信,65,80,58,51,54,296,C,
我已经{CD成为}四{CC4}年级了，[BC。]现在应该找工作。,200105550523250350,韩国,2,200105,一封写给父母的信,65,70,55,49,49,274,未参加,
我一下班就看{CD起}汉语书。,200105550523250466,韩国,2,200105,一封写给父母的信,65,75,33,56,51,267,未参加,
”[BC┘]祝你们身体健康2001年5月子××上,200105550523150499,韩国,1,200105,一封写给父母的信,85,85,41,68,70,344,未参加,
我还以为我们真的没希望呢。,200105550523250519,韩国,2,200105,一封写给父母的信,65,70,71,61,61,314,C,
随着我{CQ的}长大，我的生活方式也变{CQ了}。,200105201525200012,日本,2,200105,我的一个假期,70,80,50,65,52,307,C,
这个担心在{CC从}第一天就发生了。,200105201525200050,日本,2,200105,我的一个假期,70,70,57,54,41,280,未参加,
我们在敦煌时还有一件事情{CC事件}了。,200105215525100004,日本,1,200105,我的一个假期,70,65,60,82,74,337,C,
”两个和尚听他说话的时候，不知道为什么他提出这个建议，但是他们觉得无论他能不能喝水对他们来说无所谓，只要他们能喝水就可以了。,200105109525100485,日本,1,200105,由“三个和尚没水喝”想到的……,75,65,70,75,77,349,B,
从这小小的故事当中，可以告诉我{CD的}很多的道理：每个人都有义务把每一件事做好{CJshb}。,200105109516200593,老挝,2,200105,由“三个和尚没水喝”想到的……,85,75,79,75,86,392,B,
我比较年轻{CC年表}{CQ的}时候，就是初中毕业后，就离开家了。,200105109525200602,日本,2,200105,由“三个和尚没水喝”想到的……,70,75,68,71,86,359,C,
他们这样开始后，{CQ第}二、三个星期很顺利，但是过{CQ了}一个月后第三个和尚每次每次这样有点儿麻烦，明天是他挑水{CC的天}[BQ，]所以他决定了，他装作感冒，一个星期后恢复吧。,200105109525100730,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,48,66,53,275,未参加,
。,200105109525100732,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,41,55,57,261,未参加,
第一个情况的妇女很走运。,200106570919250009,加拿大,2,200106,如何看待“妻子回家”,65,70,71,35,51,278,未参加,
”做人要自足自立。,200102522522250008,缅甸,2,200102,由“三个和尚没水喝”想到的……,85,90,67,58,86,382,C,
我也不例外，影响我最大的人是我母亲[F親]。,200203522522150008,缅甸,1,200203,记对我影响最大的一个人,75,90,50,52,55,316,未参加,
