错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
古代的婚姻都是靠父母安排，哪里{CC那里}有什么感情可言，他们还不是照旧过得好好，百头偕老。,200103533533250011,新加坡,2,200103,我对离婚问题的看法,80,75,62,32,70,310,未参加,
而我却[F卻]没有那种[F種]那么[F麼]温暖{CC暖和}的童年。,200109529529151002,泰国,1,200109,我的童年,85,65,50,30,66,285,未参加,
除了认真学习的时候以外，也帮助妈妈，做菜，买东西，打扫卫生，在家忙家务[F務]，有时候，听录音，看电视。[BC，],200109529529251003,泰国,2,200109,我的童年,65,80,34,35,24,226,未参加,
萨萨克族是最大族群，绝大部份信奉回教。,200110540540150015,印度尼西亚,1,200110,我的童年,75,90,74,65,90,388,B,
我特想妈妈的那些我在家时候的唠叨。,200104124506100419,巴基斯坦,1,200104,一封写给父母的信,75,85,58,51,65,327,C,
我就想起了我们家里人{CC家属人}第一次去中国的时候了。,200105550523150015,韩国,1,200105,一封写给父母的信,75,75,71,54,65,330,C,
因为我快要毕业了，所以这几个月特别忙。,200105550523150028,韩国,1,200105,一封写给父母的信,65,70,41,47,67,276,未参加,
妈呢？,200105550523150032,韩国,1,200105,一封写给父母的信,65,75,60,51,67,305,C,
爸爸请等一等{CC3等一会儿}吧，[BC。]我马上就去你们的身边替爸爸看妈妈的病。,200105550523150059,韩国,1,200105,一封写给父母的信,75,65,47,51,56,281,未参加,
但是请您们{CC2您}相信，这不是我的本意、这不是真正的我啊！,200105550523250291,韩国,2,200105,一封写给父母的信,65,90,58,51,65,320,C,
妈[BQ，]您好[BQ！]上周，我趁儿[F兒]童节去晋卅看了妈。,200105550523250299,韩国,2,200105,一封写给父母的信,60,65,41,44,49,242,未参加,
前几天是父母节[F節]，我们三个孩子趁这个机会表示我们对你们的感谢。,200105550523250339,韩国,2,200105,一封写给父母的信,65,70,63,32,56,272,未参加,
我早就决定了毕业之后想做的事情，我感觉走出社会之前我的能力相当不足，[BC。]因而正在考虑再去外国修学一年。,200105550523150462,韩国,1,200105,一封写给父母的信,65,65,47,37,61,259,未参加,
而且到了这个地步，我深深地感受到了那时候我得到的不但是美好的假期，而且我知道了在这个世界上，我还有那么好的朋友。,200105212525100017,日本,1,200105,我的一个假期,70,75,72,63,68,337,C,
我说“在哪儿住还不一定，到那边以后找。,200105224525200008,日本,2,200105,我的一个假期,70,75,77,79,83,373,B,
因为工作很累，周末我不出去玩[BQ，]呆在家里。,200105224525200028,日本,2,200105,我的一个假期,65,80,65,68,63,329,C,
到青森的道路上，碰到很多人。,200105209525100059,日本,1,200105,我的一个假期,70,70,67,65,66,326,C,
第二，还是想玩，所以和朋友一起享受最后的学生生活。,200105201525200015,日本,2,200105,我的一个假期,60,65,52,61,57,278,未参加,
所以，在日本个人的单位和身份被看重。{CQ比如},200105109525200474,日本,2,200105,由“三个和尚没水喝”想到的……,65,80,48,66,82,329,C,
大家说的话还是满好听的，没有一个不是就是为了别人才愿意下山去担点水来的。,200105109627100274,瑞士,1,200105,由“三个和尚没水喝”想到的……,70,60,50,35,55,255,未参加,
高{CQ山}上的一座庙里只有一个和尚的时候，他一个人去山底下挑水，另一个和尚来以后他们俩一起去山底抬水，但第三个和尚来以后谁也不希望去抬水，我觉得人之间的平衡是非常重要{CJsd}，我说的“互相帮助”也一样。,200105109525100715,日本,1,200105,由“三个和尚没水喝”想到的……,65,65,39,53,66,272,未参加,
每个和尚从此{CC从经}以后，向人们讲些道理，而且让{CC对}自己严格地过日子。,200105109525200728,日本,2,200105,由“三个和尚没水喝”想到的……,65,55,52,53,66,273,未参加,
我觉得他们的想法一点点{CJX}改变的话就会顺利地过生活。,200105109525200805,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,48,47,53,269,未参加,
但是，一般人都不想{CD关}这些问题，[BC。]{CP像三个和尚一样，别人可能要关注{CC关}这些问题。,200105109525100859,日本,1,200105,由“三个和尚没水喝”想到的……,65,70,50,69,64,304,C,
第二、妻子在家里当家、[BC，]照顾孩子的话，他的丈夫能专心自己的工作。,200106570525150004,日本,1,200106,如何看待“妻子回家”,65,85,52,74,77,343,C,
俗语说[BD，]“人多好办事”，我想，那也未必全然。,200102522522150027,缅甸,1,200102,由“三个和尚没水喝”想到的……,90,90,43,64,82,367,未参加,
有人认为人没有权利杀人或帮助自杀，即人的生命是应该被最敬重的，熄灭生命的火光是不可做的事情。,200205204525100014,日本,1,200205,如何看待“安乐死”,80,70,69,65,75,349,C,
把“安乐死”的权利而避免增加“合法杀人”的法律{CJba}，具有这两个条件“安乐死”才能得到社会的理解，而{CJ+sy导致}取得普遍性。,200205204525100103,日本,1,200205,如何看待“安乐死”,65,80,60,76,72,341,C,
人的生命死活都是自然界来决定，而根本不是自己来决定的。,200205204525100113,日本,1,200205,如何看待“安乐死”,75,70,77,70,63,344,B,
这是{CJ-dy这些}条件中最基本的。,200205204525200156,日本,2,200205,如何看待“安乐死”,65,75,44,79,70,320,未参加,
当然家里人都希望我恢复健康不让我死去{CC去世}，但是自己{CC本人}知道自己的寿命多长，知道得{CC地}很清楚，[BC。]所以还是按照本人的愿望来处理问题是最让他满意、幸福的好办法。,200205204525200180,日本,2,200205,如何看待“安乐死”,65,75,74,54,44,299,C,
根据《[BC┌]“安乐死”风波》[BC┘]的文章，法院认为丈夫犯了故意杀人罪，但有人提出了不同的意见。,200205212525100040,日本,1,200205,如何看待“安乐死”,70,65,49,70,58,298,C,
前几年，在日本发生了一件事{CC1官事}也是关于“安乐死”的。,200205224525200003,日本,2,200205,如何看待“安乐死”,85,80,83,67,94,402,B,
那么，实行“安乐死”的时候，应该需要第三者的存在。,200205209525100022,日本,1,200205,如何看待“安乐死”,70,80,46,60,44,290,C,
从[F從]人权[F權]的广[F廣]义[F義]与[F與]狭[F狹]义[F義]来[F來]看，安乐[F樂]死对[F對]社会[F會]民众[F衆]而言是一种[F種]不好的社会[F會]示范[F範][BQ，]进[F進]而引发[F發]自杀[F殺]潮。[BC；],200205209513100070,柬埔寨,1,200205,如何看待“安乐死”,95,90,74,76,82,416,B,
做丈夫是{CD有}想过这些问题的。,200205201519200129,马来西亚,2,200205,如何看待“安乐死”,90,80,74,54,91,384,B,
那么在这种情况{CQ下}，我们为什么不能帮助他完成他最后[B候]的摆[B接]脱痛苦的希[B稀]望呢{CC哪}？,200205215606200008,比利时,2,200205,如何看待“安乐死”,80,65,58,42,58,291,C,
我想“安乐死”{CJ+zxy风波}这一个问题{CJ+zy正在}在各个国家都发生争论。,200205215616100028,德国,1,200205,如何看待“安乐死”,75,70,46,56,65,301,C,
可是，要为[F爲]病人进[F進]行“安乐[F樂]死”，我个[F個]人认[F認]为[F爲]应[F應]要有以下三项[F項]条[F條]件，方可使{CC便}为[F爲]病人实施{CC施得}“安乐[F樂]死”的人士免除法律责任{CC刑责[F責]}。,200210543919150006,加拿大,1,200210,如何看待“安乐死”,70,80,84,93,91,408,B,
父母应该[C]了解孩子，孩子们也应该[C]了解父母。,200210529529151013,泰国,1,200210,如何解决“代沟”问题,65,60,42,58,44,252,未参加,
父母的养育{CC2养}之思，我们要报答之外，[BC。]更{CQ要}多关心他们的身体状况。,200210540615250010,捷克,2,200210,如何解决“代沟”问题,85,85,53,71,84,373,C,
若一个家庭两代人已有沟通，已能互相了解，我相信代沟问题会减少{CD成分}，因为我们无法消除代沟，是能够减少代沟产生的负面作用{CJsd}。,200210540540150021,印度尼西亚,1,200210,如何解决“代沟”问题,75,85,67,71,82,373,B,
在生活上{CD的}要求[BD，]适应环境的需求，人人都在改变自己，争取未来，创新往往是{CD主要}生活的关键[B链]，创新造成两个不同的世界产[F產]生了代沟，这两个世界是父母与子女。,200210540540150046,印度尼西亚,1,200210,如何解决“代沟”问题,70,65,59,47,59,286,C,
希望老一辈人“好自[B之]为之”，谨慎为要。,200210540540250062,印度尼西亚,2,200210,如何解决“代沟”问题,70,70,70,60,73,331,C,
为了这个问题，很多人都提了不少的意见。,200210540540250076,印度尼西亚,2,200210,如何解决“代沟”问题,80,70,84,71,77,372,B,
不争取将问题或困难解决是不会成功的{CJ+zxy人生观}。,200205109627100813,瑞士,1,200205,如何面对挫折,75,65,48,43,75,293,未参加,
现在，你们与我相隔甚远，我不能再像以前那样依赖你们了。,200205680519250009,马来西亚,2,200205,一封写给父母的信,75,85,70,71,78,372,B,
母亲叮咛的我都记住了，我会好好照顾自己的。,200205680519250035,马来西亚,2,200205,一封写给父母的信,90,80,75,77,90,407,B,
李昌钰[F鈺]博士在全世界的法医[F醫]界、刑事鉴[F鑑]定科上，享有着[F著]崇高的地位和名誉[F譽]。,200305533533250035,新加坡,2,200305,我最喜欢读的一本书,65,75,79,73,88,367,B,
就从父子亲[F親]情说[F說]起，郭啸天夫妇[F婦]为了儿[F兒]子而牺牲了生命，这对当前一般小家庭组合甚[B什]多的新加坡，每个父母都把重心放在孩子身上，甚[B什]至愿[F願]意牺牲许[F許]多时[F時]间与金钱，以换取孩子取得美好的将来。,200305533533150047,新加坡,1,200305,我最喜欢读的一本书,65,70,66,84,83,354,C,
静音环境给人体带来什么样的影响呢？,200305576525100023,日本,1,200305,静音环境对人体的危害,70,60,36,30,66,247,未参加,
我觉得静音环境给人带来的危害很大。,200305576525200016,日本,2,200305,静音环境对人体的危害,70,85,80,76,71,374,B,
过了五天，我的脑子渐渐不好了，快要发狂了。,200305576525200016,日本,2,200305,静音环境对人体的危害,70,85,80,76,71,374,B,
他们出生的时候已经听不见世界上的声音。,200305576525200048,日本,2,200305,静音环境对人体的危害,65,65,41,41,43,239,未参加,
因为不只是烟，而且{CC2而}烟雾{CC烟香}也一样{CJ-zy会}使人受害{CC给人作害}。,200405109542200574,越南,2,200405,吸烟对个人健康和公众利益的影响,65,75,62,39,57,285,未参加,
我从意大利来，我国家也是刚开始进行新的规定{CJX}关于在公共场所{CJ-sy禁止}吸烟。,200405109633200975,意大利,2,200405,吸烟对个人健康和公众利益的影响,70,65,57,46,46,270,未参加,
在中国很多人吸烟。,200405109508101863,巴林,1,200405,吸烟对个人健康和公众利益的影响,50,65,28,25,30,179,未参加,
可以说我是面对着一支{CQ支}香烟长大的。,200405109614101856,荷兰,1,200405,吸烟对个人健康和公众利益的影响,55,75,79,70,88,352,C,
如今对吸烟禁止的场所越来越多也是这个原因。,200405522522250015,缅甸,2,200405,吸烟对个人健康和公众利益的影响,75,65,41,49,49,266,未参加,
