错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
如果我们可以允许没有爱情的婚姻[B因]很容易地告一段[B断]落，那我能保证未来的社会是一个非常不稳定的社会。,200103533533150002,新加坡,1,200103,我对离婚问题的看法,90,70,42,30,39,264,未参加,
物质缺乏[BQ，]逃难时生病没药医而去世。,200110540540150010,印度尼西亚,1,200110,我的童年,70,85,71,49,92,359,C,
由于日本鬼子的侵略，印尼也被它占[F佔]领了。,200110540540250034,印度尼西亚,2,200110,我的童年,70,75,63,68,83,348,C,
我们心里非常感谢父亲。,200110540540250127,印度尼西亚,2,200110,我的童年,65,85,33,54,85,312,未参加,
还有一件令我印象[B像]深刻的事，那就是被老师罚写字。,200103680519201604,马来西亚,2,200103,我的童年,85,90,83,83,100,437,A,
当时的我，视做功课、写生字为第一大使命，每天恨[B狠]不得快速地写完功课后，便可随一班朋友玩去了。,200103680519201604,马来西亚,2,200103,我的童年,85,90,83,83,100,437,A,
你们的女儿××2001年4月15日,200104124538200134,伊朗,2,200104,一封写给父母的信,80,65,47,44,45,269,未参加,
开始的时候，他们（特别老年人）很难接受我。,200105610610250209,法国,2,200105,我的一个假期,70,80,57,61,63,321,C,
你们说“我的女儿[F兒]已找到了终生的{CC之}工作，所以我们可以放心地{CC得}离开韩国{CQ了}。,200105550523250023,韩国,2,200105,一封写给父母的信,65,70,58,65,76,320,C,
时间不多了。,200105550523150034,韩国,1,200105,一封写给父母的信,65,75,52,37,56,272,未参加,
所以从小到现在你们{CQ都}相[B想]信我。,200105550523250047,韩国,2,200105,一封写给父母的信,70,70,38,49,61,276,未参加,
爸爸好像很担[B怛]心我的健康，以为{CQ我}常不吃饭。,200105550523250058,韩国,2,200105,一封写给父母的信,75,70,82,70,58,344,B,
我高一的时候，考试成绩都是平均80多分，可是，我这次考试的成绩是平均93分，在我们班里{CJ-sy是}第二名，级部里{CJ-sy是}23名。,200105550523150327,韩国,1,200105,一封写给父母的信,70,75,44,30,58,266,未参加,
，我绝忘不了父母的恩情{CC恩爱}。,200105550523250329,韩国,2,200105,一封写给父母的信,75,70,52,44,58,288,未参加,
我以后再写信。,200105550523250465,韩国,2,200105,一封写给父母的信,60,75,38,49,51,259,未参加,
邮件上写着，我父亲得了癌症。,200105209525200066,日本,2,200105,我的一个假期,75,75,65,58,68,331,C,
现在我非常珍惜这个体验。,200105209525200018,日本,2,200105,我的一个假期,70,65,80,79,83,363,C,
做为一个日本人的我的感觉来说，江南的米饭的味道跟日本的大概一样。,200105209525100022,日本,1,200105,我的一个假期,60,60,32,65,74,273,未参加,
这天晚上不知道是什么原因，庙里着火了。,200105109525100724,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,57,71,82,318,未参加,
除了一个和尚以外，谁也没有，因此他每天都要到山底下自己挑水喝。,200105109525100807,日本,1,200105,由“三个和尚没水喝”想到的……,55,70,48,49,64,270,未参加,
总而言之，上述的人生道理可以适用于任何时代的任何人。,200105109525200803,日本,2,200105,由“三个和尚没水喝”想到的……,80,70,77,53,82,352,C,
但是他们三个人在一起，每个人都依赖别人。,200105109525100855,日本,1,200105,由“三个和尚没水喝”想到的……,75,70,52,60,53,299,C,
在“妻子回家”短文当中有两种妇女。,200106570525250015,日本,2,200106,如何看待“妻子回家”,65,65,58,70,54,296,C,
以上所写的评语是让{CC给}所有的人知道，不是只有母亲。,200203533533250018,新加坡,2,200203,记对我影响最大的一个人,75,65,43,46,64,280,未参加,
试问，有史以来，有哪[B那]一位自称为神明的人肯为人受罪致死？,200203533533150023,新加坡,1,200203,记对我影响最大的一个人,95,65,74,79,88,393,B,
他就是我的爸爸。,200203533533250020,新加坡,2,200203,记对我影响最大的一个人,85,85,81,77,95,418,B,
