错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
每一次老师布置数学{CD的}作业，我回家问我姐姐或者我朋友。,200109529529251005,泰国,2,200109,我的童年,70,75,39,49,61,283,未参加,
与在校同学们，兴[B共]高采[B彩]烈{CQ的玩}，日复一日{CC一日过一日}，又聆听师食教诲，文学从牛羊羊花开始就读，算术从一、二、三、四、五……起头，日日由师长[F長]引导[F導]上进，，日复一日{CC一日复一日}，由单字开始，步步加多，算术知识也不断增加，从数目字的认识，进一步加入加减乘除，四则运算。,200110540540150008,印度尼西亚,1,200110,我的童年,65,80,66,58,85,342,C,
家里一有什么事情我便是第一位通知妈妈的。,200103680519201607,马来西亚,2,200103,我的童年,90,85,50,47,80,349,未参加,
在完全没{CC不}获得父爱与母爱的滋润之下，偶尔轻生的念头会趁虚而入，导致我内心的痛又加剧。,200103680519201615,马来西亚,2,200103,我的童年,80,85,78,65,82,384,B,
我真的很担心。,200104124501200069,中国,2,200104,一封写给父母的信,90,75,55,49,72,335,未参加,
请多保重。,200104124538200134,伊朗,2,200104,一封写给父母的信,80,65,47,44,45,269,未参加,
这个湖又大又深，一时使我有一点害怕，但第[L]一次{CD感觉}我觉得这{CD是}不是湖，而是“大海”。,200104124520200255,蒙古国,2,200104,一封写给父母的信,65,85,52,44,65,301,未参加,
别哭，[BC。]爷爷在天上看着我们保护我们。,200105550523250050,韩国,2,200105,一封写给父母的信,65,70,36,42,49,248,未参加,
真是事与愿违呀。,200105550523250057,韩国,2,200105,一封写给父母的信,70,70,79,68,70,345,C,
但我希望你们理解我，并相信你们会理解我的。,200105550523150292,韩国,1,200105,一封写给父母的信,70,75,74,77,81,366,B,
此致敬礼{CC致此敬礼}2001年5月12号可爱的女儿，×××,200105550523250325,韩国,2,200105,一封写给父母的信,75,80,63,65,74,348,C,
特别是妈妈！,200105550523250331,韩国,2,200105,一封写给父母的信,70,75,47,44,47,272,未参加,
我小的时候妈妈非常漂[B票]亮{CD了}[BQ，]可是妈现在很晚回家来没有力气[BQ，]睡[B垂]在{CC着}床上，我发现几条{CC个}皱[Pzhou]纹。,200105550523250340,韩国,2,200105,一封写给父母的信,75,65,44,47,49,267,未参加,
妈[F媽]妈[F媽]你可以跟阿姨一起到海边[F邊]去游泳。[BC.],200105550523150520,韩国,1,200105,一封写给父母的信,80,65,60,35,38,266,未参加,
阳春三月是桃花盛开的季节。,200105212542200008,越南,2,200105,我的一个假期,85,80,65,46,74,343,C,
那时候我问了一位服务员我要去的车站，然后他跟我说，要坐几号的公共汽车。,200105212540200041,印度尼西亚,2,200105,我的一个假期,75,75,65,63,48,316,C,
我早就知道云南有很多名胜古迹、[BC，]自然风光，[BC。]也被称为“中国少数民族的故[B古]乡”。,200105209525100055,日本,1,200105,我的一个假期,65,70,34,63,57,275,未参加,
七月初我应该回国，有可能在家里留下来过假期，有可能去别的国家旅游{CC游旅}。,200105209635100041,俄罗斯,1,200105,我的一个假期,75,75,52,35,37,264,未参加,
我当时想：[BC“]不愧是长江，那么大，那么美。[BD”],200105302525200045,日本,2,200105,我的一个假期,65,70,57,56,57,291,C,
而且作业也几乎没有，有的老师要求作业，可是不做[B作]也没关系[BQ，]甚至不上课也没关系。,200105215525100008,日本,1,200105,我的一个假期,70,70,77,75,74,354,C,
于是我突然弯下腰去大叫：好疼，好疼，我的脚崴了！,200105215525200003,日本,2,200105,我的一个假期,75,80,65,58,72,341,C,
我从来没有读{CC念}过这个故事，可是我听说过由于他们不愿认真地合作来挑水，有一天出现火灾，可是呢，那时候就来不及到远的河{CQ流}去挑来{CJX}水。,200105109630100498,西班牙,1,200105,由“三个和尚没水喝”想到的……,75,60,41,33,55,250,未参加,
水是人类生存上不可缺少的，没有别人去山下抬水的话，怎么困难也{CQ得}自己去挑水。,200105109525200604,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,63,75,66,325,C,
