错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
对[F對]于我这[F這]么一个贪玩儿的人来[F來]说[F說]，几乎{CC几[C]于}每一个假期我都没闲着[F著]过。,200111512512250007,菲律宾,2,200111,我的一个假期,85,85,90,61,98,414,B,
当我正式进入小学时，我就开始我那“可恨”的特性。,200103680519101601,马来西亚,1,200103,我的童年,75,80,61,72,85,364,B,
那时[B些]候我任性地央求母亲买玩具给我，结果父亲大人龙颜大怒，狠狠地拿起汤匙敲了我的头。,200103680519201611,马来西亚,2,200103,我的童年,90,85,94,90,95,451,A,
但同时我也看到了您的寂寞[B莫]。,200104124501200069,中国,2,200104,一封写给父母的信,90,75,55,49,72,335,未参加,
我在这儿很好，学习有进步，日子过得很有趣。,200104124510100275,朝鲜,1,200104,一封写给父母的信,80,90,68,73,81,387,B,
我很高兴能够到这么美丽的“大海”，这{CJ-zhuy}是我一生中的最难忘的一件事，也{CJ-sy是}来中国以后四年中的最难忘的一件事。,200104124520200255,蒙古国,2,200104,一封写给父母的信,65,85,52,44,65,301,未参加,
你要什么生日礼物？,200104124547100232,哈萨克斯坦,1,200104,一封写给父母的信,75,65,63,39,65,294,未参加,
也可能我找不到工作，所以我应该回到西班牙。,200104124630200404,西班牙,2,200104,一封写给父母的信,65,75,38,37,49,251,未参加,
我现在在通向梵地冈以内的大铜门前，人很多，我随便问一个这里的人为什么那么多，原来是新的红衣主教带{CQ着}他们的家人、朋友和别人和教皇见面！,200105610616150201,德国,1,200105,我的一个假期,80,80,57,49,83,341,未参加,
虽然我的心和{CC在}你们{CQ在}一起，但是我的工作很忙，所以很少{CQ有}机会去{CD过}老家。[BC．],200105550523150017,韩国,1,200105,一封写给父母的信,60,65,44,49,54,255,未参加,
好不好？,200105550523150034,韩国,1,200105,一封写给父母的信,65,75,52,37,56,272,未参加,
对不起，我也想帮助你们，但我现在{CD大}4年级要好好准备走入社会的队伍。,200105550523250043,韩国,2,200105,一封写给父母的信,70,70,58,58,63,307,C,
妈，别这么难受了，你每天吃这么多的药也没有好转，使我{CQ的}心好痛啊！,200105550523250331,韩国,2,200105,一封写给父母的信,70,75,47,44,47,272,未参加,
所以我放开我们的时间。,200105550523150333,韩国,1,200105,一封写给父母的信,65,65,41,44,36,235,未参加,
但是这几天因为我的行为你们很难过吧，[BC．]真不好意思。[BC．],200105550523250465,韩国,2,200105,一封写给父母的信,60,75,38,49,51,259,未参加,
你们去中国已经一年多了。,200105550523250466,韩国,2,200105,一封写给父母的信,65,75,33,56,51,267,未参加,
那时候没有自己的时间和自由。,200105224525200026,日本,2,200105,我的一个假期,70,70,52,54,46,280,C,
那天是五月一日，[BC。]人特别多。,200105209525200056,日本,2,200105,我的一个假期,70,70,39,51,44,262,未参加,
因为[F為]她的腿曾受车[F車]祸[F禍]的影响，故走路时[F時]很吃力也不方便。,200105209625200057,葡萄牙,2,200105,我的一个假期,65,80,80,63,98,374,C,
男朋友的家人都为了我们出来到机场。,200105201525200050,日本,2,200105,我的一个假期,70,70,57,54,41,280,未参加,
因为这里是庙，那很有可能有很多拜{CC弄}佛的人拿过来供佛的水果。,200105109525100592,日本,1,200105,由“三个和尚没水喝”想到的……,70,55,61,58,73,301,C,
学习也一样。,200105109525200597,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,61,55,57,294,C,
但是那个早上已经喝了水的他说：“[BC]]我们是为了修炼[B练]来这儿的。[BQ”],200105109525100757,日本,1,200105,由“三个和尚没水喝”想到的……,65,55,57,58,55,272,未参加,
{CJ-sy做}打扫房间、[BC，]洗碗洗衣、做[B作]饭、[BC，]买菜一类的家务事，我们{CQ非}先展开一场辨论不可，以至吵架，扔东西。,200105109635100786,俄罗斯,1,200105,由“三个和尚没水喝”想到的……,75,70,68,64,88,354,C,
这个故事告诉我们共同使用的东西怎样使用而和平解决{CJ-by问题}。,200105109525200812,日本,2,200105,由“三个和尚没水喝”想到的……,70,60,66,58,61,300,C,
