错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
两个人都被折磨得{CC地}身心疲惫，有时严重影响到他们的工作。,200103533533250009,新加坡,2,200103,我对离婚问题的看法,95,90,87,70,100,441,A,
如果是某一方[B放]因其他原因而提出离婚，则必须认真看待个别的原因，而不是盲目地{CC的}为离婚而离婚或勉强维持一个婚姻的虚名。,200103533533250018,新加坡,2,200103,我对离婚问题的看法,80,80,87,58,96,393,B,
從那时起我就与妈妈分担工作，早上到药店处理营[F營]业[BQ，]下午上课，不知不[L]觉地过了初中。,200110540540150003,印度尼西亚,1,200110,我的童年,70,80,41,47,70,298,未参加,
他们似乎已遭岁月带走了{CJbei}。,200103680519201610,马来西亚,2,200103,我的童年,75,90,70,78,98,405,B,
亲爱的父母：我已经好久没有给你们写过信{CQ了}。,200104124635200229,俄罗斯,2,200104,一封写给父母的信,70,70,63,58,65,314,C,
我已经是四年级学生了，六月末毕业。,200104124510100275,朝鲜,1,200104,一封写给父母的信,80,90,68,73,81,387,B,
我为此很对不起你们。,200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
今天我第[B弟]一次向你们说，“爸爸，妈妈！,200105550523250035,韩国,2,200105,一封写给父母的信,70,75,68,56,74,332,C,
连你们也没有帮助我。,200105550523250041,韩国,2,200105,一封写给父母的信,70,70,49,49,67,293,未参加,
我还年轻，身体也健康，[BC。]尤[B优]其是我有人生的目标。,200105550523250047,韩国,2,200105,一封写给父母的信,70,70,38,49,61,276,未参加,
高中二年级是对我来说非常重要的时期。,200105550523150327,韩国,1,200105,一封写给父母的信,70,75,44,30,58,266,未参加,
因为爸爸的失业，我们家的经济不太好。,200105550523250465,韩国,2,200105,一封写给父母的信,60,75,38,49,51,259,未参加,
我是个印尼华人，从小就在印尼长大，至于对中国的了解，一直{CJ-sy是}听来的{CC3听}{CJX}从父母那儿。[BC，],200105212540200002,印度尼西亚,2,200105,我的一个假期,80,75,72,63,59,340,B,
我早就知道云南有很多名胜古迹、[BC，]自然风光，[BC。]也被称为“中国少数民族的故[B古]乡”。,200105209525100055,日本,1,200105,我的一个假期,65,70,34,63,57,275,未参加,
所以我到假期的最后一天才开始写文章。,200105209525200014,日本,2,200105,我的一个假期,65,70,80,75,72,348,C,
青森位于{CC位置}日本的北边，[BC。]离我家七百五十公里。,200105209525100059,日本,1,200105,我的一个假期,70,70,67,65,66,326,C,
随着我{CQ的}长大，我的生活方式也变{CQ了}。,200105201525200012,日本,2,200105,我的一个假期,70,80,50,65,52,307,C,
我认为人就是这样。,200105109540200100,印度尼西亚,2,200105,由“三个和尚没水喝”想到的……,70,80,63,64,75,342,C,
当第一个和尚自己一个人住在一座高山上的庙里时，自己天天得下山挑水。,200105109529200478,泰国,2,200105,由“三个和尚没水喝”想到的……,85,75,70,64,79,365,B,
每个人有自觉的话，不会{CC能}发生没有水的事情{CJy}。,200105109525200599,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,48,62,53,291,C,
有三个和尚每个人出意见{CJy}。,200105109525100691,日本,1,200105,由“三个和尚没水喝”想到的……,70,60,61,64,57,297,C,
数量多就是[BD，]必要的布料要多；[BC。]数量多就是[BD，]必要的粮食也多；[BC。]数量多就是，必要的木头也多。{CP这三个问题是生物生活中[BD、]衣、住是没那么重要。就是[BD、]食。P},200105109525100712,日本,1,200105,由“三个和尚没水喝”想到的……,65,55,43,42,39,226,未参加,
人们的这样的倾向是普遍的。,200105109525100737,日本,1,200105,由“三个和尚没水喝”想到的……,60,65,48,71,64,291,未参加,
结果谁都没有靠到谁，就谁都没有水喝了。,200102522522150021,缅甸,1,200102,由“三个和尚没水喝”想到的……,80,55,28,50,66,265,未参加,
