错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
至于[F於]地位的变[B恋]化，只要有高层[F層]次的精神支柱，不应影响到婚姻原则[F則]。,200103533533150024,新加坡,1,200103,我对离婚问题的看法,70,75,52,25,66,277,未参加,
我的父母，一生中只希望我们都会长大成人，事业成功没要求什么，只希望我们两姐弟每天过得很快乐[BQ。]虽然他们[L]没有上过大学，他们盼望我和弟弟能上大学[BQ。]所以父母给{CQ我们}最大的爱和能力希望{CQ有}一天能走进大学参加我们{CQ的}毕业典礼{CC时}。,200110540540250128,印度尼西亚,2,200110,我的童年,65,85,41,37,40,258,未参加,
童年，是在缺乏双亲的照料下度[B渡]过的。,200103680519201612,马来西亚,2,200103,我的童年,85,85,86,83,93,427,A,
我在这儿过的很好，你们不用为我担心。,200104124520200378,蒙古国,2,200104,一封写给父母的信,70,85,58,49,54,308,C,
我的学习成绩还行，吃的也习惯（虽然中国菜跟我在家里平时吃的差得很远，但是还是可以的）。,200104124545100427,乌兹别克斯坦,1,200104,一封写给父母的信,65,80,60,44,70,307,C,
中国也有跟他相似的节日，即母亲节和父亲节。,200105550523250004,韩国,2,200105,一封写给父母的信,80,75,85,54,74,359,B,
我也{CD自己}觉得我真不好。,200105550523250006,韩国,2,200105,一封写给父母的信,65,60,52,42,38,240,未参加,
学这篇文章时[B是]又想起{CD来}了您们[L]。{CP他的奶奶去世时，父亲对他说“天无绝人之路”。这样安慰自己的儿子。P},200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
还有我回家的时候，我{CQ会}带去{CC拿走}妈妈喜欢的水果。,200105550523150059,韩国,1,200105,一封写给父母的信,75,65,47,51,56,281,未参加,
你们一定要记住，你们身体健康对我来说是最大的愿望。,200105550523150292,韩国,1,200105,一封写给父母的信,70,75,74,77,81,366,B,
现在还没结婚，可是现在也感{CD得}到你们的爱{CC1爱情}。,200105550523250295,韩国,2,200105,一封写给父母的信,80,70,47,61,42,290,C,
三年前，爸爸的厂倒闭以后，我们都吃了不少苦，但我觉得年轻时吃点苦没有什么受不了的，请爸爸不要担心。,200105550523250296,韩国,2,200105,一封写给父母的信,75,70,58,73,65,330,C,
请保重身体。,200105550523250299,韩国,2,200105,一封写给父母的信,60,65,41,44,49,242,未参加,
这样不安的日子过了一天又一天{CD了}。,200105550523250466,韩国,2,200105,一封写给父母的信,65,75,33,56,51,267,未参加,
1999年暑{CC夏}假是我最忙的{CJ-zxy假期}。,200105224525200004,日本,2,200105,我的一个假期,65,70,60,61,70,312,C,
在中国的生活挺好的。,200105224525200026,日本,2,200105,我的一个假期,70,70,52,54,46,280,C,
现在我很想小时候的美丽的冬景。,200105209525200014,日本,2,200105,我的一个假期,65,70,80,75,72,348,C,
在这样的条件下，我一个人搭火车从北京出发了。,200105209525200013,日本,2,200105,我的一个假期,70,65,80,65,72,338,C,
如果遇到好看的风景，我们就停下来，照了很多照片。,200105201525200010,日本,2,200105,我的一个假期,70,85,82,72,90,391,B,
这是我第二次来北京，到了机场，听到人们{CQ用}汉语说话，真令人怀念！,200105201525200016,日本,2,200105,我的一个假期,65,65,55,65,61,295,C,
去年暑假期间，我第一次来到中国参加学汉语的语言班。,200105201525100041,日本,1,200105,我的一个假期,65,80,75,70,68,346,B,
当时我在中国只有{CC过}半年，我的中文不太好，我心里有点儿不安，但是多亏遇到了许多热情的中国人，我过得很愉快。,200105201525200083,日本,2,200105,我的一个假期,70,80,50,49,61,300,未参加,
社会里也有“圣人君子”[BQ，]也有“小人”，要注意的是“小人”比“圣人君子”多得多。,200105109525100594,日本,1,200105,由“三个和尚没水喝”想到的……,65,55,41,53,61,257,未参加,
这个故事想说的一定是每个人应该为某种事做出自己的贡献，不要太依靠别人。,200105109525200601,日本,2,200105,由“三个和尚没水喝”想到的……,70,75,73,64,59,330,C,
对他们来说，主要是“玩”，次要是工作，就是社会上自己的任务{CJ？}。,200105109525200606,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,54,62,53,297,C,
两个人的时候可能商量而决定。,200105109525100777,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,43,51,46,248,未参加,
虽[F雖]然，我认[F認]为[F為]妇[F婦]女应[F應]该[F該]到外面[L]工作，争[F爭]取经[F經]验[F驗]。,200106570919250003,加拿大,2,200106,如何看待“妻子回家”,75,90,77,76,77,389,B,
我想只有自己家庭稳定，才能够全身心地投入工作。,200106570525250015,日本,2,200106,如何看待“妻子回家”,65,65,58,70,54,296,C,
但也还是觉[F覺]得[B的]不好。,200102522522250004,缅甸,2,200102,由“三个和尚没水喝”想到的……,90,70,43,46,59,301,未参加,
当有三个和尚时，他们的心眼更小了。,200102522522250008,缅甸,2,200102,由“三个和尚没水喝”想到的……,85,90,67,58,86,382,C,
自从有了个伴，挑水也一起去{CC走}了，两{CC二}个和尚挑了枝竹子当扁担，把水桶盛满水后挑起，有说有笑的，上山的路变得比以前平坦得多了。,200102522522150027,缅甸,1,200102,由“三个和尚没水喝”想到的……,90,90,43,64,82,367,未参加,
对我影响最大的一个人是我敬爱的妈妈。,200203522522150029,缅甸,1,200203,记对我影响最大的一个人,65,60,14,27,26,175,未参加,
由于他要工作，就把我和哥哥寄养在{CC要}祖母家，一有空，他便来看望我们，我们有什么需求他都会满足我们。,200203533533250012,新加坡,2,200203,记对我影响最大的一个人,80,70,64,62,64,330,C,
母亲呀！,200203533533250021,新加坡,2,200203,记对我影响最大的一个人,90,80,50,64,86,365,C,
现在，特别是发达国家的医疗技术的进步很快，[BC。]以前治不了的重病也{CJX}{CQ在}现在的先进技术下会治好的。,200205204525200001,日本,2,200205,如何看待“安乐死”,65,50,77,51,54,278,未参加,
但是“自杀”这个杀人行为的确带来社会公众的损失，而以后有可能发生经济损失。,200205204525100113,日本,1,200205,如何看待“安乐死”,75,70,77,70,63,344,B,
像短文写的这样的一件事也不用说，[BC、]妻子得了一种不治之症，到了这样的地步，以后怎么{CD2多点儿}花钱也解决不了。,200205212525200002,日本,2,200205,如何看待“安乐死”,70,60,63,42,46,266,未参加,
但是谁都不知道意外的事会不会到来。,200205212525100053,日本,1,200205,如何看待“安乐死”,80,65,49,74,65,321,C,
“安乐死”究竟可不可取呢？,200205212542200038,越南,2,200205,如何看待“安乐死”,70,60,49,33,49,246,未参加,
随着近年来的医学发展，人们发现了“安乐死”[BQ。]对“安乐死”很多人提出不同的意见，但我基本上同意“安乐死”[BQ。]选择“安乐死”的目的是为了解脱死者和家人的痛苦。,200205224525100028,日本,1,200205,如何看待“安乐死”,65,75,44,72,65,308,未参加,
我认为看待“安乐死”时，必须考虑看病的人和正在病的痛苦下的人的心情。,200205224525200025,日本,2,200205,如何看待“安乐死”,70,75,41,76,54,305,未参加,
我对安乐死有两{CC二}个赞同的原因，还有对法律有一个意见。,200205209525100017,日本,1,200205,如何看待“安乐死”,70,70,52,54,49,283,C,
对1994年在中国发生的“安乐死”的问题[BQ，]我觉得妻子自杀之前，应该写遗书。,200205201525200096,日本,2,200205,如何看待“安乐死”,75,85,58,70,77,358,B,
所以我认为{CJ-sy是}安乐死不应该取的方法{CD的}。,200205201525100143,日本,1,200205,如何看待“安乐死”,85,85,58,58,58,339,C,
我觉得应该尊重个人的看法，想做了就让做，除非犯罪或给别人{CJ-sy带来}麻烦。,200205215525100026,日本,1,200205,如何看待“安乐死”,75,65,80,65,65,337,C,
但是关于“安乐死”的看法，每个人都不一样。,200210543525250005,日本,2,200210,如何看待“安乐死”,65,60,76,71,57,312,C,
要从根本上解决这个问题，需要双方的合作。,200210529529251026,泰国,2,200210,如何解决“代沟”问题,70,65,56,49,64,290,未参加,
但由于[F於]我父母亲本身对我常常有灌输中华道德的思想，[BC。]所以{CD已经}自小就已经根深蒂固地埋进入我的思想和行动里。,200210540540150005,印度尼西亚,1,200210,如何解决“代沟”问题,80,70,67,76,64,347,C,
身为[F為]孩子的我，所做的方法[BD，]是多顺{CC1顺[F順]从[F從]}双[F雙]亲[F親]的意。,200210540540150028,印度尼西亚,1,200210,如何解决“代沟”问题,70,65,65,58,68,312,C,
以上是本人的一些浅见，相信大家的看法都是不一致吧{CJxw}！,200210540540250023,印度尼西亚,2,200210,如何解决“代沟”问题,65,70,48,60,82,311,C,
因为{CC因}周围{CC2四周围}的一切都改变了。,200210540540250111,印度尼西亚,2,200210,如何解决“代沟”问题,60,75,42,62,64,289,未参加,
身为领导人的家长所下的决定，他们多不服从{CD行事}，而引起争论[F論]。,200210540540150135,印度尼西亚,1,200210,如何解决“代沟”问题,65,60,53,60,77,298,未参加,
由于[F於]以上几个因素{CC要素}，我们对老人就应该让步，有重要的事让[B应]他知道。[BC，],200210540540250133,印度尼西亚,2,200210,如何解决“代沟”问题,75,60,26,27,59,233,未参加,
有的人由于遇到过严重的挫折[BQ，]因此对生活持消极的态度。,200205109627100813,瑞士,1,200205,如何面对挫折,75,65,48,43,75,293,未参加,
母亲我想问一下妹妹嫁去汶[B汉]莱幸福吗？[BC。],200205680519150008,马来西亚,1,200205,一封写给父母的信,70,65,60,63,65,309,C,
再说，每个人都有自己的人生目标，女儿总不能把丈夫的人生当作自己的人生啊！,200205680519250004,马来西亚,2,200205,一封写给父母的信,85,85,81,69,86,401,B,
本校的管乐团是相当有名{CC著名}的。,200205680519250018,马来西亚,2,200205,一封写给父母的信,90,80,57,61,86,369,C,
在《三国演义》中最{CJX}给人深刻印象的是诸葛亮，他已经被人们当作{CC当为}智慧的化身，如“事后诸葛亮”，他[B它]的军事思想已成为诸多人研究的对象。,200305533533150019,新加坡,1,200305,我最喜欢读的一本书,75,80,82,70,90,388,B,
我当然知道棒球在中国不受欢迎，而受欢迎的是足球、[BC，]篮球、[BC，]乒乓球等等。,200304131525100074,日本,1,200304,我学汉语是为了……,80,65,77,63,63,336,C,
他们想去中国旅游，可语言不懂{CJX}觉得害怕。,200304131525200104,日本,2,200304,我学汉语是为了……,60,65,53,60,74,295,未参加,
我以前在书上看过，[BC。]有{CC是}一种实验把{CC找}一个人关在一间房间里。,200305576525200011,日本,2,200305,静音环境对人体的危害,65,75,62,82,88,359,C,
当然，刺激过多、负荷过多就对身体不好，不过适当{CC适应}的刺激对身体很好，{CJ-zy能}让身体轻松、舒服，进一步有活力{CC活性化}了。,200305576525100042,日本,1,200305,静音环境对人体的危害,65,50,44,60,54,254,未参加,
严厉的惩罚是完[B免]全必要的。,200405109801101637,澳大利亚,1,200405,吸烟对个人健康和公众利益的影响,50,75,55,39,44,247,未参加,
现在，在家庭里，[BC、]在公共汽车上，在公共场所中[BQ，]{CJ-zhuy人们}都很严厉地反对吸烟，无论到哪里谁都不愿意闻到烟臭。,200405522522250013,缅甸,2,200405,吸烟对个人健康和公众利益的影响,75,80,60,58,72,336,C,
在我们缅甸的人们（可以说是全世界的人们）为什么偏偏喜欢抽烟？,200405522522250020,缅甸,2,200405,吸烟对个人健康和公众利益的影响,80,70,66,74,80,360,C,
笔者希望人们{CC匀们}的政府能{CD不}抽烟的人都在“吸烟室”内[BQ，]{CJjy}让我们的世界更整洁，我们的后代更健康。,200405209635100102,俄罗斯,1,200405,吸烟对个人健康和公众利益的影响,65,70,38,37,56,252,未参加,
对于{CC至}市政府而言[B说][BQ，]{CJ-zhuy这}是个新的[B高]有挑战[F戦]力的问题[BQ。]催促它们反应[BQ，]必使这个嵌入个有协调[C]的政策[BQ。]这个惩罚措施于{CC对}此合情合理[BQ。]它也能防止[L]某[B谋]些经济的存在以及{CC于}跟保险有关的问题。[BC，],200405610610150006,法国,1,200405,吸烟对个人健康和公众利益的影响,50,45,38,25,49,183,未参加,
所以孩子慢慢有了自己的想法以后发现自己跟父母不同，而且{CJ-sy开始思考}父母是不是有点不对，这时可以跟他们提出，并通过讨论孩子可以得到自己的结论。,200505109525200093,日本,2,200505,父母是孩子的第一任老师,60,75,67,59,81,328,C,
{CP我呆在{CJ-by家}{CJX}一个人的时候忽然发现，在我房间里有很多植物，而且利用业余时间看很多书。P},200505109525100175,日本,1,200505,父母是孩子的第一任老师,75,75,65,65,79,349,C,
常见的是，孩子睡着吃东西，受到母亲的批评，就说：“爸爸经常这样子，我怎么不行呢？,200505109525200218,日本,2,200505,父母是孩子的第一任老师,80,65,53,63,69,318,C,
因为孩[C]子从小开始看父母做什么，就知道，该怎么做[BD.]才能做得致父母同样的职责{CJ？}。,200505109525200246,日本,2,200505,父母是孩子的第一任老师,65,80,42,52,57,284,未参加,
孩子们犯罪时，经常讨论谁有责任。,200505109525200549,日本,2,200505,父母是孩子的第一任老师,70,70,85,67,56,336,C,
在日本{CJ-zhuy人们}对行为不好的孩子说：“我想看你的父母是什么样子的！,200505109525200603,日本,2,200505,父母是孩子的第一任老师,75,85,77,72,59,361,B,
而且从父母{CQ这儿}{CD来}学语言。,200505109525200704,日本,2,200505,父母是孩子的第一任老师,70,65,63,56,66,306,C,
跟[C]她说话的时候，我常常会发现她说在乎孩子的话。,200505217525200027,日本,2,200505,父母是孩子的第一任老师,60,60,56,65,67,290,未参加,
在日本，一般孩子尊敬父母。,200505217525100220,日本,1,200505,父母是孩子的第一任老师,50,60,46,53,61,250,未参加,
福{CJX}父亲之托{CJX}，我不仅汉字写得好，而且让我意识到学汉字的快乐。,200505204525200014,日本,2,200505,父母是孩子的第一任老师,60,55,48,59,67,270,未参加,
一旦他决定做[C]什么，就绝对做得到。,200505204525100119,日本,1,200505,父母是孩子的第一任老师,50,60,37,59,47,233,未参加,
我是个独生女，所[C]以平时{CJ-zy跟我}对话[C]的人是父母，[BC、]还有[BQ，]除了朋友以外经常一起玩的人也是父母。,200505204525200144,日本,2,200505,父母是孩子的第一任老师,50,70,56,33,52,244,未参加,
染上什么颜色——[BC—]关键在于“父母”。,200505204525200257,日本,2,200505,父母是孩子的第一任老师,70,65,56,67,80,324,C,
所以我觉得父母是一辈子{CJX}孩子的第一任老师。{CQ为},200505204525200262,日本,2,200505,父母是孩子的第一任老师,65,65,39,53,56,262,未参加,
说好人也有很多种，例如性格好，文化水平高或者运动能力高等。[BC.],200505204525100355,日本,1,200505,父母是孩子的第一任老师,65,65,44,63,58,279,未参加,
还[C]有我也真心希望{WWJ},200505204525100406,日本,1,200505,父母是孩子的第一任老师,75,65,48,39,65,279,未参加,
这{CJ+sy是}[BD，]{CJ-zy就要}比照别的孩子。,200505204525100473,日本,1,200505,父母是孩子的第一任老师,45,60,37,53,58,232,未参加,
我现在的职业是专业摄[C]影师，我知道这个也是我爸的影响。,200505204525100514,日本,1,200505,父母是孩子的第一任老师,75,85,52,49,65,319,未参加,
”所以我认为我是个很认真的人。,200505204525200575,日本,2,200505,父母是孩子的第一任老师,55,70,58,61,65,293,C,
孩子虽然听不懂父母说什么，也看不懂父母做什么。,200505204525200577,日本,2,200505,父母是孩子的第一任老师,60,65,54,61,61,284,未参加,
明年的假期有可能我还是会去玩{CJX}{CD在}这么多人的地方吧。,200105205525200004,日本,2,200105,我的一个假期,80,65,62,68,68,331,C,
那时候，我是一个交换留学生[BQ，]为了写关于水环境的论文来到苏州大学留学。,200105205525200017,日本,2,200105,我的一个假期,70,80,55,35,52,282,未参加,
我在想为什么这世界那么不公平？,200105205922200033,美国,2,200105,我的一个假期,70,70,77,58,68,331,C,
虽然一开始觉得那是那么漫长，但结[F結]束以后又{CJ-sy觉得}似乎有点短暂。,200105205922200033,美国,2,200105,我的一个假期,70,70,77,58,68,331,C,
暑假，我跟他从厦门到成都{CJX}乘{CQ了}火车{CJX}三天三夜{CQ的}，早晨{CC早朝}到了成都。,200105205525100045,日本,1,200105,我的一个假期,65,55,42,51,37,232,未参加,
他们在大学的时候利用假日去过好多地方旅游。,200105205525200060,日本,2,200105,我的一个假期,75,85,57,70,66,346,C,
在电影{CJ-zxy院}里，我发现我的同学同时也约了她的男朋友和一位个子高高和笑容甜美的帅[F帥]男，而他就是××。,200110602801250005,澳大利亚,2,200110,我的一个假期,70,80,57,65,63,325,C,
我们[F們]都很珍惜这段短短{CC小小}的相聚时间，畅谈我们[F們]的近况，分担[F擔]各自的烦[F煩]恼[F惱]；或者有时候，我们[F們]都交换大家的美容心得，真是有趣！,200110919919200018,加拿大,2,200110,我的一个假期,75,90,57,70,83,369,C,
我遇到困难的时候，看他的文章、诗词、书法作品，[BC。]然后感到他的阳光般的性格。,200112576525100010,日本,1,200112,如何面对挫折,75,75,78,75,74,367,B,
因为我{CD平时}学习考古专业，对这种名胜古迹本来{CC原来}非常有兴趣。,200105271525200027,日本,2,200105,我的一个假期,65,70,60,68,63,312,C,
我觉得世界上最漂亮的花就是樱花。,200105271525100042,日本,1,200105,我的一个假期,70,80,47,61,66,314,C,
我又买了很多纪念品。,200105271525200032,日本,2,200105,我的一个假期,65,80,57,70,59,319,C,
其实我在火车里除了很大的期待以外，还有一些不安感。,200105217525100065,日本,1,200105,我的一个假期,65,70,62,68,63,314,C,
但我不知道为什么，怎么也听不懂。{CQ在},200105217525100066,日本,1,200105,我的一个假期,65,75,65,68,90,350,C,
”听后，我感觉到有一股暖风吹进了我最脆弱{CC软弱}的心里。,200105217525200071,日本,2,200105,我的一个假期,85,75,92,70,90,404,B,
到了{CC进去}那个沙摊以后，铺[B补[F補]]布料躺[B趟]在沙滩[B摊]上眺望{CC展望}远方。,200105217525100081,日本,1,200105,我的一个假期,70,75,72,46,70,322,C,
我今天{CQ就}写到这儿吧。,200105550523150011,韩国,1,200105,一封写给父母的信,65,70,55,61,67,304,C,
你千万不要担心。,200105550523250110,韩国,2,200105,一封写给父母的信,70,65,58,49,51,279,未参加,
再见。,200105550523150122,韩国,1,200105,一封写给父母的信,90,75,77,68,81,385,B,
听说爸爸减肥目前也很成功的，而将会继续下去。,200105550523250173,韩国,2,200105,一封写给父母的信,75,65,58,51,47,283,C,
你们还记的吗？,200105550523150177,韩国,1,200105,一封写给父母的信,70,65,49,39,47,256,未参加,
让一个年龄{CC2年}不满二十岁的儿子去国外留学，这也是一般的父母都不敢做的决定{CC果断}。,200105550523150181,韩国,1,200105,一封写给父母的信,70,75,71,68,65,338,C,
不能学习，只是担心我的未来。,200105550523250174,韩国,2,200105,一封写给父母的信,65,65,22,30,29,195,未参加,
没有让你们高兴的时候。,200105550523250175,韩国,2,200105,一封写给父母的信,70,70,52,56,61,297,C,
现在我上清州大学。,200105550523150211,韩国,1,200105,一封写给父母的信,65,70,49,56,63,289,C,
我在教的学生们特别听话，也很喜欢我的。,200105550523250210,韩国,2,200105,一封写给父母的信,80,70,52,56,67,315,C,
那么以后再给你们写信。,200105550523250220,韩国,2,200105,一封写给父母的信,70,65,44,35,63,263,未参加,
在飞机里我哭得厉害。,200105550523250245,韩国,2,200105,一封写给父母的信,70,65,52,56,65,294,C,
5月里有儿童节，父母节和教师节等。,200105550523250258,韩国,2,200105,一封写给父母的信,70,70,55,42,74,299,未参加,
我也知道我的年龄已经不小{CC少}，家人都愿意我找跟我合适的人结婚。,200105550523250277,韩国,2,200105,一封写给父母的信,75,75,60,63,74,337,C,
我从北京回来以后，我们之间似乎有了一个看不见的墙，你们觉得我的变化太大了。,200105550523250288,韩国,2,200105,一封写给父母的信,70,65,77,65,61,324,C,
到那个父母节，我才说了：“谢谢。,200105550523250289,韩国,2,200105,一封写给父母的信,70,65,66,42,58,287,C,
我知道现在你们对我要的是什么，只有一个吧。,200105550523250310,韩国,2,200105,一封写给父母的信,70,60,44,28,36,223,未参加,
我结婚以后，已经过了三年的时光。,200105550523250356,韩国,2,200105,一封写给父母的信,75,75,74,65,65,344,B,
亲爱的爸爸、[BC，]妈妈：[BC，]你们好！[BC？],200105550523250401,韩国,2,200105,一封写给父母的信,70,65,63,47,51,282,C,
我越大越理解父母的心情。,200105550523250433,韩国,2,200105,一封写给父母的信,75,70,55,68,56,313,C,
你们的信我已[B己]经收到了。,200105550523250449,韩国,2,200105,一封写给父母的信,70,65,47,49,38,255,未参加,
我想写一写那个一方面{CC一面}过得很快乐，一方面{CC一面}过得很难受的“我的寒假”。,200105206525200034,日本,2,200105,我的一个假期,65,70,50,56,55,282,C,
比如，汽车的数量越多，世界上的石油越少，而且也产生了环[B坏]境污染的问题。,200105109525200064,日本,2,200105,由“三个和尚没水喝”想到的……,70,80,59,60,79,338,C,
可是我不喜欢这种社会{CD的}现象[B像]。,200105109525200103,日本,2,200105,由“三个和尚没水喝”想到的……,60,75,63,62,55,301,C,
他们三个无可奈何地去找别的寺庙。,200105109525100175,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,27,51,41,227,未参加,
现在想以后不能过这样的日子。,200105109525200370,日本,2,200105,由“三个和尚没水喝”想到的……,60,65,45,40,53,246,未参加,
在哪里都{CC也}可以说话。,200105109525100381,日本,1,200105,由“三个和尚没水喝”想到的……,65,65,59,66,64,303,C,
每天到了上下班时间，北京主要路上有严重的塞车。,200105109525200440,日本,2,200105,由“三个和尚没水喝”想到的……,65,65,41,75,68,298,未参加,
我想为了避免发生利用“安乐死”的犯罪，应该要{CJ-sy有}一定的规定。,200205217525200074,日本,2,200205,如何看待“安乐死”,75,80,46,56,65,313,C,
如果病人得了不治之症，十分痛苦，而且希望安乐死{CQ的话}，一定要和医生商量。,200205217525100097,日本,1,200205,如何看待“安乐死”,65,70,33,72,61,287,未参加,
希望人们对安乐死是赞成{CC赞取}{CJsd}。,200205205533200007,新加坡,2,200205,如何看待“安乐死”,75,80,60,51,77,334,C,
病得不治，让他勉强地{WWJ},200205205525100079,日本,1,200205,如何看待“安乐死”,65,65,33,56,56,259,未参加,
但我们可以理解，在每次看到自己的妻子被{CJ+dy恶魔的}疾病折磨的时候，他能忍心吗？,200205332513100014,柬埔寨,1,200205,如何看待“安乐死”,75,80,63,56,84,349,C,
据这个故事的情景，我觉得他的丈夫帮助妻子自杀不是{CJ+dy一个杀}罪[BQ，]因为妻子自己开口想死，[BC、]受不了那种{CC那么}痛苦。,200205332540200009,印度尼西亚,2,200205,如何看待“安乐死”,70,85,60,47,61,315,C,
随着社会经济的发展，社会文化变的速度也越来越快了。,200209550523250011,韩国,2,200209,如何解决“代沟”问题,65,65,48,47,60,269,未参加,
我想的最好的方法就是交换{CC2换}双方的位置[B值]。[BC.],200209550523150053,韩国,1,200209,如何解决“代沟”问题,0,65,51,49,54,212,未参加,
大家都觉得很满[C]意。,200209550523150063,韩国,1,200209,如何解决“代沟”问题,65,65,39,45,36,234,未参加,
