错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
我认为夫妻应珍惜婚姻，共同努力，培养对家的责任感，尽量避免离婚。,200103533533250025,新加坡,2,200103,我对离婚问题的看法,75,85,77,75,70,375,B,
她虽然是个文盲，但她知道成绩单里的兰色和红色分数的区别。,200110540540250027,印度尼西亚,2,200110,我的童年,75,90,63,58,61,341,C,
诚然，在城市里长大的我的童年，的确是乏善可陈{CC乏善足陈}。,200103680519201611,马来西亚,2,200103,我的童年,90,85,94,90,95,451,A,
其实我很对不起您们。,200105550523250006,韩国,2,200105,一封写给父母的信,65,60,52,42,38,240,未参加,
我虽然目前没有挣钱，不能给你们买好吃的、穿的等{CD的}东西，但不久的将来我会{CJ-sy有}出息的。,200105550523150292,韩国,1,200105,一封写给父母的信,70,75,74,77,81,366,B,
我找工作以后，带你去好医院，[BC；]{CQ即使}是在中国的中医院也好{CD了}，一定把你的病治[B痴]好。,200105550523250331,韩国,2,200105,一封写给父母的信,70,75,47,44,47,272,未参加,
您的女儿[F兒]×××二00二年五月十二日,200105550523250346,韩国,2,200105,一封写给父母的信,70,70,49,68,61,306,C,
其实现在{CC还在}{CJ-zhuy我们}{CQ还}不是完全了解{CJ-by父母}的。,200105550523150467,韩国,1,200105,一封写给父母的信,70,60,49,47,47,258,未参加,
希望你们身体健康。,200105550523250469,韩国,2,200105,一封写给父母的信,65,70,49,70,63,303,C,
至今我仍然练习太极拳。,200105212525100004,日本,1,200105,我的一个假期,75,80,80,70,76,372,B,
平时，为了在假期去旅游，拼命地做钟点工存一笔钱，一到长期假期，就去旅游。,200105212525200016,日本,2,200105,我的一个假期,70,75,75,63,70,342,C,
西边靠海，东边有山，自然资源十分丰富，而且名胜古迹也很多，{CJ-sy是}历史悠久的城市。,200105212525200037,日本,2,200105,我的一个假期,70,75,47,61,55,297,C,
前年春节，我家一家人都在中国度{CC渡}过了这个假期。,200105224525200005,日本,2,200105,我的一个假期,80,70,87,70,87,384,B,
工作四年以后，我终于决定辞{CQ了}工作而来中国留学了。,200105224525200028,日本,2,200105,我的一个假期,65,80,65,68,63,329,C,
但是刚开始集训不久，我们就碰到了几个问题。,200105209525100026,日本,1,200105,我的一个假期,80,75,80,75,98,399,B,
我觉得这个活动很有趣。,200105201525200075,日本,2,200105,我的一个假期,65,80,60,51,50,294,C,
我还喜欢利用假期看书。,200105201525200083,日本,2,200105,我的一个假期,70,80,50,49,61,300,未参加,
到了第二天，大家都渴得很了，一想到山下的水，都想下山了。,200105109627100274,瑞士,1,200105,由“三个和尚没水喝”想到的……,70,60,50,35,55,255,未参加,
不过大家以为有人会帮他做。,200105109512200680,菲律宾,2,200105,由“三个和尚没水喝”想到的……,75,80,61,71,73,351,B,
赶快解决眼前的问题。,200105109525100691,日本,1,200105,由“三个和尚没水喝”想到的……,70,60,61,64,57,297,C,
孙和尚主张“这里的水全都是我的，因为我就是这高山庙的和尚，那么山底下的水也应该我的{CJs}。,200105109525100793,日本,1,200105,由“三个和尚没水喝”想到的……,70,55,59,64,61,293,C,
但一般这种想法不起作用。,200105109525200803,日本,2,200105,由“三个和尚没水喝”想到的……,80,70,77,53,82,352,C,
另一个道理是：人应该和睦相处、齐心协力。,200105109525200822,日本,2,200105,由“三个和尚没水喝”想到的……,75,65,84,77,91,379,B,
把家管理得干干净净，而且跟家人有一个良好的关系是很难做[B作]得到的。,200106570919250009,加拿大,2,200106,如何看待“妻子回家”,65,70,71,35,51,278,未参加,
