错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
因为这将导致家庭破裂，从而造成许多社会问题，而影响社会稳定。,200103533533250010,新加坡,2,200103,我对离婚问题的看法,80,85,72,68,90,389,B,
（4）不要[C]再重提以前对方所做错过的事情，只要[C]能改过就别再提起了。,200103533533250026,新加坡,2,200103,我对离婚问题的看法,75,80,60,56,61,323,C,
我的童年就在这[F這]平凡的环境成长[F長]到现在[BQ，]好像看电影一样回想过去万事变迁{CC迁变}，我相信童年是一个难忘的回忆{CC一面}。,200110540540150003,印度尼西亚,1,200110,我的童年,70,80,41,47,70,298,未参加,
我排行第二，上有哥哥，下有五个弟弟。,200110540540250001,印度尼西亚,2,200110,我的童年,70,95,49,63,72,342,C,
每当被父母斥责{CC斥罰}的时候，外婆总是护着我。,200110540540250018,印度尼西亚,2,200110,我的童年,70,90,63,63,79,358,C,
有些时候[B后]，残暴的局面在我跟前不停地上演{CJ+by一种悲剧}，使我完全失去信心面对人生。,200103680519201615,马来西亚,2,200103,我的童年,80,85,78,65,82,384,B,
我工作了也能帮助你们。[BC，],200104124547100232,哈萨克斯坦,1,200104,一封写给父母的信,75,65,63,39,65,294,未参加,
亲[F親]爱的妈妈、爸爸：我希望你们在毛里求斯身体很好，日子也过得不错。,200104124730100430,毛里求斯,1,200104,一封写给父母的信,65,85,55,23,67,285,未参加,
我只是不好意思回答，我更喜欢您啊。,200105550523150007,韩国,1,200105,一封写给父母的信,75,80,74,56,72,348,B,
两国之间，虽然节日的名称不同，可是节日的意义[B议]也许是相同的，都是向父母表达感谢之意的日子。,200105550523250004,韩国,2,200105,一封写给父母的信,80,75,85,54,74,359,B,
还有5月8日是父母节，我很遗憾不能给你们送鲜[B献]花。,200105550523250014,韩国,2,200105,一封写给父母的信,85,75,79,63,65,359,B,
2001、5、12××。,200105550523250026,韩国,2,200105,一封写给父母的信,70,75,74,73,70,351,B,
因为5月被称为家庭{CD的}月，而且这个星期二就是父母节。,200105550523250040,韩国,2,200105,一封写给父母的信,70,70,66,63,56,313,C,
我觉得这样的情景{CC景情}只有我们有{CD的}。,200105550523250340,韩国,2,200105,一封写给父母的信,75,65,44,47,49,267,未参加,
有一个人，我走路的时候，对我说：“你去哪儿？,200105209525100059,日本,1,200105,我的一个假期,70,70,67,65,66,326,C,
在那期间，我们去了几个有名的地方，我们对拉萨很满意了{CJ7很满足了拉萨}。,200105209525100003,日本,1,200105,我的一个假期,70,70,57,54,66,305,C,
