错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
祖父喜爱音乐，常教我唱歌。,200110540540250025,印度尼西亚,2,200110,我的童年,70,90,66,63,76,358,C,
当天下午回到家里，我们的一双脚起了无数的水泡。,200110540540250127,印度尼西亚,2,200110,我的童年,65,85,33,54,85,312,未参加,
不知情的我还在家里睡觉，而家里并没有其它人在，我那一群哥哥姐姐也不知道去了哪{CC那}里。,200103680519101603,马来西亚,1,200103,我的童年,80,80,75,72,85,384,B,
“草场边的秋千上，只有蝴蝶停在上面，黑板上老师的粉笔……”，背着沉甸甸的书包，我一踏入家门，就听到年幼的小弟播放的这首“童年”。,200103680519201608,马来西亚,2,200103,我的童年,90,90,89,88,98,453,A,
外公去世时，我六岁，未上小学。,200103680519201619,马来西亚,2,200103,我的童年,80,90,80,93,98,436,B,
我送给你们的照片是在云南拍的。,200104124619100227,罗马尼亚,1,200104,一封写给父母的信,70,75,68,58,72,332,C,
爸妈，我想你们都知道我今年是毕业生了。,200104124513100382,柬埔寨,1,200104,一封写给父母的信,70,70,41,49,49,267,未参加,
哈哈，每天在家里见面还说您们{CC您}好，觉得有点奇怪。,200105550523150003,韩国,1,200105,一封写给父母的信,70,70,60,63,61,312,C,
但是去年寒假期间[F間]，我是第一次与[F與]我的知心朋友去度[B渡]假。,200105610606250212,比利时,2,200105,我的一个假期,80,80,80,46,55,333,C,
而且已经来到了{CJX}春天[BQ，]这{CQ个}季节{CC季}对农民来说{CJ-sy是}最忙的时期。,200105550523250043,韩国,2,200105,一封写给父母的信,70,70,58,58,63,307,C,
我已经长大了，[BC。]以前不能理解父母的心情不断地惹火您们，[BC。]回头想想我真不对起您们{CD了}。,200105550523150297,韩国,1,200105,一封写给父母的信,70,70,71,56,63,318,C,
这肯定是{CD为}我们造成的，只顾我们的事{CC1一一事事}，不顾自己的身体。,200105550523250342,韩国,2,200105,一封写给父母的信,70,70,55,61,42,286,C,
父母对孩子的心情如何，我可能不能完完全全地理解。,200105550523250469,韩国,2,200105,一封写给父母的信,65,70,49,70,63,303,C,
而常常陪着我一起去玩[B完]儿，甚至没有因我错{CQ了}而打过{CQ我}的经验{CJ+zxy}。{CQ到},200105550523250527,韩国,2,200105,一封写给父母的信,70,65,60,35,58,274,未参加,
虽然五天这么短的时间，但是我{CD想}度{CQ过}了一个挺好的假期。,200105212525100023,日本,1,200105,我的一个假期,70,70,75,54,59,316,C,
这里有很多洋房，没有汽车。,200105212525200039,日本,2,200105,我的一个假期,65,70,55,54,55,285,C,
一定没有这么自由、[BC，]这么幸福的时间吧！,200105224525200028,日本,2,200105,我的一个假期,65,80,65,68,63,329,C,
夏天的重庆像个火炉，其酷暑和潮湿使留学生赶到外地去{CJba}。,200105209525200018,日本,2,200105,我的一个假期,70,65,80,79,83,363,C,
并且{CC且而}，{CJ-zhuy那时}正好是初夏，各种各样的花盛开着，增添{CC增长}了园林的美丽。,200105201525200010,日本,2,200105,我的一个假期,70,85,82,72,90,391,B,
