错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
痛苦{CC疼苦}的是除了他们以外，他们{CD的}周围的人。,200103533525250007,日本,2,200103,我对离婚问题的看法,70,65,34,35,52,242,未参加,
她非常{CD的}欣赏他，而她的男朋友也很爱她、疼她。,200103533533250025,新加坡,2,200103,我对离婚问题的看法,75,85,77,75,70,375,B,
这个学校是中泰文初级小学。,200109529529151004,泰国,1,200109,我的童年,70,85,42,32,81,302,未参加,
……想起童年愉快的生活，目前每天紧张工作的日子{WWJ}。,200110540540150005,印度尼西亚,1,200110,我的童年,70,90,52,75,90,370,C,
乐观、[BC。]积极的生活，一定能改变我们的命运，这就是童年给我最大的礼物。,200110540540150123,印度尼西亚,1,200110,我的童年,75,85,77,39,88,357,未参加,
他也是个朝鲜人，名叫×××。,200104124510100275,朝鲜,1,200104,一封写给父母的信,80,90,68,73,81,387,B,
亲爱的父母：我想说的第一句话[BD，]就是对不起。,200104124635100402,俄罗斯,1,200104,一封写给父母的信,75,65,49,51,63,290,未参加,
我已经长大了[BQ，]不过不尊重父母还{CC却是}这样做[BQ，]我还不是成人。,200105550523250006,韩国,2,200105,一封写给父母的信,65,60,52,42,38,240,未参加,
你们常说的就是“健康是最重要的[BQ”]。,200105550523250295,韩国,2,200105,一封写给父母的信,80,70,47,61,42,290,C,
如果我在那里一定给您们一朵花。,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
亲[B新]爱的爸爸妈妈：我已经二十六岁了。,200105550523250329,韩国,2,200105,一封写给父母的信,75,70,52,44,58,288,未参加,
不要再担[B但]心，再操心。,200105550523250329,韩国,2,200105,一封写给父母的信,75,70,52,44,58,288,未参加,
其实这几年以来我们韩国的经济情况一直不好。,200105550523150530,韩国,1,200105,一封写给父母的信,70,60,68,63,51,297,C,
那时我一句“你好”也说不出，但，他们通过写字来跟我交流。,200105212525100014,日本,1,200105,我的一个假期,75,70,57,56,70,317,C,
