错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
他们几乎是清一色的印度教徒。,200110540540150015,印度尼西亚,1,200110,我的童年,75,90,74,65,90,388,B,
但是，很不幸的狗不明原因[D下]死了{CJs}。,200103680519201606,马来西亚,2,200103,我的童年,85,85,64,70,74,373,B,
虽三年来多少次的写信不常见{CJ？}，但姐姐的信里往往说到全家的事以及国家的最新新闻[B门]，[BC、]{CQ所以}也不觉得我被忘掉了[BQ。]几天前居然来了叔叔写的一封{CJ-zxy信}，[BC、]给我送了一幅亲手画的画，我觉得十[B意]分愉快。[BC、],200104124632100219,摩洛哥,1,200104,一封写给父母的信,70,65,63,58,76,318,C,
所以我也常常强逼自己写一两封。,200104124632100219,摩洛哥,1,200104,一封写给父母的信,70,65,63,58,76,318,C,
也许以前对这方面不太感兴趣，是因为经济学是很难理解的。,200104124610200377,法国,2,200104,一封写给父母的信,70,85,47,49,56,299,未参加,
我现在最担心的不是学习而是我们的家里人，特别{CJ-sy是}妈妈和妹妹。,200104124545100431,乌兹别克斯坦,1,200104,一封写给父母的信,70,65,52,28,29,230,未参加,
第二，我会认真学习。,200105550523150003,韩国,1,200105,一封写给父母的信,70,70,60,63,61,312,C,
你们俩为了我能在{CC以}汉城上大学不辞辛苦。,200105550523150056,韩国,1,200105,一封写给父母的信,70,65,58,54,74,307,C,
我没有给你们送花，也没有给你们打个电话。,200105550523150333,韩国,1,200105,一封写给父母的信,65,65,41,44,36,235,未参加,
您非常不喜欢晚睡晚起。,200105550523250340,韩国,2,200105,一封写给父母的信,75,65,44,47,49,267,未参加,
请你们替我向他们问候一下。,200105550523150462,韩国,1,200105,一封写给父母的信,65,65,47,37,61,259,未参加,
可到晚上也没买好看中的东西。,200105550523250355,韩国,2,200105,一封写给父母的信,70,75,74,47,49,304,C,
这样一来，我们除了每周打一次{CD的}长途电话之外，很[B得]少有机会能知道彼此{CQ的}近况{CD了}。,200105550525150516,日本,1,200105,一封写给父母的信,70,80,38,44,63,285,未参加,
用个人电脑的所谓[B为]“[BC‘]个人电脑（计算机）网络”[BC’]{CJX}天天能联络了。,200105550525150516,日本,1,200105,一封写给父母的信,70,80,38,44,63,285,未参加,
虽然，他说的话有广东话的口音，有点儿难{CD听}懂，但是，他耐心地说，我可以理解他的热情、[BC，]情况。,200105212525200036,日本,2,200105,我的一个假期,65,70,57,77,74,329,C,
到现在也{CJX}那时候的种种情景很清楚。,200105209525100005,日本,1,200105,我的一个假期,70,70,70,65,72,335,C,
正好那时，我男朋友决定一次{CJX}回国。,200105201525200050,日本,2,200105,我的一个假期,70,70,57,54,41,280,未参加,
”我是做为一个兼职人员并不完全熟识公司内部的一些管理{CJs}，那个平时跟我联系的人突然提到我不认识{CC变识}的职员[BQ，]我一下子不知道该怎么办[BQ，]导[B到]致工作太慢的结果。,200105109525200477,日本,2,200105,由“三个和尚没水喝”想到的……,70,75,86,69,93,382,B,
现在一滴{CJ-zxy水}也没有了”[BQ。]另一个和尚{CD说}对第一{CQ个}发言的和尚说：“你烦不烦？,200105109525100691,日本,1,200105,由“三个和尚没水喝”想到的……,70,60,61,64,57,297,C,
