错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
总之，没有爱情的婚姻是不道德的，应该允许他们离婚。,200103533533250009,新加坡,2,200103,我对离婚问题的看法,95,90,87,70,100,441,A,
（4）不要[C]再重提以前对方所做错过的事情，只要[C]能改过就别再提起了。,200103533533250026,新加坡,2,200103,我对离婚问题的看法,75,80,60,56,61,323,C,
童年时[F時]，我的家庭环境[B景]艰苦，自我六岁[F歲]时父母离婚，母亲独自{CC单自}负[F負]担家庭{CC责}，我和妹妹年纪[F紀]还小，母亲为了两{CQ个}女{CQ儿}光明的前程，不辞劳[F勞]苦，日夜工作，把所赚[B搛]得的钱給我俩做读书的费用。[BC，],200109529529251001,泰国,2,200109,我的童年,70,70,50,51,52,281,未参加,
”这首歌对我来说，是一首讽刺的歌曲。,200110540540250018,印度尼西亚,2,200110,我的童年,70,90,63,63,79,358,C,
开始还常为想念爸妈而啼哭[B器]，但外公家境较富裕，常买些玩具、衣服、更重要的是买好吃的东西来哄[B哎]我。,200110540501250129,中国,2,200110,我的童年,80,90,68,49,92,374,C,
父亲经商[BQ，]去{CC上}小地方（指别的更小的村落）去做生意[BQ，]一个月难得[B的]回家一次，所以我从小就不曾感受到父爱，[BC。]也不曾受过爸爸的教诲[F誨]。,200110540540150122,印度尼西亚,1,200110,我的童年,70,90,55,70,72,350,C,
可想而知，我学英文总比华文多，回家后就说大量咬字不清的英文。,200103680519201617,马来西亚,2,200103,我的童年,80,80,80,75,93,400,B,
外公去世时，我六岁，未上小学。,200103680519201619,马来西亚,2,200103,我的童年,80,90,80,93,98,436,B,
那我寒假或者暑假不回家的理由就是要留在这里，了解中国的文化。,200104124538100152,伊朗,1,200104,一封写给父母的信,65,85,49,39,47,275,未参加,
亲爱的爸爸、妈妈！,200104124520200331,蒙古国,2,200104,一封写给父母的信,65,90,58,51,70,325,C,
我有一件事想跟您道歉，妈妈。,200105550523150003,韩国,1,200105,一封写给父母的信,70,70,60,63,61,312,C,
所以最近我有点紧张、担心。,200105550523250035,韩国,2,200105,一封写给父母的信,70,75,68,56,74,332,C,
一转眼就到了2001年夏天，你们都60岁了，请小心中暑[B署][BQ。]从忠州，你们的儿子×××。,200105550523150054,韩国,1,200105,一封写给父母的信,70,65,58,58,49,286,C,
这个星期二就是父母节[BQ，]可我没时间过去看爸妈[BQ，]真对不起。,200105550523250058,韩国,2,200105,一封写给父母的信,75,70,82,70,58,344,B,
妈妈，爸爸你们知道吗？,200105550523150327,韩国,1,200105,一封写给父母的信,70,75,44,30,58,266,未参加,
但是，您们别担心吧！,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
那时我就是要钱，没有想[B相]别人。,200105550523150333,韩国,1,200105,一封写给父母的信,65,65,41,44,36,235,未参加,
所以您想让我们上大学，跟高雅的朋友们相处。[BC、],200105550523250349,韩国,2,200105,一封写给父母的信,70,65,52,54,65,292,C,
下次写信的时候，我一定注意些。,200105550523150462,韩国,1,200105,一封写给父母的信,65,65,47,37,61,259,未参加,
你们离开我们时把我的手紧握着说：“你们一定坚持{CC坚强}下去！,200105550523250466,韩国,2,200105,一封写给父母的信,65,75,33,56,51,267,未参加,
想起来还没去过的地方，[BC。]例如，云南、[BC，]桂林、[BC，]大连等等。,200105201525200014,日本,2,200105,我的一个假期,60,70,52,54,57,278,未参加,
今年寒假的时候，我跟两个日本朋友一起去越南旅游了。,200105201525200075,日本,2,200105,我的一个假期,65,80,60,51,50,294,C,
马来西亚位于赤道附近[BQ，]所以{CQ一年}到头都{CQ是}夏天的感觉。,200105302525200046,日本,2,200105,我的一个假期,65,70,67,51,50,289,C,
如果大家这么做的话，这个社会能够{CD过得}更好。,200105109525100496,日本,1,200105,由“三个和尚没水喝”想到的……,70,70,57,62,53,300,C,
他们三个人也就互相依赖别人去挑水，但是最后还是没人去挑。,200105109540200490,印度尼西亚,2,200105,由“三个和尚没水喝”想到的……,75,70,54,51,70,309,未参加,
在庙里只有一个和尚时，他每天都要到山底下自己挑水喝。,200105109525200507,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,50,71,73,315,C,
我想到的是这样人生{CJX}的道理。,200105109525200508,日本,2,200105,由“三个和尚没水喝”想到的……,70,65,54,51,66,292,未参加,
现在哈尔滨的很多大学生为了保护森林，尽量不使用方便筷子、[BC。]一次性的饭盒。,200105109525200601,日本,2,200105,由“三个和尚没水喝”想到的……,70,75,73,64,59,330,C,
”第二天，按李和尚的设计，作起来大仙。,200105109525100735,日本,1,200105,由“三个和尚没水喝”想到的……,75,55,63,75,73,326,C,
这时候还算不错，但是要做像抬水这样的很苦的工作时，只有把两{CC二}个人的力量合起来，才可以抬起来水。,200105109525100737,日本,1,200105,由“三个和尚没水喝”想到的……,60,65,48,71,64,291,未参加,
他们想了半天，终于想到了一个新的办法。,200105109525100789,日本,1,200105,由“三个和尚没水喝”想到的……,65,65,48,55,50,267,未参加,
一个道理是：虽然在人间世界必需分工{CC分业}，但是我们应该各负责任、自理自办、[BC，]自力更生。,200105109525200822,日本,2,200105,由“三个和尚没水喝”想到的……,75,65,84,77,91,379,B,
我们应该自己承担自己的任务，而且跟别人一起去做。,200105109525200856,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,59,80,68,335,C,
如果可以，我也想过这种生活。,200106570919250009,加拿大,2,200106,如何看待“妻子回家”,65,70,71,35,51,278,未参加,
