错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
我也深信这是人与人[B个]相处[B楚]的基础{CC基本}。,200103533533150001,新加坡,1,200103,我对离婚问题的看法,90,85,87,72,90,421,A,
本人不赞成某一方由于[F於]有所成就而放弃另一放[B方]而离婚，但如双方真的无法维持婚姻，则应离婚。,200103533533250018,新加坡,2,200103,我对离婚问题的看法,80,80,87,58,96,393,B,
为什么呢？,200103533525250034,日本,2,200103,我对离婚问题的看法,75,75,65,75,74,354,B,
每个人都有他的童年故事，我也不例外。,200110540540150022,印度尼西亚,1,200110,我的童年,80,85,44,44,83,330,未参加,
母亲早亡，父亲只好担当双重责任，教育孩子。,200110540540150141,印度尼西亚,1,200110,我的童年,60,95,41,39,85,310,未参加,
我在故乡——美丽的邦独岛渡过了我的童年直到青年时代。,200110540540150142,印度尼西亚,1,200110,我的童年,70,90,36,51,90,330,未参加,
日子渐渐地{CC的}过去，人也长大了[BQ。]忆起昔日的童年[BQ，]也只有那说不完的话语和忘不了的情节。,200103680519201606,马来西亚,2,200103,我的童年,85,85,64,70,74,373,B,
我在吉隆坡出生，出生不到一年，母亲怀了第二胎，家里事务又多，实在没有办法兼顾我，母亲便把我寄托{CQ在}乡下外婆家。,200103680519201612,马来西亚,2,200103,我的童年,85,85,86,83,93,427,A,
总是觉得，人们生活过得好好的，为什么还需要一大堆的理论让自己[B‘]烦恼[B脑][BD’]？,200103680519101616,马来西亚,1,200103,我的童年,85,70,67,78,80,371,C,
你们在上次写的那封信里没有提到这些。,200104124619100227,罗马尼亚,1,200104,一封写给父母的信,70,75,68,58,72,332,C,
我们在学习上、[BC，]生活上都互相帮[B邦]助，亲如兄弟。,200104124510100275,朝鲜,1,200104,一封写给父母的信,80,90,68,73,81,387,B,
我一定要回国再一次亲身{CC自身}感受{CC体验}雅典的阳光！,200104124631200365,希腊,2,200104,一封写给父母的信,80,90,60,61,65,351,C,
您曾经说过：“不管怎么样，你{CC我}一定要坚持努力。,200104124506100419,巴基斯坦,1,200104,一封写给父母的信,75,85,58,51,65,327,C,
为了报答你们对我的恩情{CC爱情}，我一定会坚持不懈地认真学习，最后，在今年十一月份的大学入学考试中取得优秀的成绩，考上我和你们都{CJ-sy认为}{CD所}理想的大学{CD的}。,200105550523150002,韩国,1,200105,一封写给父母的信,70,65,68,56,79,324,C,
从现在{CQ起}我要帮你们的忙。,200105550523250005,韩国,2,200105,一封写给父母的信,70,70,38,42,54,262,未参加,
”怎么样？,200105550523150034,韩国,1,200105,一封写给父母的信,65,75,52,37,56,272,未参加,
你的女儿,200105550523250335,韩国,2,200105,一封写给父母的信,70,70,49,44,54,275,未参加,
到山上的路不好，但是风景美极了。,200105212540200002,印度尼西亚,2,200105,我的一个假期,80,75,72,63,59,340,B,
对我来说这是我第[C]一次到英语圈{CJ-zxy国家}的旅游{CD了}[BQ，]而且我的英语水平不是那么高。,200105212525200042,日本,2,200105,我的一个假期,65,70,32,32,44,229,未参加,
我们家的安排那时候特别多。,200105209922200028,美国,2,200105,我的一个假期,70,75,77,42,61,314,C,
我看到很多穿民族服饰{CC2服}的姑娘们和{CQ老}太太们，觉得很有意思。,200105209525200010,日本,2,200105,我的一个假期,80,75,82,72,90,390,B,
有子女的则[F則]更惨[F慘]，要独[F獨]个[F個]人乘担[F擔]子女的学[F學]费[F費]、其他生活费[F費]等等。,200106570922250001,美国,2,200106,如何看待“妻子回家”,70,85,66,65,70,348,C,
父亲[F親]的每句话[F話]，我都记[F記]在心中，慢慢地{CC的}让[F讓]自己做到最好，不负[F負]父亲[F親]的期望。,200203522522250002,缅甸,2,200203,记对我影响最大的一个人,85,80,62,62,66,348,C,
当我要参加高考时，他比我还紧张（这点我是后来才知道的），他多么希望他的{CC和}梦想能够由我来实现啊！,200203533533250020,新加坡,2,200203,记对我影响最大的一个人,85,85,81,77,95,418,B,
