错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
对一个还没有成家的{CD一对}年轻人，爱情当然是很重要的，结了婚是另[B令]一回事了。,200103533533150002,新加坡,1,200103,我对离婚问题的看法,90,70,42,30,39,264,未参加,
既然已结了婚，[BC、]就要坚守这一份承诺，[BC、]负起这一个责任。,200103533540150013,印度尼西亚,1,200103,我对离婚问题的看法,80,90,85,82,92,424,A,
经常都要辅导同学们的功课。,200110540540250001,印度尼西亚,2,200110,我的童年,70,95,49,63,72,342,C,
自七岁那年起，我就读了本地一所有名的小学，而且学习成绩很好，因此认识了很多朋友。,200110540540150011,印度尼西亚,1,200110,我的童年,75,90,66,44,63,332,C,
祖屋附近，每逢星期一都会有夜市集。,200103680519201604,马来西亚,2,200103,我的童年,85,90,83,83,100,437,A,
我在这边一年，我会好好照顾自己的。,200104124501200069,中国,2,200104,一封写给父母的信,90,75,55,49,72,335,未参加,
不过现在想想，跟你们一起生活的时间是{CJX}对我来说最重要的宝贝。,200105550523250040,韩国,2,200105,一封写给父母的信,70,70,66,63,56,313,C,
我没适应{CD了}所有的事儿。,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
我非常感谢您们，[BC、]到现在，如果爸妈不在的话，[BC、]我不能这样长大了。,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
以前爸爸对我说“人生不是短距离赛跑{CC跑赛}，而是马拉松赛跑{CC跑赛}[BQ，]自己的人生中一定有困难，年轻的时候，没有困难的人却{CJ-sy是}奇怪的”现在我对爸爸想说{CJX}这样：[BC。]我现在努力学习，一定马到成功，爸爸，妈妈一定看我以后的样子！,200105550523250335,韩国,2,200105,一封写给父母的信,70,70,49,44,54,275,未参加,
当我开始一个人{CD的}生活时，我天天想你们，天天祈祷你们能过好日子。,200105550525150516,日本,1,200105,一封写给父母的信,70,80,38,44,63,285,未参加,
我父母为了让我更了解中国，就让{CC从}我{CQ从}十二岁那年开始学习汉语，学习也只是一个星期一次，两个小时，实在太少了。,200105212540200002,印度尼西亚,2,200105,我的一个假期,80,75,72,63,59,340,B,
我认为在中国文化里存在一些非常有价值的东西，因为它经过了很悠久的历史，并渐渐形成{CD出来}{CD的}。,200105212525100004,日本,1,200105,我的一个假期,75,80,80,70,76,372,B,
我个人不怎么爱去旅行[BQ。]我知道历史的重要性，历史不是一下子{CC3冰冻三尺一日之寒的}造得出来{CJs}。,200105209525100033,日本,1,200105,我的一个假期,70,65,50,54,44,269,未参加,
我原来打算去四川别的地方旅游，但是因为成都这座特别舒适的城市引起我的兴趣{CC一切}，我决定在成都过整个假期。,200105209627100063,瑞士,1,200105,我的一个假期,65,60,34,46,63,251,未参加,
因为我从小身体瘦弱，所以我父母考虑让我去姥[B老]爷家度假，对我身体有好处。,200105201525200088,日本,2,200105,我的一个假期,80,90,87,72,83,407,B,
在小组里面总会有一些人非常非常努力，一直想把任务赶[B感]快做[B作]完，另一方面，有一些人总会依靠别人而不做[B作]任[B认]何工作，这些人就是属于“龙多四靠”的人。,200105109540100683,印度尼西亚,1,200105,由“三个和尚没水喝”想到的……,85,65,50,51,84,324,未参加,
课程在学员们依依不舍的誊恋中结束，大家都回到自己工作的岗位继续执教。,200203533533250003,新加坡,2,200203,记对我影响最大的一个人,90,85,76,70,82,400,B,
我小时的言行举止尤其受到约束，例如吃饭得粒米不剩，与母亲外出购物时也不能看见喜爱，抑或自己的朋友也拥有的玩具，就嚷着要买。,200203533533250016,新加坡,2,200203,记对我影响最大的一个人,90,80,71,81,88,405,B,
我认为关键在于安乐死的定义，如果有安乐死的明确的定义的话，不会发生这样的矛盾。,200205204525200097,日本,2,200205,如何看待“安乐死”,65,85,71,58,82,351,C,
我承认“安乐死”的最重要的原因是要求“安乐死”的人的痛苦{CD太}极了。,200205204525100144,日本,1,200205,如何看待“安乐死”,60,75,38,58,35,252,未参加,
如果病人有权选择[F擇]“安乐死”，他可以停止自己受到更多的折磨，[BC。]他也可以让自己死得{CC的}更有尊严。,200205204922200186,美国,2,200205,如何看待“安乐死”,75,75,85,88,96,409,B,
我觉重新规定一种法律也{CQ是}好的办法。,200205212525100009,日本,1,200205,如何看待“安乐死”,65,80,66,54,61,314,C,
我一听“安乐死”这句话，感到可怕，[BC。]因为这是跟死有关的。,200205224525200025,日本,2,200205,如何看待“安乐死”,70,75,41,76,54,305,未参加,
我想“安乐死”的法律化是会实现{CC2做}的，加以条件就行了。,200205209525100022,日本,1,200205,如何看待“安乐死”,70,80,46,60,44,290,C,
但是如果{CD只}有一个人不同意，我觉得不可取安乐死的方法。,200205201525200091,日本,2,200205,如何看待“安乐死”,75,80,44,72,70,332,未参加,
后来我发现这对我将来不利。,200210540540250003,印度尼西亚,2,200210,如何解决“代沟”问题,75,60,23,36,46,226,未参加,
那么从何开始呢？,200210540540150113,印度尼西亚,1,200210,如何解决“代沟”问题,65,70,78,65,75,339,C,
