错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
人人都有童年，我相信每个人的童年对于他自己来说，都是难以忘怀的。,200109529529151009,泰国,1,200109,我的童年,80,75,67,42,72,327,C,
从那时起，我才开始懂得金钱的价值，[BC。]一直到现在．[BC，]我妈妈早已康复了，我呢，也从那次时候的遭遇得到了启发，从此，知道了金钱的价值。,200109529529151009,泰国,1,200109,我的童年,80,75,67,42,72,327,C,
我是在一个多兄弟、父母并不富裕的家庭中生长的。,200110540540250001,印度尼西亚,2,200110,我的童年,70,95,49,63,72,342,C,
妈妈为了满足我的愿望，就牵[B摔]着我到商店去买。,200110540540250037,印度尼西亚,2,200110,我的童年,70,75,36,32,81,283,未参加,
来的话，请你提前和我打个招呼，以便有时间准备一下你们所需要的一切。,200104124619100227,罗马尼亚,1,200104,一封写给父母的信,70,75,68,58,72,332,C,
我实[B时]在无[F無]法报答您们的恩情{CC恩惠}。,200105550523250024,韩国,2,200105,一封写给父母的信,65,65,38,18,49,219,未参加,
坦白地说，我以前好几次试过给你们写信，尤其是每逢父母节，我的朋友们都给自己的父母写信，我也试过。,200105550523250035,韩国,2,200105,一封写给父母的信,70,75,68,56,74,332,C,
否则，我不能体验{CC体现}社会活动。,200105550523250043,韩国,2,200105,一封写给父母的信,70,70,58,58,63,307,C,
所有的父母都望子成龙。,200105550523150293,韩国,1,200105,一封写给父母的信,80,70,77,73,79,369,B,
从来没说过这句话，可现在会向[B响]你们说：“我不能没有你们，我真的真的爱你们”。,200105550523250519,韩国,2,200105,一封写给父母的信,65,70,71,61,61,314,C,
我在他家，每天晚上跟他一起睡觉，有时候跟他妈妈一起做菜，有时候他哥哥带我上街逛一逛。,200105212525100017,日本,1,200105,我的一个假期,70,75,72,63,68,337,C,
我今年能看到故乡了。,200105209525200066,日本,2,200105,我的一个假期,75,75,65,58,68,331,C,
有一天早上起来，我迷迷糊糊地去洗手间。,200105201525200088,日本,2,200105,我的一个假期,80,90,87,72,83,407,B,
他向别的和尚说：“你们用水桶抬水到庙里的大水桶{CJba}，如果大水桶满了的话，不用我们三个人分着喝，你们俩喝吧，不用管我。,200105109525100485,日本,1,200105,由“三个和尚没水喝”想到的……,75,65,70,75,77,349,B,
后来来了第二个和尚，他们互相帮助，一起抬水。,200105109525200603,日本,2,200105,由“三个和尚没水喝”想到的……,70,70,57,80,79,344,C,
第二个和尚叫王和尚，他的身体是很棒{CJsd}。,200105109525100735,日本,1,200105,由“三个和尚没水喝”想到的……,75,55,63,75,73,326,C,
但是，没过多久，山下的人也过{CJX}不来了。,200105109525100735,日本,1,200105,由“三个和尚没水喝”想到的……,75,55,63,75,73,326,C,
我们为了自己，先想想别人的事情。,200105109525200805,日本,2,200105,由“三个和尚没水喝”想到的……,65,70,48,47,53,269,未参加,
因为不{CJX}他下去挑水他就一定没水喝，所以这是他自己的事就不会想到别人。,200105109520200854,蒙古国,2,200105,由“三个和尚没水喝”想到的……,70,70,57,49,70,304,未参加,
我们应该逼她丈夫养活她和孩子。,200106570919250009,加拿大,2,200106,如何看待“妻子回家”,65,70,71,35,51,278,未参加,
记得在儿时，从小双亲去世，就由哥哥一手把我扶养成人。,200203533533250008,新加坡,2,200203,记对我影响最大的一个人,80,75,48,60,73,327,C,
另外一种看法就是跟我一样，[BC。]赞成。,200205204525200036,日本,2,200205,如何看待“安乐死”,65,65,52,56,54,276,未参加,
于是，他为了解脱他的永远也不能治的痛苦而结束自己的生命。,200205204525100044,日本,1,200205,如何看待“安乐死”,70,70,52,45,58,283,未参加,
所以我想把“安乐死”认定为个人的合法权利而在法律上也保护“安乐死”的权益是必要的。,200205204525100103,日本,1,200205,如何看待“安乐死”,65,80,60,76,72,341,C,
有人说，安乐死可以省钱[BQ，]这样的想法[BD，]很不好，没有人性{CC人心}。,200205204525200104,日本,2,200205,如何看待“安乐死”,65,80,44,58,37,272,未参加,
我想需要的条件是三个:[BC。]第一是主体有安乐死的意愿{CC意志}，[BC、]应该在主动性原则上允许。,200205204525100138,日本,1,200205,如何看待“安乐死”,75,80,66,63,65,340,C,
我的意见是早一定制定法律好。,200205204525100177,日本,1,200205,如何看待“安乐死”,65,65,44,56,58,272,未参加,
具体的病名有名种各样、都靠医疗家努力才形成{CJsd}。,200205204525100182,日本,1,200205,如何看待“安乐死”,70,70,77,56,58,319,C,
这应该是{CC于}病人来做的一个决定。,200205212525200015,日本,2,200205,如何看待“安乐死”,65,80,33,72,58,296,未参加,
