错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
我一长大就回头想[BQ，]如果当时我没有我姐姐和我的邻居朋友[BD，]我不知道会发生什么样的结果。,200109529529251005,泰国,2,200109,我的童年,70,75,39,49,61,283,未参加,
那是为[F為]何？,200109529529251008,泰国,2,200109,我的童年,70,70,70,61,83,342,C,
我与妈妈相依为命，掌管着店里的事。,200110540540250001,印度尼西亚,2,200110,我的童年,70,95,49,63,72,342,C,
我只能在工作中找到自我的价值。,200110540540250007,印度尼西亚,2,200110,我的童年,70,90,77,73,88,391,B,
现在我回想起来，我觉得我的父亲最可爱。,200103680519101601,马来西亚,1,200103,我的童年,75,80,61,72,85,364,B,
每一次比赛，和我一组的只{CC奇}败无胜。,200103680519101601,马来西亚,1,200103,我的童年,75,80,61,72,85,364,B,
因此，我到了凯[C]理的火车站以后，我随便坐在一辆{CC件}去苗族村庄的汽车上。{CQ在},200105610610250209,法国,2,200105,我的一个假期,70,80,57,61,63,321,C,
我首[B手]先想说“父亲{CC父母}，母亲！,200105550523250005,韩国,2,200105,一封写给父母的信,70,70,38,42,54,262,未参加,
老师们也非常认真，我也要赶上英语课去补习班学习英语，所以上课{CD上}，没有什么大的问题。,200105550523250021,韩国,2,200105,一封写给父母的信,65,65,63,56,61,294,C,
等{CD了}我考上大学以后，我为你们买补[Pbú]药[F樂]，带你们去外国旅行。[BC，],200105550523250024,韩国,2,200105,一封写给父母的信,65,65,38,18,49,219,未参加,
那就是姐[B组]姐的婚事。,200105550523150049,韩国,1,200105,一封写给父母的信,75,85,63,61,47,324,C,
我已经长大了，还有找到了好工作，快要到了{CJX}幸福的一天，为了这一天，你们保重身体。,200105550523150054,韩国,1,200105,一封写给父母的信,70,65,58,58,49,286,C,
您虽然不说出任何心里的话，但我明白你的心。,200105550523150293,韩国,1,200105,一封写给父母的信,80,70,77,73,79,369,B,
几天以后，就是父母节。,200105550523150330,韩国,1,200105,一封写给父母的信,70,75,47,39,42,262,未参加,
姐姐和弟弟呢？,200105550523150345,韩国,1,200105,一封写给父母的信,65,70,47,54,45,267,未参加,
虽然那时[B是]我们没有什么钱，可现在来想不知多么幸[B辛]福。,200105550523250519,韩国,2,200105,一封写给父母的信,65,70,71,61,61,314,C,
”那{CC这}年的春节过得{CC的}很愉快。,200105224525200005,日本,2,200105,我的一个假期,80,70,87,70,87,384,B,
那时候我决定今年七月我一定去旅行。,200105201525200014,日本,2,200105,我的一个假期,60,70,52,54,57,278,未参加,
这次留学到六月份结束，然后我马上回日本，就得开始找工作。,200105201525200015,日本,2,200105,我的一个假期,60,65,52,61,57,278,未参加,
长江下游的南京的水，不是清{CJs}，可是实在宽大。,200105302525200045,日本,2,200105,我的一个假期,65,70,57,56,57,291,C,
除此之外，还有一些表现出来即天真又可爱的{CJX}这三个和尚形象的想法以及办法。,200105109525100592,日本,1,200105,由“三个和尚没水喝”想到的……,70,55,61,58,73,301,C,
