错句,作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书
他们觉得条件已成熟，就不顾家人的反对结婚了。,200103533533250025,新加坡,2,200103,我对离婚问题的看法,75,85,77,75,70,375,B,
他们几乎是清一色的印度教徒。,200110540540150015,印度尼西亚,1,200110,我的童年,75,90,74,65,90,388,B,
白天上学时，除{CD家里}吃饱外，还有零用钱，我把这些零用钱大部分[B份]都存起来。,200110540501250129,中国,2,200110,我的童年,80,90,68,49,92,374,C,
老师很准时，总是在敲钟前把一切教具都准备好。,200111512512250003,菲律宾,2,200111,我的一个假期,80,95,87,75,98,430,B,
所以很快会再见面。,200104124538200134,伊朗,2,200104,一封写给父母的信,80,65,47,44,45,269,未参加,
我好久没给你们写信{CQ了}，[BC、]请原谅{CC抱歉}。,200104124619100227,罗马尼亚,1,200104,一封写给父母的信,70,75,68,58,72,332,C,
中国人很重视交朋友，这个{CJ-sy是}他们的最佳特点。,200104124545100462,乌兹别克斯坦,1,200104,一封写给父母的信,70,80,41,37,42,260,未参加,
对不起，妈妈。,200105550523150003,韩国,1,200105,一封写给父母的信,70,70,60,63,61,312,C,
现在我没有能力{CC无可奈何}帮助你们，可是我很爱你们。,200105550523250046,韩国,2,200105,一封写给父母的信,70,65,52,61,56,290,C,
您还把我当作小孩儿，但是回家以后一定给您看看比以前更{CD长}大的、更成熟的[BD、]您们[L]的儿子。,200105550523150048,韩国,1,200105,一封写给父母的信,70,80,58,47,76,321,C,
2001年5月12日在汉城你们的,200105550523250047,韩国,2,200105,一封写给父母的信,70,70,38,49,61,276,未参加,
如果我在你们的身边，我一定好好照顾你们，可是情况如此，你们自己保重{CJ+buy一下}！,200105550523250295,韩国,2,200105,一封写给父母的信,80,70,47,61,42,290,C,
我老家在日本北部，冬天降雪量挺多。,200105209525200014,日本,2,200105,我的一个假期,65,70,80,75,72,348,C,
去年我在南京师大{CD学}学习汉语。,200105209525100003,日本,1,200105,我的一个假期,70,70,57,54,66,305,C,
我是{CQ在}一所艺术学院里读美术史的研究生。,200105209525200037,日本,2,200105,我的一个假期,70,85,67,61,66,341,C,
我们除了{CJ+sy去}西安以外，{CJ-zy还}去了太原、青岛和北京[BQ。]但是对我们来说，没什么，我们用这个假期来西安旅游非常满足了。,200105201525100046,日本,1,200105,我的一个假期,65,75,57,58,66,308,C,
你看，人类就是这么自私吧{CC吗}？,200105109627100274,瑞士,1,200105,由“三个和尚没水喝”想到的……,70,60,50,35,55,255,未参加,
我读了这篇[B扁]文章，就想到了我的家庭生活及在公司工作的时候的有些经验。,200105109525100496,日本,1,200105,由“三个和尚没水喝”想到的……,70,70,57,62,53,300,C,
谁是最拥有体力来抬水的？,200105109525100751,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,50,62,82,302,未参加,
他的学生{CD就}知道{CD了}很多{CD个}技术，[BC。]但没有教——不教别人那个知识。,200105109525100843,日本,1,200105,由“三个和尚没水喝”想到的……,65,60,27,51,50,236,未参加,
吸烟者把自己的烟扔在拉圾箱里的话，我们不吸烟者能安心地上街。,200105109525100859,日本,1,200105,由“三个和尚没水喝”想到的……,65,70,50,69,64,304,C,
父亲[F親]知道后，痛心欲绝，但，他并[F並]没有责备我，每天风雨不改，放工后，骑着那辆破旧的摩多车来看我，看着父亲[F親]那枯干的面孔，我心里感到阵阵的心痛，父亲[F親]我对不起你，父亲[F親]我错了，我告诉我自己，我要发[F發]奋图强[F強]，我要从新[B心]做人，父亲[F親]你原谅我，看着父的背影，我的泪[F淚]水一串串地流下。,200203533533250012,新加坡,2,200203,记对我影响最大的一个人,80,70,64,62,64,330,C,
当然只是{CQ从}法律来看的话是犯罪的，[BC。]法律也不容许{CC容易}承认。,200205204525200035,日本,2,200205,如何看待“安乐死”,65,55,63,70,51,286,C,
我的说法也许会带来很多争议，但我希望通过这篇文章，大家能对“安乐死”这话题有新的见解，人的生死是不是该由当事人（病人）来决定，还是由“社会道德”宗教来决定？,200205204919100091,加拿大,1,200205,如何看待“安乐死”,90,75,63,56,75,353,C,
身体上的病，心理上的病等等。,200205201525200009,日本,2,200205,如何看待“安乐死”,70,75,55,63,68,320,C,
但是虽然医疗[F療]技术发达的今天也治不了的病不少。,200205201525100143,日本,1,200205,如何看待“安乐死”,85,85,58,58,58,339,C,
那个病{CQ是}不治之症的话，对家人{CQ来说是}很大{CC多}负担。,200205201525200157,日本,2,200205,如何看待“安乐死”,75,70,30,51,39,254,未参加,
随着医疗技术的发展，[BC。]安乐死的问题也严重起来了。,200205215525200011,日本,2,200205,如何看待“安乐死”,75,80,66,67,82,361,B,
这[F這]样[F樣][BD，]才能避免“安乐[F樂]死”成为[F爲]人们[F們]作其他不轨[B执[F執]]意图[F圖]的工具，{CD而}成为[F爲]一种[F種]合法的路径[F徑][BD，]{CQ来}解除晚期{CC末期}病患者的痛苦。,200210543919150006,加拿大,1,200210,如何看待“安乐死”,70,80,84,93,91,408,B,
指出这两者之间矛盾处。P},200210540540150043,印度尼西亚,1,200210,如何解决“代沟”问题,75,70,53,67,77,331,C,
我认[F認]为这都在于做父母与孩子间要{CD造成}互相了解，有默契[BQ，]有宽容、[BC，]包含及谅解。{CP教育方式该改变了，也包容年青一代的作风。P},200210540540250052,印度尼西亚,2,200210,如何解决“代沟”问题,85,75,73,73,73,371,B,
所以受影响小时[F時]候比较[F較]容易，长大了就比较[F較]难[F難]了。,200203522522210017,缅甸,2,200203,记对我影响最大的一个人,75,65,24,48,70,269,未参加,
要不然，大家不会常说“失败是成功{CD的}之母”。,200205109533200961,新加坡,2,200205,如何面对挫折,80,60,34,62,48,271,未参加,
[BQ][BQ《]撒哈拉的故事[BQ》]是我最喜欢读的一本书，它的作者是三毛，一位非常出名和有影响力的台湾作家，我是在3年前开始阅读它的，结果一读便读得[B的]津津有味，再三地读它还是那么地生动有趣。[BQ《],200305533533150010,新加坡,1,200305,我最喜欢读的一本书,70,70,71,75,74,348,C,
读了这本书后，使我感到自己也应该向斯米坦那学习，所以我很喜欢这本书。,200305533533250024,新加坡,2,200305,我最喜欢读的一本书,60,60,68,65,81,316,未参加,
性格[B个]顽强[F強]，不喜欢这个女儿而常常为难她，后来看见她性格却和他相似，而且这女儿，脾气虽然坏，但却很爱她[B他]妈妈，他被女儿尖酸刻薄的语言骂醒，不但原谅了她也认[F認]回了她妈妈。,200305533533250027,新加坡,2,200305,我最喜欢读的一本书,70,75,63,68,47,312,C,
我看完了这么多的中国小说和历史书，忽然有了{CC2想起来了}一个梦想，[BC。]那就是[BD“]想看汉语原文的小说和历史书。[BD”],200304131525100018,日本,1,200304,我学汉语是为了……,60,65,24,32,35,199,未参加,
为什么我选择了留学、学习汉语？{CJ-zhuy这},200304131525200046,日本,2,200304,我学汉语是为了……,70,75,59,43,63,299,C,
不管好的方面{CQ和}不好的方面，我了解{CC认识}了很多事实。,200304131525200102,日本,2,200304,我学汉语是为了……,60,60,74,52,82,310,未参加,
虽然现在的中国是发展中国家，也还有要解决的问题，但是，中国这个国家还是很{CC1好}厉[B利]害的国家。,200304131525200138,日本,2,200304,我学汉语是为了……,65,75,30,35,49,241,未参加,
有些人说喜欢没有声音的地方。,200305576525200037,日本,2,200305,静音环境对人体的危害,65,70,59,60,49,289,C,
市政府对吸烟加以限制是出于很坚定的立场：为了保护市容和居民。,200405109922201277,美国,2,200405,吸烟对个人健康和公众利益的影响,85,95,81,68,86,411,B,
关于这个题目我已看过了不少刊物。,200405109635201490,俄罗斯,2,200405,吸烟对个人健康和公众利益的影响,65,75,38,35,50,250,未参加,
现在抽烟对全世界有{CD了}不好的影响，可以从两{CC二}个方面来说，一是抽烟{CD者}对自己的健康有害，抽烟可以导致呼吸困难{CD的情况}，二是其他的人也受到了影响，据说其他人比抽烟者{CJ-sy受到}的影响更严重，三是对环境污染也有不好的影响。,200405109540100346,印度尼西亚,1,200405,吸烟对个人健康和公众利益的影响,70,60,70,58,66,309,C,
倘若吸烟者因为{CJ-sy受到}限制而减少吸烟次数或是戒烟，因为癌症而丧命的人肯定会减少。,200405205922100198,美国,1,200405,吸烟对个人健康和公众利益的影响,80,90,68,77,99,409,B,
